"","PSID","Gene","Module"
"RAB27A","RAB27A","RAB27A","MsAge7K_00"
"YPEL2","YPEL2","YPEL2","MsAge7K_01"
"CALR","CALR","CALR","MsAge7K_00"
"KLF6","KLF6","KLF6","MsAge7K_02"
"ADAL","ADAL","ADAL","MsAge7K_00"
"HECW2","HECW2","HECW2","MsAge7K_02"
"SLC9A9","SLC9A9","SLC9A9","MsAge7K_08"
"FAT1","FAT1","FAT1","MsAge7K_03"
"ZSCAN22","ZSCAN22","ZSCAN22","MsAge7K_00"
"ANKRD44","ANKRD44","ANKRD44","MsAge7K_00"
"ITIH5","ITIH5","ITIH5","MsAge7K_03"
"SNAPC2","SNAPC2","SNAPC2","MsAge7K_00"
"TSPAN6","TSPAN6","TSPAN6","MsAge7K_00"
"LRIF1","LRIF1","LRIF1","MsAge7K_00"
"B3GALT5","B3GALT5","B3GALT5","MsAge7K_04"
"RWDD2A","RWDD2A","RWDD2A","MsAge7K_00"
"NDUFA1","NDUFA1","NDUFA1","MsAge7K_10"
"PPWD1","PPWD1","PPWD1","MsAge7K_00"
"FBXL12","FBXL12","FBXL12","MsAge7K_00"
"DLGAP2","DLGAP2","DLGAP2","MsAge7K_08"
"ARL10","ARL10","ARL10","MsAge7K_00"
"TCEAL1","TCEAL1","TCEAL1","MsAge7K_00"
"TMEM191C","TMEM191C","TMEM191C","MsAge7K_00"
"TMEM191B","TMEM191B","TMEM191B","MsAge7K_00"
"SPRY2","SPRY2","SPRY2","MsAge7K_00"
"TAF1C","TAF1C","TAF1C","MsAge7K_00"
"ZNF460","ZNF460","ZNF460","MsAge7K_00"
"IQGAP2","IQGAP2","IQGAP2","MsAge7K_11"
"GLIS2","GLIS2","GLIS2","MsAge7K_00"
"CAPN7","CAPN7","CAPN7","MsAge7K_00"
"IFNAR2","IFNAR2","IFNAR2","MsAge7K_00"
"GAREM2","GAREM2","GAREM2","MsAge7K_00"
"NLGN1","NLGN1","NLGN1","MsAge7K_08"
"SLC19A2","SLC19A2","SLC19A2","MsAge7K_00"
"CHST12","CHST12","CHST12","MsAge7K_00"
"PYCR3","PYCR3","PYCR3","MsAge7K_00"
"ZNF446","ZNF446","ZNF446","MsAge7K_00"
"RPL27","RPL27","RPL27","MsAge7K_12"
"EBP","EBP","EBP","MsAge7K_00"
"MRPL36","MRPL36","MRPL36","MsAge7K_00"
"SPG11","SPG11","SPG11","MsAge7K_03"
"RIOX2","RIOX2","RIOX2","MsAge7K_00"
"EPHA7","EPHA7","EPHA7","MsAge7K_11"
"NSUN7","NSUN7","NSUN7","MsAge7K_11"
"SPEF2","SPEF2","SPEF2","MsAge7K_00"
"TTC9B","TTC9B","TTC9B","MsAge7K_00"
"NUDT11","NUDT11","NUDT11","MsAge7K_13"
"H3F3A","H3F3A","H3F3A","MsAge7K_00"
"RHOQ","RHOQ","RHOQ","MsAge7K_00"
"TMEM101","TMEM101","TMEM101","MsAge7K_00"
"NHLRC1","NHLRC1","NHLRC1","MsAge7K_00"
"YIF1A","YIF1A","YIF1A","MsAge7K_00"
"ADAMTS10","ADAMTS10","ADAMTS10","MsAge7K_01"
"RPL28","RPL28","RPL28","MsAge7K_10"
"WDR3","WDR3","WDR3","MsAge7K_00"
"STX1A","STX1A","STX1A","MsAge7K_02"
"NRP1","NRP1","NRP1","MsAge7K_15"
"ARRDC3","ARRDC3","ARRDC3","MsAge7K_01"
"XPA","XPA","XPA","MsAge7K_00"
"SORD","SORD","SORD","MsAge7K_00"
"TWF1","TWF1","TWF1","MsAge7K_00"
"TYW5","TYW5","TYW5","MsAge7K_00"
"TMEM160","TMEM160","TMEM160","MsAge7K_00"
"CTXND1","CTXND1","CTXND1","MsAge7K_00"
"GPR12","GPR12","GPR12","MsAge7K_00"
"DPYSL3","DPYSL3","DPYSL3","MsAge7K_01"
"TMOD1","TMOD1","TMOD1","MsAge7K_00"
"CERS2","CERS2","CERS2","MsAge7K_01"
"WDR83","WDR83","WDR83","MsAge7K_00"
"PNRC1","PNRC1","PNRC1","MsAge7K_00"
"CTSC","CTSC","CTSC","MsAge7K_00"
"BABAM2","BABAM2","BABAM2","MsAge7K_08"
"RALB","RALB","RALB","MsAge7K_00"
"METTL3","METTL3","METTL3","MsAge7K_00"
"CYP2D6","CYP2D6","CYP2D6","MsAge7K_00"
"CYP2D7","CYP2D7","CYP2D7","MsAge7K_00"
"MTX1","MTX1","MTX1","MsAge7K_00"
"MID1IP1","MID1IP1","MID1IP1","MsAge7K_00"
"SMC2","SMC2","SMC2","MsAge7K_00"
"PHTF2","PHTF2","PHTF2","MsAge7K_00"
"SLC9A3R2","SLC9A3R2","SLC9A3R2","MsAge7K_00"
"SMYD4","SMYD4","SMYD4","MsAge7K_00"
"EID2B","EID2B","EID2B","MsAge7K_00"
"ID2","ID2","ID2","MsAge7K_00"
"PIGV","PIGV","PIGV","MsAge7K_00"
"PLEKHA7","PLEKHA7","PLEKHA7","MsAge7K_02"
"RBM43","RBM43","RBM43","MsAge7K_00"
"SELENOM","SELENOM","SELENOM","MsAge7K_00"
"CYTH4","CYTH4","CYTH4","MsAge7K_00"
"TUBB2B","TUBB2B","TUBB2B","MsAge7K_01"
"TRPC5","TRPC5","TRPC5","MsAge7K_00"
"HMG20B","HMG20B","HMG20B","MsAge7K_00"
"LZIC","LZIC","LZIC","MsAge7K_00"
"CNNM4","CNNM4","CNNM4","MsAge7K_00"
"TMEM241","TMEM241","TMEM241","MsAge7K_00"
"ZNF383","ZNF383","ZNF383","MsAge7K_00"
"LCORL","LCORL","LCORL","MsAge7K_00"
"FAM124A","FAM124A","FAM124A","MsAge7K_02"
"CDH9","CDH9","CDH9","MsAge7K_00"
"OSBPL3","OSBPL3","OSBPL3","MsAge7K_00"
"RETSAT","RETSAT","RETSAT","MsAge7K_00"
"SPAG6","SPAG6","SPAG6","MsAge7K_00"
"WDR41","WDR41","WDR41","MsAge7K_00"
"CUX1","CUX1","CUX1","MsAge7K_02"
"MAP3K1","MAP3K1","MAP3K1","MsAge7K_00"
"KLF7","KLF7","KLF7","MsAge7K_03"
"CCNE1","CCNE1","CCNE1","MsAge7K_00"
"SLC35F1","SLC35F1","SLC35F1","MsAge7K_02"
"BCL2","BCL2","BCL2","MsAge7K_00"
"RECK","RECK","RECK","MsAge7K_00"
"CHPF2","CHPF2","CHPF2","MsAge7K_00"
"RIOX1","RIOX1","RIOX1","MsAge7K_00"
"TP53INP2","TP53INP2","TP53INP2","MsAge7K_01"
"DISP3","DISP3","DISP3","MsAge7K_15"
"HACD4","HACD4","HACD4","MsAge7K_00"
"GTPBP10","GTPBP10","GTPBP10","MsAge7K_00"
"TAF9","TAF9","TAF9","MsAge7K_00"
"NDUFA2","NDUFA2","NDUFA2","MsAge7K_10"
"LIG3","LIG3","LIG3","MsAge7K_00"
"RRP15","RRP15","RRP15","MsAge7K_00"
"C4orf50","C4orf50","C4orf50","MsAge7K_00"
"PPIL1","PPIL1","PPIL1","MsAge7K_00"
"CST3","CST3","CST3","MsAge7K_00"
"SEC61G","SEC61G","SEC61G","MsAge7K_10"
"PTPRF","PTPRF","PTPRF","MsAge7K_15"
"NCOR2","NCOR2","NCOR2","MsAge7K_01"
"KSR1","KSR1","KSR1","MsAge7K_15"
"ID4","ID4","ID4","MsAge7K_00"
"GNB1L","GNB1L","GNB1L","MsAge7K_00"
"HDDC2","HDDC2","HDDC2","MsAge7K_00"
"PPP2R1B","PPP2R1B","PPP2R1B","MsAge7K_00"
"PPARD","PPARD","PPARD","MsAge7K_00"
"FAM149A","FAM149A","FAM149A","MsAge7K_00"
"TCEAL9","TCEAL9","TCEAL9","MsAge7K_12"
"MRPS24","MRPS24","MRPS24","MsAge7K_00"
"C16orf58","C16orf58","C16orf58","MsAge7K_00"
"TCTN1","TCTN1","TCTN1","MsAge7K_00"
"EVC","EVC","EVC","MsAge7K_00"
"LTK","LTK","LTK","MsAge7K_00"
"RPS6","RPS6","RPS6","MsAge7K_12"
"ANKS6","ANKS6","ANKS6","MsAge7K_00"
"YARS2","YARS2","YARS2","MsAge7K_00"
"SNIP1","SNIP1","SNIP1","MsAge7K_00"
"SMPD2","SMPD2","SMPD2","MsAge7K_00"
"GDF10","GDF10","GDF10","MsAge7K_00"
"AFG1L","AFG1L","AFG1L","MsAge7K_00"
"MTHFD1L","MTHFD1L","MTHFD1L","MsAge7K_04"
"LDB3","LDB3","LDB3","MsAge7K_00"
"ARHGAP26","ARHGAP26","ARHGAP26","MsAge7K_00"
"CXCL12","CXCL12","CXCL12","MsAge7K_00"
"PPIH","PPIH","PPIH","MsAge7K_00"
"GLB1L","GLB1L","GLB1L","MsAge7K_16"
"CYB5D2","CYB5D2","CYB5D2","MsAge7K_00"
"UQCRQ","UQCRQ","UQCRQ","MsAge7K_00"
"MAP2K3","MAP2K3","MAP2K3","MsAge7K_00"
"DYRK3","DYRK3","DYRK3","MsAge7K_00"
"CCDC74B","CCDC74B","CCDC74B","MsAge7K_00"
"CCDC74A","CCDC74A","CCDC74A","MsAge7K_00"
"DRAP1","DRAP1","DRAP1","MsAge7K_10"
"ERICH3","ERICH3","ERICH3","MsAge7K_00"
"ZFPL1","ZFPL1","ZFPL1","MsAge7K_00"
"SOS1","SOS1","SOS1","MsAge7K_03"
"BDNF","BDNF","BDNF","MsAge7K_00"
"IL4","IL4","IL4","MsAge7K_00"
"EFEMP2","EFEMP2","EFEMP2","MsAge7K_00"
"NDE1","NDE1","NDE1","MsAge7K_01"
"MED21","MED21","MED21","MsAge7K_00"
"ZNF641","ZNF641","ZNF641","MsAge7K_00"
"ZNF382","ZNF382","ZNF382","MsAge7K_00"
"ADGRA2","ADGRA2","ADGRA2","MsAge7K_07"
"PNMA3","PNMA3","PNMA3","MsAge7K_00"
"LDLRAD3","LDLRAD3","LDLRAD3","MsAge7K_00"
"LLPH","LLPH","LLPH","MsAge7K_12"
"MT-ND1","MT-ND1","MT-ND1","MsAge7K_00"
"ELOVL6","ELOVL6","ELOVL6","MsAge7K_01"
"SYN3","SYN3","SYN3","MsAge7K_00"
"BUD13","BUD13","BUD13","MsAge7K_00"
"OTUD3","OTUD3","OTUD3","MsAge7K_00"
"ZNF48","ZNF48","ZNF48","MsAge7K_00"
"GUSB","GUSB","GUSB","MsAge7K_00"
"ANKRD16","ANKRD16","ANKRD16","MsAge7K_17"
"SFXN2","SFXN2","SFXN2","MsAge7K_00"
"RCC1","RCC1","RCC1","MsAge7K_00"
"IFNGR1","IFNGR1","IFNGR1","MsAge7K_00"
"TTC38","TTC38","TTC38","MsAge7K_00"
"MSRB3","MSRB3","MSRB3","MsAge7K_00"
"FAM241B","FAM241B","FAM241B","MsAge7K_10"
"TTI2","TTI2","TTI2","MsAge7K_00"
"ADCY1","ADCY1","ADCY1","MsAge7K_11"
"TMEM206","TMEM206","TMEM206","MsAge7K_00"
"PIGB","PIGB","PIGB","MsAge7K_00"
"NEURL1B","NEURL1B","NEURL1B","MsAge7K_00"
"RWDD2B","RWDD2B","RWDD2B","MsAge7K_00"
"DBX2","DBX2","DBX2","MsAge7K_16"
"ZNF713","ZNF713","ZNF713","MsAge7K_00"
"QTRT1","QTRT1","QTRT1","MsAge7K_00"
"RPL14","RPL14","RPL14","MsAge7K_12"
"TMEM159","TMEM159","TMEM159","MsAge7K_00"
"METTL4","METTL4","METTL4","MsAge7K_00"
"DGKQ","DGKQ","DGKQ","MsAge7K_03"
"RXRA","RXRA","RXRA","MsAge7K_05"
"TMEM143","TMEM143","TMEM143","MsAge7K_00"
"CCDC112","CCDC112","CCDC112","MsAge7K_00"
"AAAS","AAAS","AAAS","MsAge7K_00"
"GLI3","GLI3","GLI3","MsAge7K_00"
"NARS2","NARS2","NARS2","MsAge7K_00"
"MAN2B2","MAN2B2","MAN2B2","MsAge7K_00"
"TPGS1","TPGS1","TPGS1","MsAge7K_00"
"TSFM","TSFM","TSFM","MsAge7K_00"
"NSMCE1","NSMCE1","NSMCE1","MsAge7K_10"
"FUT9","FUT9","FUT9","MsAge7K_02"
"TPMT","TPMT","TPMT","MsAge7K_00"
"MACROD2","MACROD2","MACROD2","MsAge7K_08"
"DNAAF5","DNAAF5","DNAAF5","MsAge7K_00"
"NECTIN1","NECTIN1","NECTIN1","MsAge7K_15"
"U2AF1L4","U2AF1L4","U2AF1L4","MsAge7K_00"
"OFD1","OFD1","OFD1","MsAge7K_00"
"COQ8B","COQ8B","COQ8B","MsAge7K_00"
"PDCD2L","PDCD2L","PDCD2L","MsAge7K_00"
"ERMARD","ERMARD","ERMARD","MsAge7K_00"
"FUOM","FUOM","FUOM","MsAge7K_00"
"RBAK","RBAK","RBAK","MsAge7K_00"
"SYT4","SYT4","SYT4","MsAge7K_00"
"BHLHE22","BHLHE22","BHLHE22","MsAge7K_11"
"TST","TST","TST","MsAge7K_00"
"HLF","HLF","HLF","MsAge7K_02"
"GPN3","GPN3","GPN3","MsAge7K_00"
"SIRT6","SIRT6","SIRT6","MsAge7K_00"
"HACL1","HACL1","HACL1","MsAge7K_00"
"PGM2","PGM2","PGM2","MsAge7K_00"
"KDELR2","KDELR2","KDELR2","MsAge7K_00"
"KIT","KIT","KIT","MsAge7K_05"
"PDIA4","PDIA4","PDIA4","MsAge7K_00"
"MAP3K13","MAP3K13","MAP3K13","MsAge7K_00"
"PKDCC","PKDCC","PKDCC","MsAge7K_00"
"GABRA5","GABRA5","GABRA5","MsAge7K_00"
"ARL6IP6","ARL6IP6","ARL6IP6","MsAge7K_00"
"LRRC45","LRRC45","LRRC45","MsAge7K_00"
"JADE2","JADE2","JADE2","MsAge7K_02"
"ZNF516","ZNF516","ZNF516","MsAge7K_00"
"KCNK1","KCNK1","KCNK1","MsAge7K_01"
"HMGN3","HMGN3","HMGN3","MsAge7K_00"
"HACD1","HACD1","HACD1","MsAge7K_01"
"RAB26","RAB26","RAB26","MsAge7K_05"
"MPLKIP","MPLKIP","MPLKIP","MsAge7K_00"
"TVP23A","TVP23A","TVP23A","MsAge7K_00"
"KCNJ4","KCNJ4","KCNJ4","MsAge7K_00"
"GAD2","GAD2","GAD2","MsAge7K_06"
"PAXX","PAXX","PAXX","MsAge7K_00"
"SELENOO","SELENOO","SELENOO","MsAge7K_00"
"EMX2","EMX2","EMX2","MsAge7K_00"
"CRTAC1","CRTAC1","CRTAC1","MsAge7K_05"
"CEP290","CEP290","CEP290","MsAge7K_00"
"TWISTNB","TWISTNB","TWISTNB","MsAge7K_00"
"STAT5B","STAT5B","STAT5B","MsAge7K_00"
"SLC35B2","SLC35B2","SLC35B2","MsAge7K_01"
"HSPH1","HSPH1","HSPH1","MsAge7K_00"
"PRXL2B","PRXL2B","PRXL2B","MsAge7K_00"
"SSBP1","SSBP1","SSBP1","MsAge7K_00"
"SLC19A1","SLC19A1","SLC19A1","MsAge7K_00"
"TOR3A","TOR3A","TOR3A","MsAge7K_00"
"GAB2","GAB2","GAB2","MsAge7K_00"
"GPR61","GPR61","GPR61","MsAge7K_00"
"EFCAB2","EFCAB2","EFCAB2","MsAge7K_00"
"PRCP","PRCP","PRCP","MsAge7K_00"
"NR1H2","NR1H2","NR1H2","MsAge7K_00"
"GPX1","GPX1","GPX1","MsAge7K_00"
"RAP1A","RAP1A","RAP1A","MsAge7K_01"
"NDUFS6","NDUFS6","NDUFS6","MsAge7K_10"
"ADRA2C","ADRA2C","ADRA2C","MsAge7K_00"
"MRPS21","MRPS21","MRPS21","MsAge7K_10"
"ACYP2","ACYP2","ACYP2","MsAge7K_00"
"SLC22A5","SLC22A5","SLC22A5","MsAge7K_00"
"ZNF358","ZNF358","ZNF358","MsAge7K_00"
"MRRF","MRRF","MRRF","MsAge7K_00"
"PALD1","PALD1","PALD1","MsAge7K_00"
"TMA16","TMA16","TMA16","MsAge7K_00"
"SMYD3","SMYD3","SMYD3","MsAge7K_08"
"DSEL","DSEL","DSEL","MsAge7K_00"
"OPTN","OPTN","OPTN","MsAge7K_00"
"MTERF4","MTERF4","MTERF4","MsAge7K_00"
"EMB","EMB","EMB","MsAge7K_00"
"GLB1","GLB1","GLB1","MsAge7K_00"
"HIPK4","HIPK4","HIPK4","MsAge7K_00"
"MAP3K11","MAP3K11","MAP3K11","MsAge7K_00"
"NDUFB6","NDUFB6","NDUFB6","MsAge7K_00"
"CBR4","CBR4","CBR4","MsAge7K_00"
"COX10","COX10","COX10","MsAge7K_00"
"TRIQK","TRIQK","TRIQK","MsAge7K_00"
"CELF6","CELF6","CELF6","MsAge7K_05"
"OCLN","OCLN","OCLN","MsAge7K_01"
"AUTS2","AUTS2","AUTS2","MsAge7K_08"
"MT-ND4","MT-ND4","MT-ND4","MsAge7K_00"
"MSANTD3","MSANTD3","MSANTD3","MsAge7K_00"
"CCDC148","CCDC148","CCDC148","MsAge7K_00"
"CNTN2","CNTN2","CNTN2","MsAge7K_09"
"TRIM56","TRIM56","TRIM56","MsAge7K_00"
"STN1","STN1","STN1","MsAge7K_00"
"KRTCAP2","KRTCAP2","KRTCAP2","MsAge7K_00"
"PLCD4","PLCD4","PLCD4","MsAge7K_00"
"UTRN","UTRN","UTRN","MsAge7K_03"
"TRMT10A","TRMT10A","TRMT10A","MsAge7K_00"
"RASL11B","RASL11B","RASL11B","MsAge7K_00"
"NPEPL1","NPEPL1","NPEPL1","MsAge7K_00"
"DNAJC24","DNAJC24","DNAJC24","MsAge7K_00"
"NSUN5","NSUN5","NSUN5","MsAge7K_00"
"ZNF787","ZNF787","ZNF787","MsAge7K_00"
"ZNF286A","ZNF286A","ZNF286A","MsAge7K_00"
"ZNF286B","ZNF286B","ZNF286B","MsAge7K_00"
"SCNM1","SCNM1","SCNM1","MsAge7K_00"
"SOX12","SOX12","SOX12","MsAge7K_00"
"MAGI3","MAGI3","MAGI3","MsAge7K_00"
"CAMK1G","CAMK1G","CAMK1G","MsAge7K_00"
"SLC46A1","SLC46A1","SLC46A1","MsAge7K_00"
"MRPL21","MRPL21","MRPL21","MsAge7K_00"
"ZNF513","ZNF513","ZNF513","MsAge7K_00"
"PIK3C2B","PIK3C2B","PIK3C2B","MsAge7K_00"
"SMIM19","SMIM19","SMIM19","MsAge7K_00"
"CCDC82","CCDC82","CCDC82","MsAge7K_00"
"ATF1","ATF1","ATF1","MsAge7K_00"
"RNF182","RNF182","RNF182","MsAge7K_00"
"SLC25A30","SLC25A30","SLC25A30","MsAge7K_00"
"OXNAD1","OXNAD1","OXNAD1","MsAge7K_00"
"NATD1","NATD1","NATD1","MsAge7K_01"
"GRHPR","GRHPR","GRHPR","MsAge7K_00"
"PGAP2","PGAP2","PGAP2","MsAge7K_00"
"DPH1","DPH1","DPH1","MsAge7K_00"
"SNRPC","SNRPC","SNRPC","MsAge7K_00"
"EMP2","EMP2","EMP2","MsAge7K_00"
"OSBPL5","OSBPL5","OSBPL5","MsAge7K_00"
"MMACHC","MMACHC","MMACHC","MsAge7K_00"
"GABRB2","GABRB2","GABRB2","MsAge7K_03"
"ZNF341","ZNF341","ZNF341","MsAge7K_00"
"ADCK5","ADCK5","ADCK5","MsAge7K_00"
"ASAP1","ASAP1","ASAP1","MsAge7K_02"
"TRIL","TRIL","TRIL","MsAge7K_00"
"GRIN3A","GRIN3A","GRIN3A","MsAge7K_05"
"METTL27","METTL27","METTL27","MsAge7K_00"
"CDK2AP1","CDK2AP1","CDK2AP1","MsAge7K_00"
"SEC11C","SEC11C","SEC11C","MsAge7K_00"
"USP35","USP35","USP35","MsAge7K_02"
"SPOCK3","SPOCK3","SPOCK3","MsAge7K_00"
"HTR1A","HTR1A","HTR1A","MsAge7K_00"
"APIP","APIP","APIP","MsAge7K_00"
"GAR1","GAR1","GAR1","MsAge7K_00"
"GLRX","GLRX","GLRX","MsAge7K_00"
"STAT2","STAT2","STAT2","MsAge7K_04"
"MAP3K5","MAP3K5","MAP3K5","MsAge7K_00"
"RPRD1B","RPRD1B","RPRD1B","MsAge7K_00"
"SLC25A38","SLC25A38","SLC25A38","MsAge7K_00"
"DCLRE1C","DCLRE1C","DCLRE1C","MsAge7K_00"
"PRDM8","PRDM8","PRDM8","MsAge7K_00"
"ABCA1","ABCA1","ABCA1","MsAge7K_00"
"RNPEPL1","RNPEPL1","RNPEPL1","MsAge7K_00"
"AP4M1","AP4M1","AP4M1","MsAge7K_00"
"SF3B5","SF3B5","SF3B5","MsAge7K_00"
"ZNF830","ZNF830","ZNF830","MsAge7K_00"
"PML","PML","PML","MsAge7K_00"
"ZBTB5","ZBTB5","ZBTB5","MsAge7K_00"
"NRBP2","NRBP2","NRBP2","MsAge7K_17"
"NCAN","NCAN","NCAN","MsAge7K_01"
"POLR2J","POLR2J","POLR2J","MsAge7K_00"
"GORAB","GORAB","GORAB","MsAge7K_00"
"SNRPD1","SNRPD1","SNRPD1","MsAge7K_00"
"C11orf24","C11orf24","C11orf24","MsAge7K_00"
"KCNJ6","KCNJ6","KCNJ6","MsAge7K_11"
"IGFBP5","IGFBP5","IGFBP5","MsAge7K_00"
"ENTPD1","ENTPD1","ENTPD1","MsAge7K_00"
"TTC28","TTC28","TTC28","MsAge7K_01"
"NASP","NASP","NASP","MsAge7K_00"
"RIF1","RIF1","RIF1","MsAge7K_00"
"DTX2","DTX2","DTX2","MsAge7K_00"
"COMMD9","COMMD9","COMMD9","MsAge7K_00"
"B4GALT7","B4GALT7","B4GALT7","MsAge7K_00"
"PGLS","PGLS","PGLS","MsAge7K_00"
"NTNG2","NTNG2","NTNG2","MsAge7K_00"
"SLX4","SLX4","SLX4","MsAge7K_00"
"PROZ","PROZ","PROZ","MsAge7K_00"
"AGTRAP","AGTRAP","AGTRAP","MsAge7K_00"
"C12orf66","C12orf66","C12orf66","MsAge7K_00"
"PRRG3","PRRG3","PRRG3","MsAge7K_02"
"CREM","CREM","CREM","MsAge7K_00"
"C19orf44","C19orf44","C19orf44","MsAge7K_00"
"TMEM106C","TMEM106C","TMEM106C","MsAge7K_00"
"TBCC","TBCC","TBCC","MsAge7K_00"
"SETD6","SETD6","SETD6","MsAge7K_10"
"ZC3H3","ZC3H3","ZC3H3","MsAge7K_00"
"NGEF","NGEF","NGEF","MsAge7K_02"
"TUNAR","TUNAR","TUNAR","MsAge7K_01"
"NIPSNAP3A","NIPSNAP3A","NIPSNAP3A","MsAge7K_00"
"NIPSNAP3B","NIPSNAP3B","NIPSNAP3B","MsAge7K_00"
"PCID2","PCID2","PCID2","MsAge7K_00"
"HMBS","HMBS","HMBS","MsAge7K_00"
"RAB2B","RAB2B","RAB2B","MsAge7K_00"
"ERCC8","ERCC8","ERCC8","MsAge7K_00"
"RHBDD3","RHBDD3","RHBDD3","MsAge7K_00"
"PCDH8","PCDH8","PCDH8","MsAge7K_00"
"GALNT10","GALNT10","GALNT10","MsAge7K_00"
"NFYA","NFYA","NFYA","MsAge7K_00"
"VAX2","VAX2","VAX2","MsAge7K_00"
"AMER1","AMER1","AMER1","MsAge7K_00"
"SIPA1L3","SIPA1L3","SIPA1L3","MsAge7K_11"
"TMEM81","TMEM81","TMEM81","MsAge7K_00"
"PLA2G6","PLA2G6","PLA2G6","MsAge7K_00"
"DHCR7","DHCR7","DHCR7","MsAge7K_00"
"CACNG8","CACNG8","CACNG8","MsAge7K_00"
"MBD6","MBD6","MBD6","MsAge7K_00"
"POLR2H","POLR2H","POLR2H","MsAge7K_00"
"TMED3","TMED3","TMED3","MsAge7K_00"
"RPP30","RPP30","RPP30","MsAge7K_00"
"HCN3","HCN3","HCN3","MsAge7K_00"
"LMBR1L","LMBR1L","LMBR1L","MsAge7K_00"
"TCEAL8","TCEAL8","TCEAL8","MsAge7K_00"
"DPYSL2","DPYSL2","DPYSL2","MsAge7K_00"
"SH3GL1","SH3GL1","SH3GL1","MsAge7K_01"
"NGDN","NGDN","NGDN","MsAge7K_00"
"RBMS2","RBMS2","RBMS2","MsAge7K_00"
"HMGCLL1","HMGCLL1","HMGCLL1","MsAge7K_00"
"MYLIP","MYLIP","MYLIP","MsAge7K_00"
"CMPK2","CMPK2","CMPK2","MsAge7K_00"
"TAF6L","TAF6L","TAF6L","MsAge7K_00"
"GPATCH2","GPATCH2","GPATCH2","MsAge7K_00"
"EPHB3","EPHB3","EPHB3","MsAge7K_00"
"LRP1B","LRP1B","LRP1B","MsAge7K_08"
"NUCB2","NUCB2","NUCB2","MsAge7K_00"
"RYR3","RYR3","RYR3","MsAge7K_03"
"PLCB1","PLCB1","PLCB1","MsAge7K_08"
"H2AFY2","H2AFY2","H2AFY2","MsAge7K_00"
"RTN4RL2","RTN4RL2","RTN4RL2","MsAge7K_00"
"POMT1","POMT1","POMT1","MsAge7K_00"
"CNTRL","CNTRL","CNTRL","MsAge7K_01"
"SPTBN2","SPTBN2","SPTBN2","MsAge7K_03"
"ATP5MF","ATP5MF","ATP5MF","MsAge7K_10"
"POLD2","POLD2","POLD2","MsAge7K_00"
"KIAA1143","KIAA1143","KIAA1143","MsAge7K_00"
"ITGBL1","ITGBL1","ITGBL1","MsAge7K_05"
"YPEL1","YPEL1","YPEL1","MsAge7K_00"
"SARS2","SARS2","SARS2","MsAge7K_00"
"RGS4","RGS4","RGS4","MsAge7K_02"
"HDAC8","HDAC8","HDAC8","MsAge7K_00"
"PHF1","PHF1","PHF1","MsAge7K_00"
"DCP1B","DCP1B","DCP1B","MsAge7K_00"
"TET2","TET2","TET2","MsAge7K_03"
"KIF6","KIF6","KIF6","MsAge7K_00"
"HNRNPAB","HNRNPAB","HNRNPAB","MsAge7K_00"
"PSMG2","PSMG2","PSMG2","MsAge7K_00"
"EHBP1L1","EHBP1L1","EHBP1L1","MsAge7K_00"
"GTF2H4","GTF2H4","GTF2H4","MsAge7K_00"
"HTRA2","HTRA2","HTRA2","MsAge7K_16"
"PKNOX2","PKNOX2","PKNOX2","MsAge7K_02"
"NTAN1","NTAN1","NTAN1","MsAge7K_00"
"ZSWIM7","ZSWIM7","ZSWIM7","MsAge7K_00"
"PFDN4","PFDN4","PFDN4","MsAge7K_00"
"TMEM138","TMEM138","TMEM138","MsAge7K_00"
"RPS19BP1","RPS19BP1","RPS19BP1","MsAge7K_00"
"C2CD2","C2CD2","C2CD2","MsAge7K_00"
"ABRACL","ABRACL","ABRACL","MsAge7K_00"
"IGIP","IGIP","IGIP","MsAge7K_00"
"SLC37A4","SLC37A4","SLC37A4","MsAge7K_00"
"SERPINI1","SERPINI1","SERPINI1","MsAge7K_02"
"ASIC2","ASIC2","ASIC2","MsAge7K_08"
"CSRP1","CSRP1","CSRP1","MsAge7K_09"
"JAM3","JAM3","JAM3","MsAge7K_01"
"PACS2","PACS2","PACS2","MsAge7K_01"
"LRCH1","LRCH1","LRCH1","MsAge7K_00"
"CBX7","CBX7","CBX7","MsAge7K_00"
"BRF2","BRF2","BRF2","MsAge7K_00"
"CEP295","CEP295","CEP295","MsAge7K_03"
"ZNF142","ZNF142","ZNF142","MsAge7K_03"
"ETS1","ETS1","ETS1","MsAge7K_16"
"ZCCHC3","ZCCHC3","ZCCHC3","MsAge7K_00"
"CAMSAP3","CAMSAP3","CAMSAP3","MsAge7K_00"
"KPTN","KPTN","KPTN","MsAge7K_00"
"HEATR5A","HEATR5A","HEATR5A","MsAge7K_03"
"GALNT7","GALNT7","GALNT7","MsAge7K_00"
"SLC25A15","SLC25A15","SLC25A15","MsAge7K_00"
"GLA","GLA","GLA","MsAge7K_00"
"AKAP2","AKAP2","AKAP2","MsAge7K_00"
"PALM2-AKAP2","PALM2-AKAP2","PALM2-AKAP2","MsAge7K_00"
"PINX1","PINX1","PINX1","MsAge7K_00"
"SLC35F4","SLC35F4","SLC35F4","MsAge7K_00"
"FNIP2","FNIP2","FNIP2","MsAge7K_03"
"KCTD5","KCTD5","KCTD5","MsAge7K_01"
"GINS4","GINS4","GINS4","MsAge7K_00"
"PDXP","PDXP","PDXP","MsAge7K_00"
