"","kTotal","kWithin","kOut","kDiff"
"NDST4",6.42126371474277,5.06832843425946,1.35293528048331,3.71539315377615
"MYO19",5.88539785555262,4.04942368006654,1.83597417548608,2.21344950458047
"CEBPA",9.76153068749067,1.04251562010996,8.7190150673807,-7.67649944727074
"C11orf80",8.21262499564499,6.356169857221,1.85645513842399,4.49971471879702
"CDC25A",6.62891603807616,5.06395750972108,1.56495852835508,3.498998981366
"MCM2",5.98937974029504,4.72040408960677,1.26897565068827,3.45142843891851
"IL17RD",6.50235271045163,5.01249583955065,1.48985687090098,3.52263896864966
"SEC61B",8.22084648528776,5.94538823371596,2.2754582515718,3.66992998214415
"SNX16",6.31684201116085,4.70992477745763,1.60691723370322,3.10300754375442
"NTHL1",5.38345925665165,4.36394091144061,1.01951834521104,3.34442256622957
"AKIP1",5.44498259832467,4.24431587166517,1.20066672665951,3.04364914500566
"SIRT2",30.2849498632278,20.0944748158906,10.1904750473373,9.90399976855329
"MYC",4.5502159517276,3.67633948124399,0.873876470483616,2.80246301076037
"CYP4X1",14.7809397988451,3.064048516364,11.7168912824811,-8.65284276611714
"C17orf80",5.34705231444123,4.08970656285459,1.25734575158663,2.83236081126796
"EXOSC3",5.38981264969336,4.49449429732295,0.895318352370412,3.59917594495254
"NABP2",5.88023306143867,4.25530116550947,1.6249318959292,2.63036926958028
"KCTD12",10.3975195232615,7.29832575665334,3.09919376660816,4.19913199004518
"PPIE",4.92836067581481,4.11619760414873,0.812163071666079,3.30403453248265
"MARVELD1",7.34058650103444,5.169905678367,2.17068082266744,2.99922485569955
"CMC2",6.9176791976351,4.97293730497985,1.94474189265525,3.0281954123246
"ATM",15.3500595818183,6.78947889650472,8.56058068531356,-1.77110178880884
"NWD2",6.95361739217041,1.94990738015078,5.00371001201963,-3.05380263186885
"SRL",10.1101775746963,1.60618997494782,8.50398759974843,-6.89779762480061
"ZNF169",10.326683400292,1.98812776614011,8.33855563415186,-6.35042786801176
"KCNAB3",7.66197201503322,5.49999609081349,2.16197592421973,3.33802016659376
"PARD3B",7.25416884589364,5.42215428503817,1.83201456085546,3.59013972418271
"TRPM4",5.78703408310177,4.81458635144535,0.972447731656422,3.84213861978893
"HSPA5",9.54139814916837,8.15056600885033,1.39083214031804,6.75973386853229
"IL6R",7.68330571416262,5.38415177329177,2.29915394087085,3.08499783242092
"CA5B",6.18197301162646,4.93908923132409,1.24288378030237,3.69620545102172
"GTPBP6",6.83264550964923,4.76911602703172,2.0635294826175,2.70558654441422
"RELB",6.36009501503331,4.58633942860233,1.77375558643098,2.81258384217135
"ZNF850",4.95905929122526,3.83396243405125,1.12509685717401,2.70886557687724
"HTR2A",8.01636089897322,5.47323174784695,2.54312915112628,2.93010259672067
"SERPINB9",4.90617670201907,3.86567035424663,1.04050634777244,2.8251640064742
"STARD4",9.1353064136535,6.02029152133234,3.11501489232115,2.90527662901119
"LRP5",9.72970106729943,6.06586793001874,3.66383313728068,2.40203479273806
"LRP5L",9.72970106729943,6.06586793001874,3.66383313728068,2.40203479273806
"VWA5B2",18.2496145254164,7.21537908652235,11.034235438894,-3.81885635237168
"ST6GALNAC3",11.265999994661,2.27485641342461,8.99114358123637,-6.71628716781177
"GMPPB",5.85521643268507,4.34769643981206,1.50751999287301,2.84017644693905
"DET1",6.07608634948765,4.84372268381266,1.23236366567498,3.61135901813768
"LYSMD3",7.5272005096622,5.71742152004755,1.80977898961466,3.90764253043289
"DUSP14",6.89556857501899,5.08885236085108,1.80671621416791,3.28213614668316
"SVBP",7.96201726960999,5.46950813716164,2.49250913244835,2.97699900471328
"CIT",20.5885995652944,12.6068713768248,7.98172818846956,4.62514318835527
"RND3",7.17369370304341,5.09111340298084,2.08258030006258,3.00853310291826
"WNT2B",5.22315130910584,3.99649707451779,1.22665423458804,2.76984283992975
"ZCCHC10",8.59482904359249,6.5154900285039,2.07933901508859,4.43615101341531
"BTBD17",7.91599254414579,5.37739481653884,2.53859772760695,2.83879708893189
"TRPC6",5.67384984497086,4.17730253739289,1.49654730757797,2.68075522981492
"TGFB1I1",5.90329531290477,4.62286911826123,1.28042619464354,3.34244292361769
"RNF152",7.99197727613827,5.66921187069546,2.32276540544281,3.34644646525266
"TRMT13",6.852777502291,0.552219084933807,6.30055841735719,-5.74833933242338
"C12orf73",5.10373356916069,4.33972882402913,0.764004745131556,3.57572407889758
"CISD3",6.52294016529068,5.34236048159236,1.18057968369832,4.16178079789404
"PTCHD4",5.99507119249601,1.18628962447783,4.80878156801818,-3.62249194354035
"AKAIN1",11.8759578608295,6.51265259147398,5.36330526935548,1.1493473221185
"HSCB",4.76182045765052,3.82672696321751,0.935093494433009,2.8916334687845
"CCDC114",6.2325191235272,4.69372764741584,1.53879147611136,3.15493617130447
"ATP5MG",12.6399436373702,4.1963973250377,8.44354631233252,-4.24714898729482
"ATP5MGL",12.6399436373702,4.1963973250377,8.44354631233252,-4.24714898729482
"L3HYPDH",5.76661166279223,4.64953297083705,1.11707869195519,3.53245427888186
"ARHGAP20",8.70344752288208,4.80042211274731,3.90302541013477,0.897396702612538
"FRG2",9.33047423513189,7.09982204218151,2.23065219295039,4.86916984923112
"FRG2C",9.33047423513189,7.09982204218151,2.23065219295039,4.86916984923112
"FRG2B",9.33047423513189,7.09982204218151,2.23065219295039,4.86916984923112
"SLC13A5",7.56086921033668,5.62174797793506,1.93912123240161,3.68262674553345
"SIPA1",9.20270880044502,2.07330682342251,7.12940197702252,-5.05609515360001
"PIGW",4.6838835769873,4.0343020372376,0.649581539749703,3.38472049748789
"RACGAP1",5.76424855538774,4.32807992293939,1.43616863244835,2.89191129049104
"DDIT3",5.59543622548505,4.52713141234088,1.06830481314418,3.4588265991967
"RPL36A",17.449388474094,4.38244968595758,13.0669387881364,-8.68448910217887
"C8orf59",9.79133683139825,2.16797329651321,7.62336353488504,-5.45539023837183
"COX11",5.62166127375118,4.52987153416034,1.09178973959084,3.4380817945695
"TOX3",7.12899510733435,5.07174954949108,2.05724555784327,3.01450399164781
"FBXO30",8.59847410394063,6.54349200308187,2.05498210085876,4.4885099022231
"ST6GALNAC5",6.58587567062489,4.90455173140649,1.68132393921841,3.22322779218808
"AVEN",6.53969734046586,4.99951182127404,1.54018551919182,3.45932630208222
"TMEM56-RWDD3",7.94917045363112,5.47378725799856,2.47538319563257,2.99840406236599
"TMEM56",7.94917045363112,5.47378725799856,2.47538319563257,2.99840406236599
"FXYD7",13.1842514187453,5.77663550828908,7.40761591045626,-1.63098040216718
"EFHD1",11.2730384660707,2.34992030116801,8.92311816490264,-6.57319786373464
"HEXIM2",6.52903688873788,4.82953970180793,1.69949718692995,3.13004251487798
"SEPT4",18.6461090483747,6.96772966825842,11.6783793801163,-4.71064971185784
"PROX1",20.5163013732514,5.24120777218267,15.2750936010687,-10.033885828886
"LAMB2",11.4757548043209,2.46550241105412,9.01025239326675,-6.54474998221263
"ETV4",6.43215577869063,4.65402834877262,1.77812742991802,2.8759009188546
"HTR1F",4.67424432261907,3.86372925570569,0.810515066913383,3.0532141887923
"FGGY",8.54143180608443,6.51505686229249,2.02637494379195,4.48868191850054
"BLM",5.27706992524388,4.42431784898973,0.852752076254147,3.57156577273558
"UNC5B",10.2139864969367,3.02924760408146,7.18473889285523,-4.15549128877377
"IGFBP7",6.73483939179991,4.96895214287281,1.7658872489271,3.20306489394571
"PIN4",10.8638366529246,2.03680627376749,8.82703037915713,-6.79022410538965
"CLP1",6.12632205779562,4.87023917940431,1.25608287839131,3.614156301013
"RNASE4",11.3187870173105,2.67065021136235,8.64813680594812,-5.97748659458576
"ITPKC",6.43168991141052,4.80905379370189,1.62263611770863,3.18641767599326
"CUTC",7.40980018859791,5.73216456900476,1.67763561959315,4.05452894941161
"CDH6",8.02004967663929,4.8001358044702,3.21991387216909,1.58022193230111
"LENG1",5.68296256069027,4.63649929916147,1.0464632615288,3.59003603763268
"TIPIN",7.67800530017636,5.96120004901088,1.71680525116549,4.24439479784539
"INSIG1",7.60650228042243,5.77803807672618,1.82846420369625,3.94957387302994
"YDJC",6.77373806529834,5.24339102099275,1.53034704430559,3.71304397668717
"MOB3C",6.05787526291764,4.48429801138951,1.57357725152813,2.91072075986137
"WDR66",6.04253200839771,4.21170562300586,1.83082638539185,2.38087923761401
"CTSH",11.1610549836011,6.52249487666803,4.63856010693306,1.88393476973498
"ISYNA1",6.69716337060423,5.00373016412831,1.69343320647592,3.3102969576524
"NUDT14",5.86266348172578,4.73143064839114,1.13123283333465,3.60019781505649
"SMC4",9.53247780162798,2.43945367279411,7.09302412883387,-4.65357045603976
"RCAN2",18.6247670924538,7.45496539414627,11.1698016983075,-3.71483630416123
"TMEM35B",4.67128193081254,3.78589705441305,0.885384876399481,2.90051217801357
"CCNJL",7.21061364332622,5.20703429493227,2.00357934839395,3.20345494653831
"NFE2L2",10.2227254775852,7.07906866720424,3.143656810381,3.93541185682324
"PDPR",13.8122433912795,5.40584104372906,8.40640234755046,-3.0005613038214
"DNAJB1",13.0322447330898,9.21907918225551,3.81316555083425,5.40591363142125
"LCA5",10.4873066778454,7.27836147659113,3.20894520125432,4.06941627533682
"CEP128",5.95906997914619,4.36161328008139,1.5974566990648,2.76415658101659
"TIGD5",4.23797991793341,3.46225351581737,0.775726402116042,2.68652711370132
"MASP1",9.22424738380433,6.66488948229467,2.55935790150965,4.10553158078502
"KLF11",5.53043830726345,4.36845231762274,1.16198598964071,3.20646632798203
"DCDC2",8.68124121575176,5.65885020755355,3.02239100819822,2.63645919935533
"ZNF526",6.47151963560274,4.72348893220769,1.74803070339505,2.97545822881264
"EPHB1",6.07535011079636,4.05369989205956,2.0216502187368,2.03204967332276
"C8orf82",5.99680554054784,4.53765236011106,1.45915318043678,3.07849917967429
"NDUFAF8",6.11006191401252,4.75049394181372,1.35956797219879,3.39092596961493
"KCNK4",5.7307281424185,4.43623151192648,1.29449663049203,3.14173488143445
"TMEM176A",8.09963691666916,5.58599833015316,2.51363858651599,3.07235974363717
"IL1R1",5.46371589929624,3.98716132493936,1.47655457435688,2.51060675058248
"TRMT44",4.81762521673227,3.95978702838823,0.857838188344043,3.10194884004419
"PDLIM4",6.15586906793801,4.84258441366918,1.31328465426882,3.52929975940036
"RPS6KA6",5.92321420803929,4.51537933751874,1.40783487052055,3.10754446699818
"RHOBTB1",4.67372517642193,3.71491546106444,0.958809715357487,2.75610574570695
"RBM11",7.53000271442793,5.88248116565608,1.64752154877186,4.23495961688422
"TAF4B",4.07267067925388,3.19551967390668,0.877151005347201,2.31836866855947
"ADHFE1",6.10877381183903,4.73219173589902,1.37658207594001,3.35560965995901
"SPEF1",7.90987432457745,6.22389478813208,1.68597953644538,4.5379152516867
"RANBP17",6.98009406833926,5.2812973131326,1.69879675520666,3.58250055792594
"LRRC1",10.6371705918108,6.98545309123838,3.6517175005724,3.33373559066598
"RBM48",6.87865527597779,5.4005701639052,1.47808511207259,3.92248505183261
"SGMS2",5.81163415368916,4.5195250155872,1.29210913810197,3.22741587748523
"TNFAIP8",5.36969794085011,4.17808046362943,1.19161747722068,2.98646298640876
"WIPF3",15.4583896639125,4.07820050376031,11.3801891601522,-7.30198865639184
"TMEM219",6.49205145848938,4.78448052185393,1.70757093663545,3.07690958521849
"NOV",15.8038281257354,6.04018951596681,9.76363860976857,-3.72344909380176
"METTL1",7.13931176580678,5.68556619590916,1.45374556989762,4.23182062601154
"FAT4",13.5355132971909,5.28494393738718,8.25056935980374,-2.96562542241656
"SREBF1",15.3107041872029,2.57642763096056,12.7342765562424,-10.1578489252818
"NTN1",6.53249132024605,5.07822377422747,1.45426754601858,3.62395622820888
"GRTP1",6.91261774834243,4.68575899520136,2.22685875314107,2.45890024206029
"RORB",11.0745258287995,4.46022516396571,6.61430066483379,-2.15407550086809
"BTG3",5.69660358523198,4.39447444250795,1.30212914272403,3.09234529978391
"RPL11",17.3755566503092,6.40044226070047,10.9751143896088,-4.5746721289083
"SEMA4D",27.5465649751377,16.5754321518823,10.9711328232555,5.60429932862677
"DCPS",4.8829847345781,4.15954136963853,0.72344336493957,3.43609800469897
"TMEM121",7.85455850144937,6.28515678841164,1.56940171303772,4.71575507537392
"ZBTB25",7.16196526632068,5.82853104654203,1.33343421977865,4.49509682676338
"DHFR",6.64073969372159,5.53816142429906,1.10257826942253,4.43558315487653
"DHFR2",6.64073969372159,5.53816142429906,1.10257826942253,4.43558315487653
"SCRT2",7.84719417225076,6.05899830876816,1.7881958634826,4.27080244528557
"HPCAL1",14.0701144024507,5.25319499676983,8.8169194056809,-3.56372440891107
"ZBTB10",7.3809508971632,1.44763636946942,5.93331452769378,-4.48567815822436
"NRG2",8.67643334153648,1.46829800795457,7.20813533358191,-5.73983732562735
"PPP1R1A",11.9430291701628,7.96685040991953,3.97617876024328,3.99067164967624
"HPGDS",12.5720747897696,2.58805585417913,9.98401893559052,-7.39596308141139
"KCNQ4",6.32272729007501,4.46888338873406,1.85384390134095,2.61503948739311
"PIGA",8.27658780938203,2.05856990917532,6.2180179002067,-4.15944799103138
"RAMP2",8.22339624432409,5.78384233182907,2.43955391249502,3.34428841933405
"TMEM268",6.01709818254232,4.60712773967529,1.40997044286703,3.19715729680826
"GSTM4",8.8484500677973,1.12777015150834,7.72067991628896,-6.59290976478061
"RTTN",9.52542193237432,6.45533251332568,3.07008941904865,3.38524309427703
"MKKS",7.35346156429704,5.52042720572576,1.83303435857128,3.68739284715448
"PARVG",8.39700831825407,5.97962052030703,2.41738779794703,3.56223272236
"TJAP1",14.0335972199453,0.966185620542509,13.0674115994027,-12.1012259788602
"DHCR24",12.2181804150781,2.37892371463235,9.83925670044576,-7.46033298581342
"SYCE2",5.37938649215807,4.59066484006488,0.788721652093188,3.80194318797169
"CIAO2B",9.04175071227215,6.52565732365615,2.51609338861601,4.00956393504014
"NUDT7",5.85869931486156,4.73224601484074,1.12645330002083,3.60579271481991
"KLK8",6.77221979820709,4.86547505759844,1.90674474060865,2.95873031698979
"FMO5",6.53122033888479,4.81934883647862,1.71187150240616,3.10747733407246
"WIPF1",13.7964890559866,2.06242916705625,11.7340598889303,-9.67163072187408
"LRRC61",7.47820391133459,5.11242792530916,2.36577598602544,2.74665193928372
"LRRC3B",9.54869626526937,6.48257356291442,3.06612270235495,3.41645086055946
"CCDC84",5.3407390496867,4.32093987290067,1.01979917678603,3.30114069611464
"TMEM243",10.9545471700788,7.27727115276006,3.67727601731876,3.5999951354413
"MGME1",6.00641608882456,4.77714840582543,1.22926768299913,3.5478807228263
"DCLRE1A",5.51178950972854,4.46585159709791,1.04593791263063,3.41991368446728
"BUB1",9.15347193982149,2.04256997595893,7.11090196386256,-5.06833198790363
"TNFRSF1A",8.56184156068268,5.80320940266283,2.75863215801986,3.04457724464297
"WDR53",6.73047799189091,5.29943950169064,1.43103849020028,3.86840101149036
"KCNH1",6.22379614627199,3.97151780774804,2.25227833852395,1.71923946922409
"PKIB",9.64479835729373,6.99353126410189,2.65126709319184,4.34226417091005
"ZDHHC15",7.07606425088297,5.41745806929579,1.65860618158718,3.75885188770862
"MLIP",6.42198905751313,4.57473919287008,1.84724986464305,2.72748932822704
"DPH2",5.0779176154038,4.30486263316061,0.773054982243184,3.53180765091743
"UFL1",8.28126022993427,2.05837106941459,6.22288916051968,-4.16451809110509
"PFN4",7.0060583466799,5.86230032675128,1.14375801992862,4.71854230682267
"SNX33",10.858510982413,2.46150743220349,8.39700355020956,-5.93549611800607
"PLXNA3",9.403870410311,6.24244127559515,3.16142913471585,3.0810121408793
"PIGL",7.12344086373213,5.19482896363372,1.92861190009841,3.26621706353531
"STK32A",6.79970726478127,5.15287396525362,1.64683329952766,3.50604066572596
"MANF",8.52521828648741,6.97566119896371,1.54955708752371,5.42610411144
"KIRREL1",4.79917332506031,3.70881295533953,1.09036036972078,2.61845258561875
"IBA57",4.99379690173243,4.1318460739027,0.861950827829726,3.26989524607298
"REEP6",6.6205345737468,4.95887565309435,1.66165892065245,3.29721673244191
"METTL15",4.74438871612132,4.08307983839145,0.661308877729874,3.42177096066157
"GPT",7.81579263326058,6.10739348000166,1.70839915325892,4.39899432674274
"KCNK3",16.1739151157219,7.33317934418611,8.84073577153576,-1.50755642734965
"KCNT1",23.7967689415444,13.4886163816145,10.3081525599299,3.18046382168467
"ATR",10.8610136909951,2.09293751275315,8.76807617824198,-6.67513866548883
"KCTD15",8.54187818071485,2.01565809896912,6.52622008174573,-4.5105619827766
"HFE",5.84404262814904,4.92690350721007,0.917139120938963,4.00976438627111
"SHC3",11.3369235615052,4.40722446864418,6.92969909286106,-2.52247462421687
"ARRDC1",7.37450933222462,5.00730416780602,2.3672051644186,2.64009900338742
"PIGY",8.99699576675676,5.83765689601291,3.15933887074385,2.67831802526907
"ACRBP",6.02048581591948,4.52480583840414,1.49567997751534,3.0291258608888
"RPP38",5.72977562910602,4.60721127844228,1.12256435066374,3.48464692777854
"CNBD2",7.04827189220206,5.32799818713329,1.72027370506877,3.60772448206452
"AASS",5.66464472107173,4.41934668824082,1.24529803283091,3.17404865540991
"DISP1",5.86367111813777,4.27980676619146,1.58386435194631,2.69594241424515
"ACYP1",6.13036604344342,4.86735773026922,1.2630083131742,3.60434941709502
"SLC39A2",6.47737791505321,5.18554458839488,1.29183332665834,3.89371126173654
"STEAP2",5.44798883154728,4.63845443530047,0.809534396246812,3.82892003905366
"ASXL3",11.4672075703469,2.43145747793154,9.0357500924154,-6.60429261448386
"SLC37A1",7.08506307625994,5.24043413201729,1.84462894424265,3.39580518777464
"TOX2",14.4486767220206,3.55533224846614,10.8933444735544,-7.3380122250883
"STYX",6.22661299720695,4.28967324390534,1.93693975330161,2.35273349060374
"ELF1",6.50388212526551,4.6642609237255,1.83962120154001,2.82463972218549
"SHQ1",5.63065291341307,4.38826318589754,1.24238972751553,3.14587345838202
"LHFPL6",6.58717679508398,5.08661819249956,1.50055860258442,3.58605958991514
"MEX3B",7.74526115544468,5.69354355796005,2.05171759748464,3.64182596047541
"NUDT15",4.80969745690723,3.99695101323518,0.81274644367205,3.18420456956313
"ST6GALNAC2",5.51457415960263,4.4392059514032,1.07536820819943,3.36383774320376
"PTGES",6.83296672198025,5.1288588703341,1.70410785164615,3.42475101868795
"AMMECR1",6.17010434417392,4.79422225418007,1.37588208999385,3.41834016418622
"MRPS36",10.3097886129287,7.59272661941201,2.71706199351664,4.87566462589537
"SLC16A11",8.96693262733538,6.10466998927352,2.86226263806186,3.24240735121166
"THAP1",7.32712700061577,5.87547476406419,1.45165223655157,4.42382252751262
"POLA2",5.21877030678118,3.91657083027951,1.30219947650167,2.61437135377784
"FAAP100",8.23051423164891,5.77235346607271,2.4581607655762,3.31419270049651
"PPP1R3C",8.6993770174745,6.30574816288472,2.39362885458978,3.91211930829494
"MYLK",7.90909158781308,1.63649666981231,6.27259491800077,-4.63609824818846
"RELT",8.42245724234306,5.57543852142426,2.8470187209188,2.72841980050547
"ALKBH4",5.1347956119825,4.27196876881904,0.862826843163462,3.40914192565558
"RASSF4",8.65118628948655,5.88648428412535,2.7647020053612,3.12178227876416
"PARS2",5.08768130009677,4.24356273851715,0.84411856157962,3.39944417693753
"ADAMTSL1",8.53604280835075,5.91525965886292,2.62078314948783,3.29447650937509
"ZNF112",7.64281315780119,5.64179151552845,2.00102164227274,3.6407698732557
"USP29",5.71634008366155,1.05199553280424,4.6643445508573,-3.61234901805306
"FUZ",5.88352349912979,4.77462981006997,1.10889368905982,3.66573612101014
"SAYSD1",7.11986650055442,5.14262310284731,1.97724339770711,3.16537970514019
"ZNF575",5.56594366272656,4.47077964947114,1.09516401325543,3.37561563621571
"TEP1",7.00189743905761,4.95827605153609,2.04362138752152,2.91465466401457
"BLOC1S3",5.78975102359118,4.46176261790243,1.32798840568875,3.13377421221368
"CSPG4",12.9539500028099,3.24892318394178,9.70502681886816,-6.45610363492639
"TRDMT1",4.58144757359617,3.74124124687409,0.840206326722079,2.90103492015201
"P4HA2",9.01873167987672,6.79195734175784,2.22677433811888,4.56518300363896
"FRAS1",6.92107842803771,4.61791490414652,2.30316352389119,2.31475138025533
"COPG2",12.6116384700562,2.51070215513377,10.1009363149224,-7.59023415978867
"KATNAL2",7.22701398784054,5.52749169968854,1.699522288152,3.82796941153654
"KLHL4",7.44315165882283,5.01039363968699,2.43275801913584,2.57763562055115
"CHRAC1",5.20565661805729,4.02862819395603,1.17702842410126,2.85159976985477
"ZNF436",10.1702917375488,7.25501035651225,2.91528138103656,4.33972897547568
"BCAM",7.73665338179,0.329130131194791,7.40752325059521,-7.07839311940042
"KIF24",7.67473195646393,5.47050326397744,2.20422869248648,3.26627457149096
"ARG2",6.65991013179952,5.16443189346673,1.49547823833278,3.66895365513395
"PRKAA1",4.31501772925384,3.57340817971678,0.741609549537057,2.83179863017973
"HSPBAP1",5.47734136291285,4.47560264352961,1.00173871938325,3.47386392414636
"RSPH3",6.99157168249693,5.55474907049082,1.43682261200611,4.11792645848472
"MERTK",12.7990705846683,8.63672875228885,4.16234183237942,4.47438691990942
"OPRD1",8.90700979876563,4.91989035758074,3.98711944118489,0.93277091639585
"MRPL14",6.87333747929322,5.33539697499789,1.53794050429533,3.79745647070256
"PTGIS",5.09627695183381,4.02876226271332,1.06751468912049,2.96124757359283
"GANC",6.03946392183584,4.60071964327748,1.43874427855836,3.16197536471911
"PHF13",8.23475018704396,0.711471396692805,7.52327879035116,-6.81180739365835
"KCNK10",4.82248558076645,3.88748593935073,0.934999641415725,2.952486297935
"GPR83",7.55194553755612,1.79969499313391,5.75225054442221,-3.9525555512883
"CHMP4C",4.98513810243373,4.1196619373254,0.865476165108338,3.25418577221706
"ACADS",7.10964236738415,5.37321144847352,1.73643091891063,3.6367805295629
"BLOC1S4",7.14801606813022,5.51053189976048,1.63748416836974,3.87304773139074
"PGAP1",11.2154039971939,7.00108537019885,4.21431862699509,2.78676674320376
"PEAK1",6.86883481424551,5.0466259477335,1.82220886651201,3.22441708122149
"GPR137B",9.29705135744092,6.93208644692997,2.36496491051095,4.56712153641902
"EFCAB6",8.91939226869114,2.61430351141504,6.3050887572761,-3.69078524586106
"MRPL34",5.15275955794621,4.2062057242163,0.946553833729906,3.2596518904864
"HMGCR",10.3145438937483,7.69314752246447,2.62139637128379,5.07175115118068
"SH2B2",5.43902660358401,4.07016658363402,1.36886001994998,2.70130656368404
"LONRF3",11.6908852775686,3.83055796327274,7.86032731429585,-4.02976935102311
"NSUN6",6.62171132646849,4.69096545202246,1.93074587444603,2.76021957757643
"WDR25",6.2533851259643,4.59181300720434,1.66157211875996,2.93024088844437
"MAK16",5.20018394026708,4.23685222561434,0.963331714652738,3.2735205109616
"CYP4F8",4.50211224377753,3.64934131625624,0.852770927521285,2.79657038873496
"ITGA11",5.97838073546851,4.29274197324998,1.68563876221854,2.60710321103144
"ARHGAP27",8.49158392807937,6.72916778064282,1.76241614743656,4.96675163320626
"HAUS7",8.00368713095156,5.8012089322675,2.20247819868406,3.59873073358344
"BRWD3",13.8199575932324,6.80125700348215,7.01870058975023,-0.217443586268077
"TBR1",15.9514552645889,8.5544655692963,7.39698969529261,1.15747587400369
"RAD18",7.89990912077074,5.73703465885855,2.1628744619122,3.57416019694635
"OLFML1",9.21060737174881,5.95790756790342,3.25269980384539,2.70520776405803
"RPL22L1",11.9195358655522,3.01598740711787,8.90354845843435,-5.88756105131647
"CFAP54",8.00382573074625,4.58610638183785,3.4177193489084,1.16838703292945
"RFXANK",5.15071906165295,4.05704729508245,1.09367176657051,2.96337552851194
"PTBP1",7.3027851407629,4.93717130687026,2.36561383389264,2.57155747297762
"FGFRL1",5.20493169236638,4.32828266621686,0.876649026149516,3.45163364006735
"KCNK12",5.27850347845126,4.32571256275945,0.952790915691818,3.37292164706763
"ZFP28",6.77104778195292,5.20442557322214,1.56662220873078,3.63780336449135
"MAD2L2",9.0856925276842,6.02441094577535,3.06128158190885,2.96312936386649
"RPL38",15.2577449773201,5.8354878115741,9.42225716574599,-3.58676935417189
"SNTB1",5.06407389899674,4.4320696278524,0.632004271144331,3.80006535670807
"CHRNB1",4.43826315894429,3.38291880262663,1.05534435631766,2.32757444630897
"ANKRD54",8.95850229207841,6.84677558458562,2.11172670749278,4.73504887709284
"KCNA1",19.1621971868517,9.89414214355131,9.26805504330041,0.626087100250906
"KIF9",5.93497183826392,4.48157819646247,1.45339364180145,3.02818455466102
"TMEM132D",8.79408216855095,2.58296673925859,6.21111542929236,-3.62814869003377
"CALHM2",5.07067628378194,3.94439194662936,1.12628433715259,2.81810760947677
"BTBD11",15.318920386892,5.87138074463299,9.44753964225902,-3.57615889762603
"SIN3A",5.13006335076921,3.94337196004101,1.1866913907282,2.75668056931281
"KHDRBS2",8.57004017048771,1.9030013112213,6.66703885926641,-4.76403754804511
"TMED1",5.21405138909575,4.01503999205832,1.19901139703742,2.8160285950209
"SLC1A6",8.59641056217243,6.42072474324362,2.17568581892881,4.24503892431481
"NIT2",6.77310603083395,5.26554618356287,1.50755984727108,3.75798633629179
"CORO2A",8.78198286778749,5.44693764787934,3.33504521990815,2.1118924279712
"YIF1B",7.27935350100015,5.5595116626667,1.71984183833345,3.83966982433325
"PPP1R26",12.7086485662435,3.52565934583912,9.18298922040442,-5.6573298745653
"CEP57L1",5.13578172685504,4.28493757576733,0.85084415108771,3.43409342467962
"EFNA2",9.51274320316128,2.60939546334278,6.9033477398185,-4.29395227647572
"PCDH7",5.30969061563951,3.66471298522263,1.64497763041688,2.01973535480574
"PLCE1",11.2437686752517,0.757523091863385,10.4862455833883,-9.7287224915249
"TMEM108",9.61282341560324,2.97483918609239,6.63798422951085,-3.66314504341846
"RPRM",6.63223174876336,5.14292646171292,1.48930528705045,3.65362117466247
"C15orf39",11.1455146010813,0.67494191359961,10.4705726874817,-9.79563077388211
"ALK",6.61063854661876,4.64756567904302,1.96307286757574,2.68449281146728
"SCRG1",6.37828998677819,5.24706522000444,1.13122476677375,4.1158404532307
"PPAN-P2RY11",7.69811389873032,6.3697549857622,1.32835891296812,5.04139607279408
"PPAN",7.69811389873032,6.3697549857622,1.32835891296812,5.04139607279408
"SLC30A7",10.9246574032514,7.21254776505953,3.71210963819189,3.50043812686764
"SEPT10",5.96621768535793,4.36075504985401,1.60546263550393,2.75529241435008
"BMP1",14.3001637698859,1.99752068196155,12.3026430879244,-10.3051224059628
"ABHD14A-ACY1",6.23108445743737,5.28360127256791,0.947483184869466,4.33611808769844
"ACY1",6.23108445743737,5.28360127256791,0.947483184869466,4.33611808769844
"ZSCAN20",8.65882882578197,5.95384405521088,2.70498477057109,3.24885928463978
"GPC6",7.40747957662904,4.32700871037462,3.08047086625442,1.2465378441202
"POLL",4.54646080693563,3.82618955588336,0.720271251052268,3.10591830483109
"RARA",6.59071365364774,5.4299671669634,1.16074648668434,4.26922068027907
"RFTN1",9.2895790624674,5.97072138409468,3.31885767837272,2.65186370572196
"EFNB1",6.4587295911903,5.26837093309987,1.19035865809044,4.07801227500943
"ZKSCAN7",5.55775696707962,3.94012592332075,1.61763104375887,2.32249487956189
"LRFN2",11.4559443686181,3.6657864921838,7.79015787643433,-4.12437138425053
"SLC25A10",9.91036483389866,6.61530609157564,3.29505874232302,3.32024734925262
"PEX12",7.6038224066092,5.56382177296949,2.04000063363971,3.52382113932978
"HRASLS",10.6389862101507,3.06325709129085,7.5757291188599,-4.51247202756905
"KIAA1958",15.3496615271175,6.31013089489417,9.03953063222331,-2.72939973732915
"NPY",6.37450115598076,4.73186287230873,1.64263828367203,3.0892245886367
"XBP1",10.8530518056512,7.92056783242291,2.93248397322832,4.98808385919459
"MALSU1",5.39842241158255,3.88335344378695,1.5150689677956,2.36828447599135
"HOPX",7.78168667591792,5.67183077013165,2.10985590578627,3.56197486434537
"RNASEH2B",7.40069319348206,5.24870401365694,2.15198917982512,3.09671483383182
