"","kTotal","kWithin","kOut","kDiff"
"COL4A5",5.54305720848409,2.79994900756886,2.74310820091523,0.0568408066536312
"COL9A2",2.23541893395998,1.21470027566983,1.02071865829015,0.19398161737968
"S100A13",2.52114847703331,1.49481312543425,1.02633535159905,0.468477773835202
"MATN2",6.43288214169661,2.1813960917725,4.25148604992411,-2.07008995815161
"MEGF10",30.2041912383354,13.7556948785587,16.4484963597767,-2.69280148121801
"BANF1",26.6411959336551,11.6595289756766,14.9816669579785,-3.32213798230192
"TMEM98",3.03732051936482,1.97400259287971,1.06331792648511,0.910684666394605
"HIST1H2BE",13.5019093940474,5.17220545290177,8.32970394114567,-3.1574984882439
"CLTA",71.7291491346903,56.9563483164129,14.7728008182774,42.1835474981354
"MAN1A2",3.36154695290975,1.19752441294676,2.16402253996299,-0.96649812701623
"UGT8",5.23774684050585,3.74031849868015,1.49742834182569,2.24289015685446
"GPR107",18.3421588606458,6.36532147671851,11.9768373839273,-5.61151590720876
"NDN",38.491457775512,32.5225004042738,5.9689573712382,26.5535430330356
"TLR7",11.4945405802331,5.15306548324724,6.34147509698582,-1.18840961373858
"PIM1",14.5940699980665,3.31220323166902,11.2818667663975,-7.96966353472848
"NAPRT1",2.22993446751393,1.19201961789418,1.03791484961975,0.154104768274424
"MAPK8",45.7674967585783,41.6569939195766,4.11050283900171,37.5464910805749
"CRIP1",2.56614070241617,1.35211612559935,1.21402457681682,0.138091548782535
"TMEM80",2.10532677969206,1.08295028896554,1.02237649072652,0.0605737982390262
"SMAD3",27.6573839661778,21.5059193444353,6.15146462174255,15.3544547226928
"NKIRAS1",84.3185171356043,77.8195467153884,6.49897042021594,71.3205762951725
"PNMT",4.25326110714661,1.61385054403016,2.63941056311645,-1.0255600190863
"DAP",19.0091696953753,7.75366335692536,11.25550633845,-3.50184298152462
"RHOQ",30.3460206084545,7.25574611961648,23.090274488838,-15.8345283692215
"ZNF148",5.56143160074784,3.88248082347124,1.6789507772766,2.20353004619464
"CAB39L",9.87856462683082,2.2777373822992,7.60082724453162,-5.32308986223242
"ITPKA",14.0710725775272,1.86957512538351,12.2014974521437,-10.3319223267602
"CPT1B",21.7227646078746,7.91944095835455,13.8033236495201,-5.8838826911655
"CIC",46.3142609017465,16.2212835785388,30.0929773232077,-13.8716937446689
"SOHLH1",6.73375598871721,4.13485532797113,2.59890066074609,1.53595466722504
"SNAP91",72.3373582460407,64.8761643882289,7.46119385781176,57.4149705304172
"TMEM5",4.64118213606468,1.56493586013851,3.07624627592618,-1.51131041578767
"PMS2",14.9147042445598,11.6666562052255,3.24804803933426,8.41860816589125
"KLF9",4.15928598805526,1.76437492739504,2.39491106066021,-0.63053613326517
"SYT15",5.13648071554808,1.85205448914891,3.28442622639918,-1.43237173725027
"COL6A1",16.4647743123058,5.08240035251696,11.3823739597888,-6.29997360727187
"NBEA",51.9433385568544,39.7736456725996,12.1696928842548,27.6039527883448
"CX3CL1",41.4964521947307,30.0335806714926,11.4628715232381,18.5707091482545
"CDADC1",4.58892990181644,2.2319473036538,2.35698259816264,-0.125035294508835
"PRKCDBP",3.66534572570171,2.33518386273702,1.33016186296469,1.00502199977233
"LRRC8A",23.1712533092168,5.8877773753184,17.2834759338984,-11.39569855858
"SELENBP1",16.5394144111455,5.9038511414499,10.6355632696956,-4.73171212824567
"CD33",16.4368364611967,6.70676514816315,9.73007131303355,-3.02330616487041
"FOXA1",2.78060081063894,1.46802900999594,1.31257180064301,0.155457209352929
"SLC2A3",2.6735175328085,1.39506811109234,1.27844942171616,0.116618689376179
"TMEM17",30.6742425740488,25.8555093937637,4.81873318028509,21.0367762134786
"DBNDD1",24.5442824492781,4.18604833806765,20.3582341112104,-16.1721857731428
"CPSF1",13.7983367281471,2.24782701083554,11.5505097173116,-9.30268270647604
"LIFR",15.8096713255824,4.3849442993497,11.4247270262327,-7.03978272688297
"SMPD3",45.7058974625065,34.4102984906733,11.2955989718332,23.1146995188401
"FNDC4",62.8180627364139,51.0286669379126,11.7893957985013,39.2392711394114
"GDNF",4.13668481371169,1.65663067543257,2.48005413827912,-0.823423462846558
"PCMT1",71.5452135923536,63.7103827109242,7.83483088142947,55.8755518294947
"C17orf51",34.2459779237085,25.2494840820753,8.99649384163315,16.2529902404422
"RPS3",3.93682727976303,2.02661056843496,1.91021671132806,0.116393857106903
"PLEKHG2",12.2177444145953,2.13926955534874,10.0784748592465,-7.9392053038978
"ACSL6",27.4900199107385,23.8568713664079,3.6331485443306,20.2237228220773
"MAP4",6.88088166177027,4.5283066262346,2.35257503553567,2.17573159069892
"TRIM36",2.27346010666075,1.4141135144941,0.859346592166651,0.554766922327453
"NANOS1",7.03060819026178,2.19702002901232,4.83358816124945,-2.63656813223713
"MRPL12",10.7210199284393,2.61166844308101,8.10935148535826,-5.49768304227725
"TIMP2",3.13863737768706,1.51504173775424,1.62359563993282,-0.108553902178576
"ST18",4.46398563182039,3.15156453798151,1.31242109383888,1.83914344414263
"BCAP29",59.1781834197067,54.2897630319278,4.88842038777895,49.4013426441488
"PRNP",29.3796211104601,25.5214196437566,3.85820146670355,21.663218177053
"ALPPL2",31.9394191113619,11.7910270028126,20.1483921085494,-8.35736510573681
"PTPRB",5.77677652393865,2.23766617888674,3.53911034505191,-1.30144416616516
"EDNRB",2.90060199519755,1.3583761301478,1.54222586504975,-0.183849734901947
"ODZ3",5.72156885843521,1.86005032189563,3.86151853653959,-2.00146821464396
"LRRC8B",35.1741482307762,30.8688626620737,4.30528556870251,26.5635770933712
"DENND4C",3.44921704469177,2.20019616591902,1.24902087877275,0.951175287146272
"C1orf63",6.8236936606052,2.17855837259916,4.64513528800604,-2.46657691540688
"GNAL",22.1740246144338,18.9638538643105,3.21017075012328,15.7536831141872
"ATPBD4",7.32027391726149,4.26385871596842,3.05641520129307,1.20744351467536
"SSTR2",3.43946977894114,2.09295581963167,1.34651395930947,0.746441860322202
"JAM2",6.14374305611603,2.28742312781964,3.85631992829639,-1.56889680047675
"PGM2L1",32.9238423760941,26.3395591240053,6.58428325208879,19.7552758719165
"CDK2AP2",39.813991187655,15.6897874846152,24.1242037030398,-8.43441621842454
"HSPA12B",5.06586315388439,1.77352215796201,3.29234099592238,-1.51881883796037
"DUX4",19.7893389951656,7.35509077908821,12.4342482160774,-5.07915743698923
"GRIN2A",14.2576110858174,11.5011094396275,2.75650164618993,8.74460779343756
"DAB1",16.1404237907,2.35995978889755,13.7804640018025,-11.4205042129049
"DNMT3A",18.5185791960263,14.5523880780255,3.96619111800083,10.5861969600247
"MAP3K6",23.5491035730914,4.64718137530811,18.9019221977833,-14.2547408224752
"DHFRL1",7.69966545331961,5.20154286384632,2.49812258947329,2.70342027437302
"NPLOC4",2.92253745784782,1.55595488657558,1.36658257127225,0.189372315303328
"PDLIM5",3.26493796070792,1.51991012006552,1.7450278406424,-0.225117720576873
"STARD10",43.074040924372,17.8786822755464,25.1953586488256,-7.31667637327919
"MAST3",19.9626240682949,14.9501827530257,5.01244131526919,9.93774143775655
"PTPN4",5.51870260041908,1.63372082493727,3.8849817754818,-2.25126095054453
"BAIAP2L2",8.82249644224303,1.16596586413758,7.65653057810545,-6.49056471396788
"MRPL2",10.4118650618159,1.22133546042794,9.19052960138792,-7.96919414095998
"ADNP",2.7366941683651,1.31723959172511,1.41945457663999,-0.102214984914884
"RIN2",26.5091812765629,10.0782865099402,16.4308947666227,-6.35260825668257
"CEBPG",14.3667771528557,2.48412915778672,11.882647995069,-9.3985188372823
"NINJ1",30.8197179683615,8.24676726271448,22.572950705647,-14.3261834429325
"PLXNB1",36.4615828751786,9.28667052142094,27.1749123537577,-17.8882418323367
"TRAF3IP3",8.37703312970999,3.67569624093055,4.70133688877944,-1.0256406478489
"HDAC11",2.62723941846252,1.18337230577662,1.4438671126859,-0.260494806909271
"GABRG1",5.15836092581881,2.48172741239873,2.67663351342008,-0.194906101021348
"BRSK1",9.81370786592707,1.33917499596957,8.4745328699575,-7.13535787398792
"CDK5RAP2",2.69759388104036,1.39956958431491,1.29802429672545,0.10154528758946
"C10orf114",25.9909758003129,8.56260117342277,17.4283746268901,-8.86577345346732
"MCL1",22.5915008509124,8.96895724782738,13.622543603085,-4.65358635525766
"C14orf129",44.731282960264,40.3450767009943,4.38620625926976,35.9588704417245
"CDK2AP1",23.0188805726826,6.65974887393439,16.3591316987482,-9.69938282481384
"ACOT7",71.5105501592973,54.6502009245033,16.860349234794,37.7898516897094
"TSPAN7",44.6427609102209,39.811087787614,4.83167312260683,34.9794146650072
"NOV",2.78657402914879,1.79173891337765,0.994835115771145,0.796903797606504
"IL4I1",2.17266072785654,1.16864443512676,1.00401629272978,0.16462814239698
"KLHL21",45.8062632907621,19.8330157525755,25.9732475381866,-6.14023178561104
"C3orf39",16.7508238102361,1.58862614223585,15.1621976680003,-13.5735715257644
"PPFIBP2",10.0179441428294,3.19632617021155,6.82161797261782,-3.62529180240626
"KLHDC5",57.6324217712411,52.6594007276587,4.97302104358235,47.6863796840764
"DGKZ",16.8596312561993,3.2416011298339,13.6180301263654,-10.3764289965315
"HPS1",4.1775190999109,1.54657896206289,2.63094013784802,-1.08436117578513
"PCCB",23.9793367249023,20.5476101135329,3.43172661136937,17.1158835021636
"IRAK1",15.4682968845654,4.53378515071021,10.9345117338552,-6.40072658314502
"DPM2",6.11226242921302,4.04867355754551,2.06358887166752,1.98508468587799
"ZMYM5",13.6752164342652,6.40947254395816,7.26574389030704,-0.856271346348889
"WDFY4",10.6294281666484,5.59723747795021,5.03219068869821,0.565046789251999
"PXDN",4.9144371075817,2.51291460049209,2.40152250708961,0.111392093402484
"PSORS1C2",2.98838200360421,1.49734046506245,1.49104153854175,0.0062989265207043
"THEG",8.5174131554489,5.26392234034211,3.25349081510679,2.01043152523531
"ADCY2",43.4888255560944,35.6540722240783,7.83475333201606,27.8193188920623
"ZNF713",3.29453738801158,1.6750427006859,1.61949468732568,0.0555480133602151
"ENTPD1",15.7978997256243,2.86785996974293,12.9300397558814,-10.0621797861385
"PCSK6",3.07943425821195,1.57436373868484,1.5050705195271,0.0692932191577378
"RAPH1",2.95745757694566,1.62675192550914,1.33070565143652,0.296046274072627
"SREBF1",4.95409569631712,1.62790199229097,3.32619370402615,-1.69829171173517
"LPIN1",27.002746964661,6.07755337856198,20.925193586099,-14.847640207537
"PTAR1",43.8744499723553,18.8844612097748,24.9899887625804,-6.10552755280559
"CFL1",18.9252799134482,3.86999692401943,15.0552829894287,-11.1852860654093
"PUS3",19.4842629983278,2.9760808044737,16.5081821938541,-13.5321013893804
"STMN4",5.04246140597285,1.44617046606591,3.59629093990694,-2.15012047384103
"NF1",3.11844172255515,1.86400170573777,1.25444001681737,0.609561688920403
"DYNLRB2",3.18635298670158,1.8677818640468,1.31857112265478,0.549210741392017
"BTNL2",2.38508661030412,1.3921950868932,0.992891523410914,0.399303563482291
"CBLN2",24.0584006080825,3.23975890035163,20.8186417077308,-17.5788828073792
"EMILIN1",13.9568740599674,2.68473081619339,11.272143243774,-8.58741242758061
"ZNF138",8.60841183022033,6.50263109185233,2.105780738368,4.39685035348433
"RPL15",24.7037516075113,19.9993954806503,4.70435612686096,15.2950393537894
"CHSY1",27.3194108041111,10.368845276122,16.9505655279891,-6.58172025186709
"KYNU",7.47614149868133,1.20824724808107,6.26789425060026,-5.05964700251919
"NFIC",10.2880126048959,3.00090164772731,7.28711095716863,-4.28620930944132
"NSF",70.4050818814185,63.517902479638,6.88717940178047,56.6307230778575
"RASGRP3",4.45147236476606,3.13923522693404,1.31223713783202,1.82699808910202
"ELF4",23.4746457358163,7.24895164617206,16.2256940896442,-8.97674244347216
"OPHN1",3.23158989300508,1.42027265813928,1.8113172348658,-0.391044576726513
"JAM3",13.1118911156989,4.29956488132287,8.81232623437607,-4.5127613530532
"VAMP3",9.21341821317606,6.43945868829112,2.77395952488494,3.66549916340618
"VKORC1L1",52.3378663573713,42.607637332452,9.73022902491929,32.8774083075327
"PLDN",30.5034751258434,26.7341948260803,3.76928029976304,22.9649145263173
"SURF1",2.35894246112104,1.16037323522426,1.19856922589678,-0.0381959906725222
"PRMT6",29.6807987545835,25.3942760076636,4.28652274691989,21.1077532607437
"MYOM1",5.07276310453062,3.51521410680294,1.55754899772768,1.95766510907525
"C5",6.46014592258,4.29980833478257,2.16033758779743,2.13947074698514
"DNAH5",3.23662514772537,1.72169168488646,1.51493346283891,0.206758222047558
"B4GALT2",18.4582806935073,3.40693270996207,15.0513479835452,-11.6444152735832
"ZNF397",17.7153716245592,6.66178449954612,11.0535871250131,-4.39180262546695
"HECTD2",4.31175675854248,1.6247159915349,2.68704076700758,-1.06232477547267
"ZFAND2A",13.3226436149818,1.82084941254804,11.5017942024338,-9.68094478988571
"SAFB2",55.1850063426411,22.4504565348833,32.7345498077578,-10.2840932728744
"AHCYL1",9.45407781528508,4.31558669498519,5.13849112029989,-0.822904425314702
"ANKRD36",2.1764064084588,1.20208942666323,0.974316981795574,0.227772444867657
"TMEM66",48.1645261038313,42.491024442188,5.67350166164334,36.8175227805446
"SLC12A7",7.77116686599304,2.32525136351716,5.44591550247588,-3.12066413895871
"FAM111A",19.6893942525114,7.46909766012086,12.2202965923905,-4.75119893226966
"SYNCRIP",46.7541257407376,41.4469471114602,5.30717862927735,36.1397684821829
"HSD17B6",2.12069150588524,1.07289080684751,1.04780069903773,0.0250901078097749
"AMFR",5.75092551502239,1.93050576329505,3.82041975172735,-1.8899139884323
"GHRL",3.34253447678771,1.54443026003505,1.79810421675266,-0.253673956717607
"SH3BP2",20.3358681610982,4.0994026771561,16.2364654839421,-12.137062806786
"IER2",2.77729173419338,1.25277188422403,1.52451984996934,-0.271747965745309
"CNTNAP5",16.4664650817596,13.1223716678009,3.34409341395864,9.77827825384227
"SFXN5",8.51844763219393,3.4002228110312,5.11822482116273,-1.71800201013153
"AVIL",2.51230869668129,1.45769150104065,1.05461719564064,0.403074305400018
"SLC45A3",4.54259048299044,1.95085531933191,2.59173516365853,-0.640879844326619
"CREM",10.3827665176153,3.12257909432994,7.26018742328533,-4.1376083289554
"RELB",5.69637496703105,1.85424249563593,3.84213247139513,-1.9878899757592
"SSR3",4.23880744940534,2.62032226289767,1.61848518650767,1.00183707638999
"PDE1B",4.38166325863492,1.64674654659182,2.73491671204309,-1.08817016545127
"ZC3HAV1",4.93750108715301,1.85316093038992,3.08434015676309,-1.23117922637318
"TAPBPL",2.81241637071017,1.57633183926055,1.23608453144962,0.340247307810935
"LYSMD1",14.468146290825,2.00797297373028,12.4601733170947,-10.4522003433644
"ZNF326",8.50499025851298,4.59821617363375,3.90677408487923,0.691442088754521
"PDZRN4",2.34654624919081,1.21623645410106,1.13030979508975,0.0859266590113035
"STK31",2.34923923869127,1.22846340643397,1.1207758322573,0.107687574176676
"HECTD3",38.4051714169807,17.0204789323168,21.3846924846639,-4.36421355234706
"SDC1",4.87619541413042,2.04608751896526,2.83010789516515,-0.784020376199891
"MKLN1",29.7634173703084,10.9918020886696,18.7716152816388,-7.77981319296923
"CEP68",46.1774668361443,41.4517281634789,4.72573867266544,36.7259894908134
"C15orf5",11.8667004562285,5.85271601231832,6.01398444391021,-0.161268431591886
"RHOJ",16.7680170601074,6.4897188986823,10.2782981614251,-3.78857926274282
"STXBP6",6.64452159259643,4.71670761160876,1.92781398098767,2.78889363062109
"ADRB2",4.51531461766252,1.69917878718173,2.81613583048079,-1.11695704329906
"ASH1L",10.639180499994,7.7861341232737,2.85304637672029,4.93308774655342
"SERF1B",19.9769379821324,16.5788325276582,3.39810545447423,13.1807270731839
"TRIM45",18.9087040926499,15.4245621640176,3.4841419286323,11.9404202353853
"BGLAP",14.6075607105003,5.01175004767966,9.59581066282068,-4.58406061514102
"GNAQ",11.9042855250768,9.00392050015923,2.90036502491757,6.10355547524166
"SLC43A1",23.7612785128771,7.19261795919667,16.5686605536804,-9.37604259448378
"PGM2",20.3192260627786,6.85264406747723,13.4665819953014,-6.61393792782418
"FBXO30",33.6072882795061,12.0308230983626,21.5764651811435,-9.54564208278085
"AP1S2",22.2263160219774,19.1379272083387,3.08838881363861,16.0495383947001
"DGKB",24.2927723078645,17.1569156143563,7.13585669350818,10.0210589208481
"RP2",29.2807262678006,11.8115205924237,17.469205675377,-5.65768508295332
"NOXA1",16.1904361743975,10.8040510258598,5.3863851485377,5.41766587732214
"MPP6",12.5767946199631,1.91616721608517,10.6606274038779,-8.74446018779273
"SEZ6L2",36.7655494830633,6.09065169400057,30.6748977890628,-24.5842460950622
"C1orf38",8.46121375778982,1.48437222834227,6.97684152944755,-5.49246930110528
"R3HDM1",49.0375869833681,43.3013699639142,5.73621701945387,37.5651529444604
"CASP5",2.50092851978539,1.36600741396533,1.13492110582006,0.231086308145271
"TBKBP1",3.29471943134754,1.54450405323824,1.75021537810931,-0.205711324871073
"ADHFE1",4.42817572733026,2.52659992937646,1.9015757979538,0.625024131422657
"SYAP1",18.1237964702299,13.0269176435871,5.09687882664271,7.93003881694443
"ZNF292",8.18024699761543,3.29049946557688,4.88974753203855,-1.59924806646168
"HEXIM1",14.2556744354604,4.02718001403732,10.2284944214231,-6.20131440738581
"GNRH1",35.9571531979815,10.9651398433173,24.9920133546642,-14.0268735113469
"FAM81A",38.3608720696514,34.5038208382157,3.85705123143565,30.6467696067801
"BTBD7",2.45934269786809,1.24584406775255,1.21349863011553,0.0323454376370185
"PDE4C",4.80580514357858,1.47187496142316,3.33393018215542,-1.86205522073227
"SLC2A4RG",26.9311329137869,10.1687794383009,16.7623534754861,-6.59357403718518
"TPST2",8.26815723639796,1.59159520579852,6.67656203059944,-5.08496682480092
"PSAT1",19.3336653346105,4.73168874006353,14.601976594547,-9.87028785448348
"CAV2",8.32333079900565,3.29016435348207,5.03316644552358,-1.7430020920415
"LPP",20.8971287505203,9.34131701954209,11.5558117309782,-2.21449471143609
"OGG1",20.7830416395675,3.58960561828447,17.193436021283,-13.6038304029986
"HPCAL4",26.477752984765,3.85374718951165,22.6240057952533,-18.7702586057417
"HSPD1",6.55704382442945,2.49297791845734,4.06406590597211,-1.57108798751476
"SH3BP4",37.0614159361298,7.774191747067,29.2872241890628,-21.5130324419958
"C19orf25",38.8871723638245,15.2720667545836,23.6151056092409,-8.34303885465725
"NDRG2",3.59182329771983,2.26378171478289,1.32804158293694,0.935740131845945
"TMEM2",18.1737960868813,7.54779730524028,10.625998781641,-3.07820147640069
"LAMB1",11.1869636201444,8.63218070191322,2.55478291823116,6.07739778368207
"NKX2-8",4.08881362269685,1.57490233649504,2.51391128620181,-0.93900894970677
"SLC25A36",3.92747245016179,2.5742468578496,1.35322559231219,1.22102126553742
"GABARAPL1",59.1120178912742,53.896710420646,5.21530747062821,48.6814029500178
"CNKSR3",13.3912198462852,4.02657095049344,9.36464889579178,-5.33807794529833
"DPEP3",3.76327975913684,2.17206682799237,1.59121293114447,0.580853896847906
"C20orf7",6.44507334969439,4.34225893533676,2.10281441435763,2.23944452097913
"BST2",8.41292328300918,2.31793682097914,6.09498646203003,-3.77704964105089
"AES",22.3764981599697,9.68710943053129,12.6893887294385,-3.00227929890717
"HLA-E",8.21690878447509,3.14319435608435,5.07371442839074,-1.93052007230639
"FRAS1",2.52648830134487,1.37853950106461,1.14794880028026,0.230590700784351
"NGEF",50.5335509998519,44.9133390260982,5.62021197375367,39.2931270523446
"ARL3",23.5121303717039,20.1799709878342,3.33215938386971,16.8478116039645
"HECW2",53.7952284881585,48.4505965019114,5.34463198624711,43.1059645156643
"HSF1",52.3495955266861,20.7720520796876,31.5775434469985,-10.8054913673109
"SURF6",6.84832270614761,4.76035090946155,2.08797179668606,2.67237911277548
"PSME3",3.65520284042553,1.69062226267821,1.96458057774731,-0.2739583150691
"DDR1",29.1985059577242,7.40610132281732,21.7924046349069,-14.3863033120895
"HMGN2",18.8049566105224,13.320552962799,5.48440364772339,7.83614931507557
"PPFIBP1",3.76798503738042,2.22394108330661,1.54404395407381,0.679897129232797
"SERINC3",33.3606701548573,29.7708434854678,3.58982666938946,26.1810168160784
"MYT1",3.51992325523175,1.99491120038165,1.52501205485009,0.46989914553156
"TP53INP1",30.4113988806117,13.5658718981836,16.8455269824281,-3.27965508424453
"SOX17",2.7742562027295,1.59611029009678,1.17814591263272,0.417964377464054
"LRRTM4",10.9030571911521,8.157194137584,2.74586305356815,5.41133108401586
"HIST1H4C",2.18425199371447,1.23190354810254,0.952348445611929,0.279555102490612
"PIAS1",16.7109136943299,6.02524105827869,10.6856726360512,-4.66043157777252
"CLUAP1",4.21104216301737,2.21290026593582,1.99814189708155,0.214758368854276
"FLRT2",7.58305725672122,1.88523731706176,5.69781993965946,-3.81258262259769
"CALML4",2.85049858851562,1.900670847338,0.949827741177628,0.950843106160368
"CALCOCO2",48.4548181128388,10.9175293416887,37.5372887711501,-26.6197594294614
"CDCA7L",3.58547139563211,2.13855997323757,1.44691142239454,0.691648550843027
"SLC9A9",25.6672831027761,9.56488895179941,16.1023941509767,-6.53750519917729
"ACAT2",19.0079892309027,15.8256917040492,3.18229752685356,12.6433941771956
"FOXF2",7.02157795948853,2.31101772911358,4.71056023037495,-2.39954250126138
"SFTPC",3.07856744904374,1.42329688952359,1.65527055952015,-0.231973669996553
"CALML3",33.4711902687654,29.3780032998724,4.09318696889298,25.2848163309794
"PLAU",5.0769608779752,2.56249722850896,2.51446364946625,0.0480335790427091
"QPRT",5.37165074994302,1.98459783835659,3.38705291158644,-1.40245507322985
"KLF6",5.80129229328041,2.02031211065642,3.78098018262399,-1.76066807196757
"C9orf50",2.00857801618919,1.02661987526876,0.981958140920433,0.0446617343483267
"DNHD1",5.56316294562306,2.27225856300217,3.29090438262089,-1.01864581961872
"NEBL",22.922076365655,8.81337529608066,14.1087010695743,-5.29532577349365
"OTUD4",17.3499243011131,5.97987247001949,11.3700518310936,-5.39017936107412
"CHODL",3.28058016946366,1.95886958692055,1.3217105825431,0.637159004377449
"SSBP4",23.4995436915188,4.50664971903842,18.9928939724804,-14.4862442534419
"VPS13D",3.64550688514637,2.47302860939506,1.17247827575131,1.30055033364374
"FAIM2",16.3132135867528,1.82882133242967,14.4843922543231,-12.6555709218935
"SBF1",3.9929383204178,1.58263918223539,2.4102991381824,-0.827659955947009
"ITGAX",3.22625217346192,1.48835450667586,1.73789766678606,-0.249543160110197
"CUL1",7.11421486425484,4.97974803795722,2.13446682629762,2.84528121165959
"PARD3",34.3289385502408,7.79718369822482,26.531754852016,-18.7345711537912
"MAD2L1",17.7302129464767,13.7831520129819,3.94706093349479,9.83609107948711
"BAALC",9.06976985915749,6.63459487155639,2.4351749876011,4.19941988395528
"CHAF1B",69.8776086022132,62.2843730792609,7.59323552295237,54.6911375563085
"EN2",2.10284223013823,1.27704924604493,0.825792984093296,0.451256261951638
"SERF1A",17.408451446015,14.3330182728431,3.07543317317193,11.2575850996712
"ELOVL1",3.97545685640896,2.56968473954348,1.40577211686549,1.16391262267799
"CMYA5",2.5547972444057,1.61756804099356,0.937229203412139,0.680338837581422
"MDM4",2.30941552193878,1.36072155377655,0.948693968162227,0.412027585614327
"SPG20",46.3039907130431,17.5900426237146,28.7139480893284,-11.1239054656138
"GABARAPL3",33.7763740368146,29.8676393744414,3.90873466237318,25.9589047120682
"CHD9",7.11036719547543,5.05276752008061,2.05759967539481,2.9951678446858
"UNG",21.8852147971956,5.24463491955092,16.6405798776447,-11.3959449580938
"SLC25A22",7.68365075293251,0.986428675257486,6.69722207767502,-5.71079340241754
"PHGDH",18.7588347672205,5.22774970633137,13.5310850608891,-8.30333535455778
"CAPZA2",13.0660137300089,10.3238274087065,2.74218632130241,7.58164108740404
"ATM",7.13252701688637,4.78006541144184,2.35246160544453,2.42760380599731
"ATP1B2",4.48705793118733,2.33053517512523,2.1565227560621,0.174012419063129
"ACSL1",17.6470376366487,5.88511628377019,11.7619213528785,-5.87680506910835
"SDS",2.96165743029465,1.77060107353196,1.19105635676269,0.579544716769277
"RGS12",13.3752486676081,9.71148828031564,3.66376038729248,6.04772789302316
"EPC1",5.49101516509239,3.43769842910708,2.05331673598532,1.38438169312176
"UBE2NL",67.6630184016999,62.4269610445752,5.23605735712468,57.1909036874505
"ELP4",3.7600838956839,1.71105408127788,2.04902981440602,-0.337975733128135
"SLC15A3",21.2875262234288,5.16979408593926,16.1177321374895,-10.9479380515503
"ARRB1",9.63895683553195,1.77202358004564,7.86693325548631,-6.09490967544068
"HEPH",23.3134222004167,9.0252344633069,14.2881877371098,-5.26295327380292
"NPPC",6.60458010448271,1.98821965031684,4.61636045416587,-2.62814080384904
"SLC24A1",12.2421995108785,6.03972452497108,6.20247498590739,-0.162750460936316
"BMPR1A",11.6960454877061,3.99809845370429,7.69794703400181,-3.69984858029752
"TRIM44",9.80908644495643,7.4905329276792,2.31855351727722,5.17197941040198
"NMB",2.61797951949769,1.37681403771968,1.24116548177801,0.135648555941676
"PPAPDC1A",14.7532967816298,4.58798782931809,10.1653089523117,-5.57732112299362
"PPM1K",5.68318811614284,3.07558734149862,2.60760077464422,0.467986566854401
"C5orf24",3.22765559901089,1.67009235171695,1.55756324729394,0.112529104423005
"SLC2A11",19.0605383009953,14.3763509725277,4.6841873284676,9.69216364406012
"VLDLR",42.2633552630335,36.3136142148775,5.94974104815606,30.3638731667214
"VPS29",13.5304716647107,10.9012071280766,2.62926453663412,8.2719425914425
"SEZ6L",35.6915362020757,5.2798943570225,30.4116418450532,-25.1317474880307
"NAV3",60.6753395443624,55.642076034646,5.03326350971638,50.6088125249296
"ATP10A",3.93761565043224,1.28087225260071,2.65674339783153,-1.37587114523083
"AKAP8",8.26049382161731,2.25376622631017,6.00672759530714,-3.75296136899697
"DAAM2",6.43222556677204,4.06186912395334,2.3703564428187,1.69151268113465
"SLC25A32",3.16283294613428,1.66078825851324,1.50204468762104,0.158743570892195
"TMCO4",31.2042020016847,11.4954281079658,19.7087738937189,-8.21334578575306
"ATP2A2",24.2721199506519,4.04762670076511,20.2244932498868,-16.1768665491217
"LRP2BP",4.31410088144591,2.05732242731153,2.25677845413438,-0.199456026822857
"BRWD1",28.1379719450245,8.28821948867813,19.8497524563464,-11.5615329676683
"DTX4",35.6322120701876,27.9362763948523,7.6959356753353,20.240340719517
"SPATA20",3.12884344484477,1.42348138892141,1.70536205592336,-0.281880667001948
"ATN1",2.55281821148468,1.40650124558756,1.14631696589712,0.260184279690442
"RALGDS",7.70148213014434,2.84168372753516,4.85979840260918,-2.01811467507402
"PLEKHG3",5.44985963299327,1.9657174263896,3.48414220660367,-1.51842478021407
"DLAT",36.6639031092677,32.0357179898293,4.62818511943837,27.407532870391
"PSAP",4.26600246476427,1.82867323529813,2.43732922946615,-0.608655994168023
"STAR",28.9914708529914,24.6497309399447,4.34173991304678,20.3079910268979
"EPS8",29.7767738977447,2.64521263889313,27.1315612588515,-24.4863486199584
"GSK3B",6.45758825288059,2.29204549833768,4.16554275454291,-1.87349725620524
"PDIA2",2.8314575003459,1.49256950153082,1.33888799881509,0.153681502715731
"GSTZ1",19.8729501964998,15.9409580176969,3.93199217880292,12.008965838894
"TNFAIP2",2.32352155101738,1.30577878331252,1.01774276770486,0.288036015607658
"C10orf35",79.834083394835,63.8644749670053,15.9696084278297,47.8948665391756
"RTKN",15.5109061197862,2.69931450102003,12.8115916187662,-10.1122771177462
"CBFA2T3",14.6828100899781,2.22450500924352,12.4583050807346,-10.2338000714911
"AFF1",56.2738405909724,21.9918307559552,34.2820098350171,-12.2901790790619
"GPR37",6.67275218135614,3.9179448856887,2.75480729566744,1.16313759002127
"SFPQ",23.1662792586179,18.5406650057458,4.62561425287204,13.9150507528738
"XKR4",36.2240231104635,31.6065715894735,4.61745152098997,26.9891200684836
"PJA2",56.6305694401497,51.2090162097213,5.42155323042847,45.7874629792928
