"","PSID","Gene","Module","PCblack.cor","PCblack.pval","PCblue.cor","PCblue.pval","PCbrown.cor","PCbrown.pval","PCgreen.cor","PCgreen.pval","PCgreenyellow.cor","PCgreenyellow.pval","PCgrey.cor","PCgrey.pval","PCmagenta.cor","PCmagenta.pval","PCpink.cor","PCpink.pval","PCpurple.cor","PCpurple.pval","PCred.cor","PCred.pval","PCturquoise.cor","PCturquoise.pval","PCyellow.cor","PCyellow.pval"
"KRTAP13-4","KRTAP13-4","KRTAP13-4","grey","-0.0919614975072745","0.020267137162267","-0.102477380399521","0.00964932480222221","-0.178956307255183","5.50612504143453e-06","-0.131408105349784","0.000885761742028433","-0.077071411008812","0.0518633158200799","0.0891714959777923","0.0244076194859524","-0.0595021475799544","0.133576571926112","-0.101888171178765","0.0100765921048357","-0.0778343002174339","0.0495799640684319","0.0157955528962952","0.690701286860327","0.158280092653278","6.01346813542757e-05","-0.174151065563672","9.84434190608612e-06"
"WWP2","WWP2","WWP2","grey","-0.26727704921623","6.99967213402307e-12","-0.204952888341818","1.80759151649034e-07","-0.421803681359208","7.20568618919852e-29","-0.319745986309677","1.31385550683662e-16","-0.050569418803518","0.202442633116507","0.341406834435629","7.47339724124641e-19","-0.117336183342052","0.00301832135860393","-0.255903035693753","5.54638895582224e-11","-0.258392031793929","3.55615561755751e-11","0.0352917667727284","0.373867939278444","0.338331123783178","1.59689763516886e-18","-0.42871556347845","7.26364578292098e-30"
"ASF1A","ASF1A","ASF1A","blue","0.273421479840327","2.19462921568879e-12","0.451649897480016","2.42661603476719e-33","0.308266439838269","1.7251086459233e-15","0.422384030273456","5.95509355741303e-29","0.30831424694448","1.70710318580861e-15","0.103531370160427","0.00892505698848579","-0.276911157602618","1.12087113458981e-12","-0.246186033479684","3.00654507218245e-10","0.0376503627206566","0.342761918076219","-0.435523481352113","7.19188600198414e-31","-0.412577481168902","1.42012127001996e-27","0.0954197380102982","0.0159939260496719"
"ATP6V1D","ATP6V1D","ATP6V1D","turquoise","-0.415155913840279","6.230907139005e-28","-0.625078286507571","2.41054751382541e-70","-0.592368739424537","1.36558938331968e-61","-0.643704391161193","8.21469088476244e-76","-0.50778148787336","4.73538987384392e-43","0.0569608677734287","0.151010966639397","0.276098957267485","1.31172796014789e-12","0.160123074861887","4.91550895617215e-05","-0.244155123148535","4.24222320788642e-10","0.457335492493089","3.03030409932133e-34","0.701965579234088","1.14769778089034e-95","-0.298577099353335","1.39077540701255e-14"
"EXOSC3","EXOSC3","EXOSC3","grey","-0.204537873036232","1.91594432385675e-07","-0.394301492442707","3.98671883608128e-25","0.00367039054416779","0.926336675094584","-0.274318235357646","1.84829963218413e-12","-0.348300070629088","1.32126962747602e-19","-0.51310553772232","4.54282350449659e-44","0.558593302597089","1.51641615152842e-53","0.532077864402559","7.57667003019595e-48","0.206744941662129","1.40386800092979e-07","0.526750682219115","9.21451172532336e-47","0.264956916248865","1.07636871673588e-11","0.339320581348507","1.25197471477591e-18"
"SLC22A18","SLC22A18","SLC22A18","turquoise","-0.230988796942064","3.67059473676813e-09","-0.320909630820158","1.00569446827644e-16","-0.384259361989121","7.62536823629655e-24","-0.369904519289535","4.35294773733356e-22","-0.203592238184339","2.18672850182197e-07","0.151197956722554","0.000127824831647427","0.0444104325267761","0.263046554589354","-0.0691020045492223","0.0813836146859129","-0.110945252541666","0.00505840875809886","0.181752292473419","3.8985871190691e-06","0.393854777568447","4.55587481261228e-25","-0.308757934430353","1.54856860089358e-15"
"GLIS1","GLIS1","GLIS1","grey","0.0862269535997599","0.0295515497207195","0.164009671471688","3.18966260578583e-05","0.352279938551665","4.76363746106279e-20","0.22717515378757","6.69666775072404e-09","0.0795344493224059","0.0447927311570469","-0.23349573904167","2.45795216882906e-09","0.0295955924569883","0.45587571308534","0.177337669981658","6.70810893034389e-06","0.358873484356948","8.50985678293117e-21","-0.0368120161667941","0.353623988821163","-0.277462661932407","1.00706456872494e-12","0.315718222302942","3.28435597299691e-16"
"SLC4A1AP","SLC4A1AP","SLC4A1AP","turquoise","-0.458029597840591","2.34430333715942e-34","-0.747286910701194","8.15276305970483e-115","-0.58259141517917","3.64362856709346e-59","-0.706889716713744","1.43861567281348e-97","-0.589445673838275","7.40200327729707e-61","-0.135746861740416","0.000591941086432786","0.532279177273533","6.88805933259426e-48","0.368102838439167","7.13019490880216e-22","-0.222030295012995","1.48207440915605e-08","0.669469558734458","4.92187736671982e-84","0.777840298824362","3.2826304862077e-130","-0.16073023107071","4.59739306379089e-05"
"GPX5","GPX5","GPX5","grey","0.069690016176673","0.0788191415088458","0.10384599990461","0.00871845075315351","0.0562881613197277","0.155903733353692","0.0824916167670415","0.0373924104629998","0.118922939447588","0.0026448378666841","0.019399347625417","0.625052877687722","-0.0734261905006666","0.0640180733854378","-0.0827889234134548","0.0367094239844625","0.0369042855088866","0.352417976736319","-0.131726183358724","0.000860319963901631","-0.11079243907154","0.00511968273352565","0.00177200489475734","0.964397785745867"
"VAPB","VAPB","VAPB","pink","-0.178710345944649","5.67448334469305e-06","-0.315973389332077","3.10042313260292e-16","0.101096027430899","0.0106774760637964","-0.119613631120868","0.00249584366019191","-0.328148048964295","1.8576234344108e-17","-0.538510630062195","3.49368599180159e-49","0.541941753979261","6.58732893022338e-50","0.605793211467875","4.63174472586751e-65","0.244520734422731","3.98817475863827e-10","0.546525004811307","6.88181905936133e-51","0.221063301009865","1.71707781750399e-08","0.422332622837124","6.05659269455518e-29"
"ALDH1L1","ALDH1L1","ALDH1L1","blue","0.316293619307665","2.88386941199292e-16","0.502604654889496","4.44793202471372e-42","0.416525367578855","4.01109295476702e-28","0.49497076054454","1.12876676891561e-40","0.463603630015383","2.9206866278259e-35","-0.0152935287864339","0.700048036698735","-0.187608495666423","1.85948635694178e-06","-0.141744271610175","0.000332495149579575","0.147193183146838","0.000192993282661509","-0.362328556414183","3.39552965304179e-21","-0.489248706517013","1.20869487725379e-39","0.194652041764888","7.39945173282691e-07"
"C14orf169","C14orf169","C14orf169","red","-0.288285092056779","1.1730516528391e-13","-0.468547417995616","4.45815330978198e-36","-0.117698920175772","0.0029289423654097","-0.355098473446139","2.29262417182599e-20","-0.378432163831152","4.03533703265213e-23","-0.386766808730482","3.68448068721188e-24","0.525416775345814","1.71058418254945e-46","0.444753840515337","2.87247493899881e-32","0.144270946012461","0.000258981130120321","0.555443725154001","7.66849156336969e-53","0.400742997477212","5.68851194029223e-26","0.208703664077313","1.06223551448541e-07"
"ZFP91","ZFP91","ZFP91","grey","-0.0756932733312321","0.0562105728124297","-0.0697962845167994","0.0783627507834633","0.0742017424547292","0.0612522992078504","-0.00380420498625891","0.923659117409252","-0.114538924804898","0.00379538353126411","-0.173018841259206","1.12632522424246e-05","0.1612987581112","4.31725855515864e-05","0.168705105038258","1.86660141781514e-05","0.0369911120527302","0.35128547974778","0.124870674115964","0.0015898044537409","0.0307972541849905","0.437781490228366","0.161784191643833","4.09092924248748e-05"
"ZADH2","ZADH2","ZADH2","turquoise","-0.188671273120853","1.62164651762863e-06","-0.25400224108897","7.76324153177504e-11","-0.180285210876438","4.6759292909889e-06","-0.17522396515955","8.65823306886227e-06","-0.230044171428715","4.26426522514445e-09","-0.039210914940151","0.32311591147335","0.183136615216059","3.27959319539946e-06","0.0604694913496951","0.127364202485771","-0.0813173249033221","0.0401964701420246","0.255354366794717","6.11343787162066e-11","0.310568727411369","1.03855367583075e-15","-0.0893898568643712","0.0240590494113471"
"TANK","TANK","TANK","grey","0.234471956409177","2.09996642952781e-09","0.370145380147892","4.07407797299504e-22","0.242979019710181","5.17097713872826e-10","0.29601606822202","2.38344918687049e-14","0.277908173664706","9.23462115966077e-13","0.0503344240045376","0.204550742325578","-0.148089984740058","0.000176143084616724","-0.152177883837402","0.000115384347789447","0.20792730321658","1.18675937913607e-07","-0.29440547377204","3.33531420741391e-14","-0.285101614524703","2.22950070219673e-13","0.0776574543300469","0.0501016386597115"
"POLD1","POLD1","POLD1","brown","0.318090562877108","1.91785975596532e-16","0.350172775335379","8.19035269150232e-20","0.646606292689957","1.067145275013e-76","0.512611384905957","5.65683210919215e-44","0.178783462166507","5.62392922601833e-06","-0.445546778483109","2.16818020967683e-32","0.183777133573704","3.02612153966081e-06","0.232244265824216","3.00445585104881e-09","0.349032916012801","1.09618236792653e-19","-0.0945545608238911","0.0169813069790601","-0.452213507784393","1.97785438112615e-33","0.578643462163007","3.29690272860695e-58"
"KCNJ14","KCNJ14","KCNJ14","turquoise","-0.184542448956763","2.74781562324604e-06","-0.294143221302345","3.52217904538204e-14","-0.0993332870241475","0.0121299565593511","-0.22161280455466","1.57943838965447e-08","-0.215372673150476","4.02763665079782e-08","-0.167915830055915","2.04460749454479e-05","0.253882153338404","7.92919461638511e-11","0.205658460507095","1.63680391481402e-07","0.0408790217347572","0.302942385616146","0.284433563289297","2.54849393072081e-13","0.241267239873507","6.88514466013836e-10","0.0545611130674208","0.169013611254097"
"GGT1","GGT1","GGT1","grey","0.130750712551099","0.000940563502767968","0.120573340954278","0.00230152092973959","0.114333007298169","0.00385919792744793","0.140192529005641","0.000386857697755422","0.0860552837638937","0.0298782111341772","-0.0284134432475346","0.4740784652519","0.0123001402225834","0.756679979336644","-0.0324372753433185","0.41376447633435","-0.0727588264499187","0.0664796379591428","-0.0757986190739138","0.0558679109252499","-0.0764570598474755","0.0537652945341128","0.0694535925826606","0.0798422506472533"
"C15orf38","C15orf38","C15orf38","grey","-0.104151867542661","0.00852169679946321","-0.126370176697341","0.00139349105790537","-0.183084001914969","3.3012932677467e-06","-0.143543704349118","0.000278409637704324","-0.130030555511943","0.0010041831567019","0.0496064533736853","0.21118228833505","0.094173974953898","0.0174322872671781","0.0427139155214344","0.281737496515291","-0.144340288772361","0.000257196399170731","0.111884413511783","0.00469613834911465","0.158353377988239","5.96570582626841e-05","-0.0785175314151938","0.0476070240231066"
"KRTAP4-12","KRTAP4-12","KRTAP4-12","grey","-0.193253900759601","8.90874413867585e-07","-0.191820028874109","1.07618271061567e-06","-0.311542993699518","8.36725085107294e-16","-0.255708905891884","5.74089339828706e-11","-0.136069360874749","0.00057419763611677","0.178172500403105","6.05992537474976e-06","-0.0735315327589899","0.0636364690726813","-0.13538316994595","0.000612561125042204","-0.12042520692729","0.00233058362044177","0.0424928924759042","0.284237154771882","0.253602110467027","8.32975422802506e-11","-0.287842087128363","1.28333246338781e-13"
"CLK3","CLK3","CLK3","green","0.351214740694993","6.26815959123751e-20","0.49464966563156","1.29093413889165e-40","0.570310221973448","3.12586628899062e-56","0.556422651760224","4.64233925386587e-53","0.37735163279699","5.47597219279211e-23","-0.12282990036312","0.0018978716951285","-0.185571487220784","2.41200341087837e-06","-0.0642085784576466","0.105438811154646","0.327266283956357","2.28754899656961e-17","-0.361965145216306","3.74202325624328e-21","-0.580439633106449","1.21484398665484e-58","0.330903434241981","9.64994729674558e-18"
"MINA","MINA","MINA","grey","0.123980999707338","0.00171797472824496","0.0181548106435166","0.647423495621423","0.2793042748334","7.03120509052977e-13","0.135849300993337","0.00058625058381089","-0.069069362272408","0.0815279325323546","-0.36794065192789","7.45294421274146e-22","0.265359744989266","9.99179971440072e-12","0.269424085660517","4.68295117831732e-12","0.295016339999845","2.9369501320461e-14","0.106072683646048","0.0073741429868348","-0.107626337428403","0.0065493034404754","0.355219458814131","2.221406691297e-20"
"SDHB","SDHB","SDHB","turquoise","-0.386332800909962","4.18068544549774e-24","-0.660027639821783","6.30814084358185e-81","-0.525840134056432","1.40605410196069e-46","-0.589640169987334","6.61820867130275e-61","-0.559104382184747","1.16382360938536e-53","-0.135090943324822","0.000629610377781017","0.552651347290513","3.18067207880702e-52","0.253415743180307","8.60719313960485e-11","-0.236508958925501","1.50865071161951e-09","0.586435744005175","4.14391972725037e-60","0.734623370105434","4.54763786153886e-109","-0.177228472728579","6.79763246916915e-06"
"PRAM1","PRAM1","PRAM1","black","0.737221982648339","3.20474581792226e-110","0.376435526393302","7.08726259597606e-23","0.389896960854176","1.47298528164938e-24","0.392204816000206","7.44507320261105e-25","0.183340567491441","3.19675708257252e-06","-0.0998618231610321","0.0116771222955548","-0.102690910375301","0.00949850700260992","-0.0135771953687287","0.732339122067725","0.121370216744637","0.00215078517005221","-0.282397352660425","3.82244238334345e-13","-0.399900015130321","7.35734929774596e-26","0.236656729422516","1.47271322387549e-09"
"KCND3","KCND3","KCND3","grey","0.00189045077148085","0.962019769651522","0.00826378569902562","0.835102144908228","-0.0236630936644723","0.551081743458352","-0.00295485995455779","0.940667459521223","-0.0208489205382821","0.599425716535422","0.0422781655492579","0.286679906982451","-0.076725978287894","0.0529257143242116","-0.0512733386857015","0.196222452598932","0.0204345927740867","0.606702162048882","-0.0644686684566557","0.104032394553323","-0.0685812925301655","0.083710591843549","-0.0457025293862919","0.249396672455762"
"MRPL50","MRPL50","MRPL50","grey","-0.0337497422135252","0.395117064088527","-0.087885406737047","0.0265504681850403","0.119995395000243","0.00241681725737659","-0.0529462949131908","0.182002169728408","-0.091304633000382","0.0211825775712226","-0.342904154634307","5.14810181736249e-19","0.288685856212321","1.08132586288488e-13","0.323180259005225","5.94970340088705e-17","0.189902858127072","1.38247927631744e-06","0.207649072601953","1.23472645811448e-07","0.0276498995411867","0.486044107051636","0.298631426022729","1.37489307487794e-14"
"HDAC8","HDAC8","HDAC8","grey","0.310162228793818","1.13627141197436e-15","0.35877149412633","8.74232088794108e-21","0.438073247831727","2.98392337332071e-31","0.385206553839038","5.79770022246362e-24","0.256869742975987","4.66963423748966e-11","-0.179549483054011","5.11950467237413e-06","-0.10514315823192","0.00791096966457469","0.0697779539665772","0.0784413215059488","0.200033354218747","3.57627533645658e-07","-0.225658949382199","8.48005633658868e-09","-0.422565243599968","5.61055035483663e-29","0.33281062122872","6.10874096396112e-18"
"MPDU1","MPDU1","MPDU1","yellow","0.330659514737387","1.02287145819994e-17","0.273607153100035","2.11806886349554e-12","0.502122563414229","5.46895311562877e-42","0.427934492619229","9.43897894560566e-30","0.138566459049399","0.000452638384801128","-0.438428408518095","2.6382300012938e-31","0.253426127497465","8.59149999980764e-11","0.304432586842017","3.97676467202742e-15","0.168135006915066","1.99362221204972e-05","0.00662325118545115","0.867498456578058","-0.34085696858555","8.56529248177905e-19","0.561605325700202","3.16656539400335e-54"
"PACSIN3","PACSIN3","PACSIN3","grey","0.084469553698585","0.0330448049010348","0.232178410685991","3.03626922543518e-09","0.0566304095378562","0.153399685299895","0.18513724933173","2.5486165223567e-06","0.230769753414102","3.80066050187229e-09","0.165555267945745","2.67823958366328e-05","-0.184922792863162","2.61878898861614e-06","-0.220771163974233","1.79491254957541e-08","-0.133073845011839","0.000759848008677006","-0.231655486030048","3.30076746043624e-09","-0.162809273034797","3.6493587272421e-05","-0.0722299052166478","0.0684853482532189"
"RBKS","RBKS","RBKS","grey","-0.227520800208456","6.34426793081142e-09","-0.236806006946966","1.43725487585038e-09","-0.367174050421647","9.18453136820596e-22","-0.278335618720411","8.4965580277961e-13","-0.181156528077418","4.19805909133591e-06","0.18660432291939","2.11467795242259e-06","0.0142699601056562","0.719244691796809","-0.133590083562112","0.000724327638044037","-0.137586698003534","0.000497154319138773","0.090226061379736","0.0227637382550979","0.309826777206688","1.22366922776561e-15","-0.311127667403243","9.17554002641544e-16"
"ARHGEF17","ARHGEF17","ARHGEF17","brown","0.257974969873313","3.83237913334109e-11","0.337731380358582","1.84990332125038e-18","0.55970854923611","8.50677237623495e-54","0.524469035198129","2.65039835547526e-46","0.180437901185623","4.58859141430468e-06","-0.375198659182615","1.00265582181487e-22","0.118067491522242","0.00284060016051014","0.215703831758913","3.83512001853047e-08","0.295384588690795","2.71976950940636e-14","-0.0473922766429378","0.23230242069181","-0.403684661496517","2.30469271058229e-26","0.485117166051416","6.51323626039136e-39"
"SLC5A12","SLC5A12","SLC5A12","grey","0.00631960663649383","0.873520775962124","-0.0729005578550097","0.0659504590922692","-0.0774432494685673","0.0507396575469233","-0.0714745483894486","0.0714354990138305","-0.0244672257082936","0.537627743115167","0.00850740170007628","0.830313691865703","-0.0350252062544741","0.377489841403973","-0.0513513015943321","0.195542222077152","-0.0106053898902633","0.78935388221186","-0.0179789477920627","0.65061103624685","0.0298460510338776","0.452070133289537","-0.0636227190346813","0.108661929171048"
"ZFX","ZFX","ZFX","grey","0.123069716481806","0.00185902740838431","0.228158578004295","5.74067542167934e-09","0.174772296296591","9.13993013723271e-06","0.195394342570898","6.70131795050051e-07","0.201495639939722","2.92493402436934e-07","0.0928710196300398","0.0190565235150824","-0.203974033381436","2.07323156289357e-07","-0.0585637148235669","0.139824303414075","0.109234161542376","0.00578379721741323","-0.176326376382867","7.58208461906937e-06","-0.254339399349121","7.31521585109079e-11","0.0479709657749366","0.226643417402497"
"RAC1","RAC1","RAC1","turquoise","-0.292401875702181","5.05117471186172e-14","-0.355907506384843","1.85599214716994e-20","-0.482040851095101","2.24907464646337e-38","-0.421081532884161","9.12987575811003e-29","-0.270353997784743","3.93035684162812e-12","0.232370646384624","2.94430826426606e-09","0.0737229380802564","0.0629478978205469","-0.0680106685401253","0.0863220323262889","-0.187948530680938","1.77997016917684e-06","0.249611620439368","1.6703868346346e-10","0.5087194433797","3.14273561944278e-43","-0.389201637637457","1.80725334258476e-24"
"OGFOD1","OGFOD1","OGFOD1","red","-0.387657227742263","2.84147905286182e-24","-0.617512007519397","3.15410684513918e-68","-0.240256995228285","8.1442604871845e-10","-0.498061458289838","3.07795506048537e-41","-0.580380950806045","1.2552454514357e-58","-0.398490429100071","1.12933403269734e-25","0.585858255195177","5.75495083880732e-60","0.545802706182081","9.84717156935942e-51","0.14075493807722","0.000366262456786971","0.657707490682768","3.51876990423138e-80","0.540698814611176","1.20824304002596e-49","0.16230571975637","3.86030765137505e-05"
"FLYWCH1","FLYWCH1","FLYWCH1","green","0.310454542383186","1.06513594513833e-15","0.490709695146661","6.6260207151053e-40","0.537312384324241","6.2282618307932e-49","0.557032097966014","3.39366054794374e-53","0.31482400967267","4.01765946720084e-16","-0.0985724977913769","0.0128090285690486","-0.215978149881496","3.68241693657687e-08","-0.0477890338892422","0.2284118568506","0.310192086979796","1.1287963672903e-15","-0.350186501405067","8.16159767414647e-20","-0.55269239788181","3.1151484370275e-52","0.321344231499442","9.09875090025016e-17"
"CTBP2","CTBP2","CTBP2","brown","0.290124189322573","8.06462301521469e-14","0.45054780677763","3.61556400593628e-33","0.584020486191172","1.62944923630604e-59","0.52996806358766","2.04877437267624e-47","0.283165583791983","3.28160551962732e-13","-0.232802592485605","2.74743711700792e-09","-0.034852259786934","0.379851258188269","0.0680016083940339","0.0863640192051703","0.458661791569277","1.85464660503592e-34","-0.245855472302657","3.1805085329312e-10","-0.510085041667962","1.72619801457857e-43","0.392992924056831","5.8902998173518e-25"
"PAIP1","PAIP1","PAIP1","turquoise","-0.366983864447567","9.67226499695608e-22","-0.437684960030958","3.41332895881446e-31","-0.443749717690876","4.09723941138165e-32","-0.470321912130299","2.25360314976142e-36","-0.302611028460931","5.8884103071292e-15","0.102622609687442","0.00954651855744876","0.102522261066045","0.00961744963226474","-0.0378116923749389","0.340696315798125","-0.174043496899586","9.97145253290914e-06","0.256698381327912","4.81450729121646e-11","0.475619108488941","2.8709747715492e-37","-0.292564266569379","4.8846746093134e-14"
"LRRC23","LRRC23","LRRC23","grey","0.223123919209962","1.25379691823333e-08","0.344736366612651","3.25368003752635e-19","0.404891283916219","1.58681132673902e-26","0.421163045921005","8.88945014908816e-29","0.177798684977077","6.3424057945341e-06","-0.145739827835214","0.000223544523974228","-0.0398564082906259","0.315208196668925","0.0109776397271636","0.782143129868692","0.229841519728157","4.40326708644525e-09","-0.216583853435126","3.36579323096527e-08","-0.379525316218062","2.95966717710122e-23","0.292535642808142","4.91362665791056e-14"
"ZMAT2","ZMAT2","ZMAT2","turquoise","-0.386419081007704","4.07704692550075e-24","-0.628124471349005","3.2609854001038e-71","-0.375001076976515","1.05964654655139e-22","-0.557160310096223","3.17692664857779e-53","-0.532837194334548","5.28744925602944e-48","-0.278331936578094","8.50266224616773e-13","0.548296404555798","2.84757168144676e-51","0.431353826544398","2.98306370116615e-30","-0.0489260138830084","0.217519805873856","0.621537807110926","2.39789415714481e-69","0.608804687548583","7.32049716689227e-66","0.0182520600648489","0.645663596340222"
"GCC1","GCC1","GCC1","brown","0.262144701327188","1.80325644392576e-11","0.367400174237509","8.63614824632989e-22","0.657214896857436","5.05855785350273e-80","0.529433669345605","2.63291896946271e-47","0.198997972562415","4.11968353117343e-07","-0.438346348260776","2.71439929025635e-31","0.160220177800643","4.86327103019819e-05","0.220779268311579","1.79270791627277e-08","0.559785650451312","8.17284646407409e-54","-0.0861516264031115","0.0296945065919611","-0.458212039477871","2.19114630656587e-34","0.576188815161226","1.27736289341493e-57"
"NDUFS3","NDUFS3","NDUFS3","turquoise","-0.396636948193482","1.97775043191844e-25","-0.60727190648808","1.8767647342358e-65","-0.64693050985236","8.48384474085461e-77","-0.613693569847471","3.5106589891367e-67","-0.441913718651111","7.81945257800052e-32","0.102692275771924","0.00949754939952527","0.345223054760013","2.87885830387541e-19","0.0438386028054344","0.26924871563977","-0.379712391676003","2.80640755072834e-23","0.448986851794442","6.34414459653836e-33","0.740401752382922","1.195039860376e-111","-0.378337702426095","4.14467136161906e-23"
"DIXDC1","DIXDC1","DIXDC1","grey","-0.000276566048959294","0.994441580722852","0.0657197682566778","0.0974737821538963","-0.132903565626879","0.000771913714274092","-0.0357552200810324","0.367622027013375","0.221193680270536","1.68340542426266e-08","0.28583367378689","1.92481318261951e-13","-0.151750248341816","0.000120666285272477","-0.243447144362645","4.77973691998176e-10","-0.127033858248056","0.00131393885293738","-0.130155387186675","0.000992878110024092","0.0378779164402186","0.339850716265232","-0.251917095041254","1.11910211328939e-10"
"ST7","ST7","ST7","grey","-0.0682623992420483","0.0851620149499879","-0.0847134201781252","0.0325399219158109","-0.087653101586394","0.0269543433864944","-0.0888596070379853","0.0249130566126792","-0.0382147529667674","0.335570530036898","0.0367708078138691","0.354163444845434","-0.00955969268595723","0.809704433853499","0.00928085799195258","0.815153266454732","-0.0262438870781707","0.508497721995064","0.0303333284937253","0.444717800702678","0.0644905416921854","0.103914797781056","-0.0749510096627791","0.0586747615106059"
"MBD2","MBD2","MBD2","grey","-0.0471545237370795","0.234656164352097","-0.132441285801128","0.000805570647900374","-0.0593579945828317","0.134522028235797","-0.0990079929535879","0.0124163152169093","-0.140463292390864","0.000376811243653801","-0.0962972212707947","0.015044298277457","0.0970357869549268","0.0142837817005481","0.0906960104880669","0.0220626465306775","0.0181689112834139","0.647168197526148","0.125067607568308","0.00156264764307896","0.112048709550013","0.00463522723517206","0.0175702664036253","0.658043034297223"
"ACOX3","ACOX3","ACOX3","grey","0.0428492504921708","0.280214292620093","0.0396146585535276","0.318154803967376","0.100050504046747","0.0115191277298168","0.0894415732103869","0.0239771280085199","0.01103745830521","0.78098612233791","-0.053170103735902","0.180159147393173","0.00124664311491586","0.974948895256533","0.0186154267066838","0.639105398177339","0.117865865136524","0.00288862225418025","0.0205339214779734","0.604954159420677","-0.0329812003555145","0.405974185247463","0.04253692652825","0.283737961289296"
"MRPL55","MRPL55","MRPL55","turquoise","-0.474366186787233","4.68921234020291e-37","-0.744610987627881","1.42532666750946e-113","-0.542243316625784","5.68363491431697e-50","-0.680857480906678","6.13381867280306e-88","-0.627020562506709","6.74990320545456e-71","-0.186360029225362","2.18165680584356e-06","0.555371492797272","7.95728576332117e-53","0.381816488874784","1.53954671838106e-23","-0.196242778348931","5.98087157391928e-07","0.699743165320587","8.04324014778018e-95","0.759623124495056","9.40709909985846e-121","-0.115894718994344","0.00339856047391061"
"JAKMIP2","JAKMIP2","JAKMIP2","grey","0.0803433138540477","0.0426553938918756","0.0637940366967687","0.107711477376492","0.0795161185581433","0.0448421939278341","0.0932576866187416","0.0185612692497726","-0.0051759333103952","0.896266624019219","-0.0597745394017097","0.131804049168288","0.0925806931537434","0.019435920597606","-0.011275008224064","0.776396241546322","-0.0451412020318702","0.255264701179708","-0.0173735818095222","0.661631915925771","-0.00332368673485282","0.933277837615376","0.0500973554788883","0.20669354937822"
"LRP12","LRP12","LRP12","grey","-0.258560706615914","3.45004817524788e-11","-0.220425533058682","1.89141893899119e-08","-0.456528330408118","4.08125370490352e-34","-0.354861367199593","2.43878936492286e-20","-0.166124318675672","2.51034690991306e-05","0.321055999569036","9.72364121530296e-17","-0.1711915690411","1.39718306721959e-05","-0.203289989006824","2.28080349312814e-07","-0.261912763083909","1.88114266519068e-11","0.0532319258633508","0.179652500841232","0.322605707610439","6.79771583486687e-17","-0.408593416354942","5.00094630286639e-27"
"LRRC6","LRRC6","LRRC6","grey","-0.183443305637115","3.15579154589136e-06","-0.249386207026062","1.73672484317801e-10","-0.124240696718559","0.00167961482353233","-0.221895834041064","1.5127794022939e-08","-0.25261872515918","9.89887487144958e-11","-0.118440555733518","0.00275365919251066","0.104217303404553","0.0084801221188856","0.178176843114978","6.05671541181819e-06","0.0399741060836847","0.313780112615085","0.253795681984631","8.05083016299115e-11","0.196251426378107","5.97392652720261e-07","-0.00456167053961018","0.908519765741213"
"GAMT","GAMT","GAMT","red","-0.270428550140048","3.8754241081278e-12","-0.430486935793087","3.99975810274914e-30","-0.160267009160593","4.83826551018313e-05","-0.353012655956257","3.9416654494639e-20","-0.368953602013567","5.65025337902178e-22","-0.26288181865237","1.57606865011584e-11","0.428709049698579","7.27955246842455e-30","0.344287551873541","3.64175113509133e-19","0.209732401087634","9.16525943126279e-08","0.447072481596299","1.25932223219186e-32","0.336733294957876","2.36121047977871e-18","0.10036356072791","0.0112611578049628"
"TLE1","TLE1","TLE1","brown","0.199480351032549","3.8572954282461e-07","0.21506098155239","4.21735518569433e-08","0.468081760857748","5.32863321912469e-36","0.396919294321127","1.81635491795352e-25","0.0798941190297633","0.0438314664723033","-0.384382827962414","7.35818332864973e-24","0.260027486321699","2.64866278042975e-11","0.294476349048019","3.28650536582688e-14","0.310668222464891","1.01592358144918e-15","0.0647420191218926","0.102570340047922","-0.267085296035646","7.25423912659596e-12","0.470225157979321","2.33925074161604e-36"
"SBNO1","SBNO1","SBNO1","grey","-0.118874982799049","0.00265547816470889","-0.0528481780172802","0.182814528166168","-0.0785759921974067","0.0474413107681135","-0.0622775402154642","0.116356651290255","-0.0367596640630478","0.354309416053419","0.0755638436579868","0.05663396164981","-0.0636390628734662","0.108570970669208","-0.0784733937400164","0.047732458306052","0.0136255760512275","0.731422063978555","0.00160100720307502","0.9678314268062","0.0692385124061112","0.0807823264794461","-0.0950804493165867","0.0163749707148803"
"SDHA","SDHA","SDHA","turquoise","-0.174475380994739","9.47038700186914e-06","-0.331006240491185","9.41578254736697e-18","-0.267265291837369","7.01502638515587e-12","-0.283116254560117","3.31395669663321e-13","-0.242742281455091","5.38053244794451e-10","-0.0703356725395506","0.0760792211651709","0.311442343565251","8.55645818311599e-16","0.0616188169758932","0.120277321014931","-0.091519907417253","0.0208786783573441","0.273768827991968","2.05353731626495e-12","0.412193404203523","1.6045482351999e-27","-0.126224173969544","0.00141157594243405"
"WAC","WAC","WAC","yellow","0.17727124213164","6.76243369936667e-06","0.0669805125713023","0.0912024542975228","0.518004095219791","5.06561208131808e-45","0.290869193458427","6.92346879245163e-14","-0.0642771012415883","0.105066827320469","-0.634172812214526","5.74644255794237e-73","0.423804128920394","3.72932698505249e-29","0.484337835495038","8.92606108448238e-39","0.47986626148572","5.3600212194346e-38","0.215668478610081","3.85523999288921e-08","-0.219199921252342","2.27582897141953e-08","0.62845617463364","2.61916684984021e-71"
