"","CorrDisease","PvalDisease"
"RPL23AP7",0.206155967728314,1.52585243281192e-07
"ZNF384",0.463602581399381,2.92184181817438e-35
"HYLS1",-0.109750708831732,0.00555552844342519
"TAPBP",0.196013732529382,6.16766516023193e-07
"RHBDD3",0.289765881475844,8.67725280398994e-14
"SLC25A28",0.373392317672105,1.6597207374725e-22
"ATXN3",-0.327505590100198,2.16203174562636e-17
"WDR70",-0.199570530338203,3.81006141575901e-07
"PPP2R2A",-0.255541962769365,5.91346924530407e-11
"ESCO1",0.281632515129447,4.44733218913522e-13
"SSBP1",-0.341051411523187,8.16230713377469e-19
"PHF15",-0.154286048366622,9.23765262788131e-05
"RMND5B",-0.121645154131573,0.00210091085297833
"PCBD1",0.352274504857551,4.77032440789276e-20
"ZNF187",0.114707183686876,0.00374395153188578
"B3GNT6",0.117225291907008,0.00304613646310883
"HDAC10",0.173017292158673,1.12653207844938e-05
"THOC2",0.348097792751927,1.39104521146413e-19
"PPP1R16A",0.264318321510835,1.21082477882e-11
"SGCE",0.259771177266952,2.77420451881514e-11
"MRPS11",-0.284825491233539,2.35630120804068e-13
"FANCL",0.176402214817773,7.51294659814997e-06
"RXRA",-0.181696488040558,3.92574700181407e-06
"STK38L",0.342484955357692,5.71549813864631e-19
"CGRRF1",0.128849553844007,0.00111717465253296
"GNPTG",-0.37675915864683,6.47063642305826e-23
"ST13",0.21302192935257,5.68946199766155e-08
"CEACAM21",-0.208552287700529,1.08548067167471e-07
"MED28",-0.203573931638868,2.19231836057492e-07
"MRPL3",-0.316195627628012,2.94850615499395e-16
"RCHY1",0.126195053609546,0.00141520871019875
"ROBO1",-0.141438875730612,0.000342595305316083
"ACADM",-0.130144034246603,0.000993901378337127
"ANKRD28",-0.102495657835117,0.00963633246959388
"PPIL4",0.323848469060829,5.09375910033273e-17
"TBC1D10B",0.239146366245121,9.78720410858947e-10
"TMEM136",0.198868313861631,4.19308978348608e-07
"RNMTL1",-0.137128260642917,0.000519353017736463
"PHF3",0.405327508015387,1.38599925677093e-26
"CRTC3",0.398779098472993,1.03462627897662e-25
"PDK2",0.325369100470365,3.57191589253628e-17
"ITPKC",0.216480184344959,3.41804934899891e-08
"SLC25A1",0.463446307973519,3.09915927559212e-35
"CITED4",0.173973247799904,1.00553062746886e-05
"EIF2B4",0.38405109513569,8.09795435687971e-24
"MTRF1L",0.139866568148088,0.000399283401113657
"KIAA0907",0.329674005727978,1.29358148411294e-17
"ATG4B",0.305731485305315,3.00082904138061e-15
"RPS15A",0.179480794937539,5.16290956132806e-06
"EXOSC9",-0.352004543564366,5.11446746984998e-20
"GNE",0.334286798869751,4.27854812108796e-18
"CAB39",-0.330820486965628,9.84305000832813e-18
"MIER1",0.495664701541397,8.44105265976378e-41
"WDHD1",-0.41362724254675,1.01634147690631e-27
"PPP1R11",-0.237406050917039,1.30291529094023e-09
"NUCB1",0.121636439622726,0.00210247530803024
"FOXB1",0.163048708978151,3.55292889692954e-05
"DCUN1D1",0.112530626800396,0.00446065620398702
"PRDX1",0.209968829802197,8.85875446983986e-08
"ZNF222",-0.215832429474996,3.76278656668174e-08
"TRAP1",-0.353294006293395,3.66468414222435e-20
"ASB3",0.213585687051603,5.23900229797456e-08
"HCFC2",0.227695272932878,6.17328812391441e-09
"FRS3",-0.118982675463179,0.00263163842245535
"SSBP2",-0.203066025150608,2.35301618026363e-07
"CLN3",0.323534553962076,5.4796090387247e-17
"PFDN5",0.15825421221367,6.03042135304064e-05
"OSBPL9",0.250658622234118,1.39327550757569e-10
"TRIP4",0.454177291523536,9.6708823342105e-34
"CALU",0.109017932437182,0.00588183120754688
"C17orf63",-0.297047364310704,1.91990112068288e-14
"MTX2",-0.420840447259797,9.87927733439433e-29
"LRRC37B",0.402522125507511,3.29724806349503e-26
"KIAA0100",0.151402043249352,0.000125134265201252
"MFI2",-0.114797312682205,0.00371666234402506
"FLAD1",0.273940124391562,1.98726464529513e-12
"PGLS",0.366156998297475,1.21074073666863e-21
"PCNP",-0.391671382489285,8.72108623171389e-25
"WDR46",-0.374560203007956,1.19859974342336e-22
"PEX10",-0.268952555023681,5.11669459067515e-12
"SNX14",0.132486135932259,0.000802246729349618
"SPIRE2",-0.244101128739071,4.28105287104187e-10
"FBXO3",-0.130950663039663,0.000923572280727549
"GPR172B",-0.183813813506025,3.01218882916507e-06
"CCDC56",-0.386378470903077,4.12550709021369e-24
"GALK1",0.271985180847081,2.8857314833555e-12
"DPH5",-0.19767275871652,4.93198174300733e-07
"CDKN1B",0.224944717237947,9.47220766073434e-09
"FAM116A",0.270632232247761,3.72914428487438e-12
"ZNF638",0.251466208070468,1.21067083652496e-10
"C11orf74",-0.1334949894522,0.000730752812667662
"RNF7",0.283617447295645,2.99930480113877e-13
"EIF2B5",0.132344423402028,0.000812792828979679
"CD63",0.267358885282072,6.89370689121668e-12
"TRIM68",0.221964975178084,1.49691439810666e-08
"SNAPC3",-0.218248771247619,2.62527796699198e-08
"DLG5",0.181249722094543,4.14980459405363e-06
"AGPAT5",-0.127947397836444,0.00121126557271223
"ODF2",-0.140220141463622,0.000385821839929761
"DCP1B",0.322714092936881,6.62912394043501e-17
"SLC24A6",0.207832216397287,1.20294644028759e-07
"CCDC51",-0.35000432761568,8.55147740835409e-20
"TPK1",-0.162692090087075,3.6974512756029e-05
"LSM7",-0.199348246438651,3.9275081451145e-07
"ZNF236",-0.315159457417482,3.72541912586178e-16
"SPAG8",-0.126701287021706,0.00135326459521705
"CCDC59",0.10936854637077,0.00572361285487255
"PELI2",0.289386553553107,9.37554837560644e-14
"SMARCAD1",0.251363474137513,1.2325348997796e-10
"SH3BGRL2",0.119628926127986,0.00249263272786569
"CDK4",0.398794526270489,1.02979191946933e-25
"WDR1",0.280312497326536,5.76918941898578e-13
"MTMR9",-0.394457850815652,3.80459955335595e-25
"TERF2",0.28533953417171,2.12562619221339e-13
"C6orf136",-0.369369824716415,5.04114289193273e-22
"CCT3",0.146489717873133,0.000207256206131874
"PDZD11",-0.35955361186166,7.10823703411733e-21
"POT1",0.143203708208929,0.000287952756427425
"ARL6IP4",0.276989918259618,1.10387937247522e-12
"ZNF622",-0.311228216907468,8.9730835044125e-16
"RAB8A",0.149480303137443,0.000152724554604984
"SIPA1L1",0.109347899228002,0.00573282290767883
"RHOT2",-0.20178329694809,2.81101721933276e-07
"BBS4",-0.136764357103016,0.000537626597653299
"STX12",-0.477379468317627,1.4360534156961e-37
"BUB3",0.390152232831314,1.36627049625241e-24
"TOR2A",0.242535513581858,5.57030443566647e-10
"DDX51",-0.274228527464514,1.88038294481859e-12
"C15orf17",-0.410682223843295,2.59015997101949e-27
"CXXC1",0.331080748264255,9.24957959209539e-18
"PSMC2",-0.318962538824865,1.57187179253552e-16
"ARHGEF2",-0.336056709625146,2.78459009093388e-18
"COPS2",0.173551522420687,1.05730024323493e-05
"AFG3L2",-0.402730563034033,3.09249798798765e-26
"SERPINB8",0.109780715849292,0.00554252068306935
"SMARCD1",0.15501734721634,8.54601783510902e-05
"MTF1",0.171782889776451,1.30338581241848e-05
"FAM53C",0.106851336998517,0.0069497972772975
"TM9SF2",-0.257278684685657,4.34088346898358e-11
"UBAP2",0.14051101726485,0.000375065873049292
"SRCRB4D",-0.184754263161973,2.67522805539548e-06
"ATG16L2",0.204806738948597,1.84505640621239e-07
"BZW1",-0.208335309900507,1.11965785461343e-07
"ACN9",-0.249540969201777,1.69090878961616e-10
"PA2G4",-0.144591302341548,0.000250831610109382
"WDR34",0.154922990808917,8.63243052596225e-05
"DDX49",-0.139405206654329,0.000417507487455555
"RAB24",0.26172610457597,1.94620146236677e-11
"MRPS5",0.237981673288783,1.18556301777453e-09
"PDCL",0.250408083753316,1.45519454630652e-10
"ZNF223",-0.131796945600838,0.000854752687797389
"HMGA1",-0.205495580268092,1.67479067094361e-07
"ZNF672",0.272675356328103,2.53053228248454e-12
"LYNX1",0.12796899940886,0.00120892978136285
"PRPF8",-0.186042368243052,2.27179549554501e-06
"BPGM",-0.345151436478449,2.93121769599453e-19
"EXOSC7",-0.242329200568246,5.76614711260683e-10
"EDA",-0.25508176480996,6.41582669240112e-11
"SUOX",-0.105108343782123,0.00793173766438706
"CYB5R1",-0.112631646158553,0.00442482497826415
"C10orf137",0.115560415988353,0.00349274099405501
"SUPT16H",-0.387569089688471,2.91560396610636e-24
"STX18",-0.232810697666282,2.74386804665992e-09
"ANKFY1",0.348349993758741,1.30458661289111e-19
"NCKAP1",-0.192906368994384,9.3274808661848e-07
"TMEM70",-0.122418976553216,0.00196616408082384
"RAB11A",-0.34407482541417,3.84128627917793e-19
"U2AF1L4",-0.116839838585385,0.00314464434363521
"TTC8",-0.241079056462314,7.10435482762743e-10
"GOSR1",-0.324565178709498,4.31021093439907e-17
"THUMPD3",0.134927505723958,0.000639336746578214
"C11orf57",-0.25756146249771,4.12688443565969e-11
"PYY",-0.139781108272376,0.000402602158028255
"FIS1",-0.477370539586495,1.44112283695873e-37
"NRBP1",-0.241443923426078,6.68533075750221e-10
"TRAPPC2",-0.222507826089831,1.37783292174188e-08
"FBXO46",0.342853111696668,5.21410410761181e-19
"C18orf21",-0.347008627633948,1.83402255784206e-19
"FAM45A",-0.185229098948966,2.51911629547033e-06
"TAF12",0.195523613484965,6.58639939549291e-07
"PREB",0.250797778974345,1.36000133898333e-10
"ULK1",0.25609129275868,5.36391766130325e-11
"APH1B",0.22867844122283,5.29025772082451e-09
"ATP11B",0.242738637989776,5.38382129466135e-10
"SAT2",0.136255863523175,0.000564163299384176
"EDARADD",0.32007268127208,1.21901378593323e-16
"PRRT3",-0.150958081696975,0.000131056739732561
"SEC22C",0.115152407421699,0.00361089365048348
"TRAF6",0.124313892564736,0.00166894594528393
"CUL2",0.204450672966887,1.93949389480615e-07
"SAR1B",0.142109983062144,0.000320766062603267
"FBXW11",-0.11609649249743,0.00334283866865719
"MESDC2",0.270892874371323,3.54981411801552e-12
"ABCC10",0.305463078874821,3.18098250829646e-15
"ZDHHC24",-0.152205560691146,0.000115050103922482
"TMEM111",-0.217029471380537,3.14984293374215e-08
"LRRC41",0.14103003445155,0.000356565301705769
"SEPT9",-0.11893866098791,0.00264135814829818
"NUDT13",-0.115399670169983,0.00353886488336201
"HDDC2",0.321896932727293,8.00900687033198e-17
"MRPL49",0.187238339474831,1.9499145368845e-06
"POLR2H",0.274203287607411,1.88950759645685e-12
"CHID1",-0.260039885170847,2.64273254760702e-11
"FRY",-0.229266706213715,4.82190352580915e-09
"SNIP1",-0.1387773088064,0.000443556824842089
"C3orf23",0.234684649326845,2.02898062173594e-09
"PRKAB1",-0.138543527550078,0.000453636442063014
"TSEN54",0.24904032556278,1.84353771221286e-10
"SDHD",-0.30976639711375,1.24008743092147e-15
"DOCK4",0.339109125185222,1.31890240692715e-18
"FLII",0.347025636232764,1.82613699541987e-19
"PPT2",0.245848239736659,3.18442234576313e-10
"PDCD2L",-0.329940278949895,1.21416710468864e-17
"OSBPL2",0.310831840262919,9.79758204068734e-16
"DOCK9",0.178755761193509,5.64303145360223e-06
"AK2",0.174392787853477,9.56431572296679e-06
"CTBP1",-0.394717927263415,3.51971992231496e-25
"PITX3",0.346303403672217,2.19226950564785e-19
"MAT2B",-0.144403301154349,0.000255584582603434
"RANBP2",-0.20169101305381,2.84708919738684e-07
"TP53BP1",-0.109329052884882,0.0057412413169141
"TGFB1",-0.107038867514986,0.00685092550771827
"MFN2",-0.419705326140117,1.4310776342962e-28
"KIAA1737",0.102090144422721,0.0099282737621492
"RNF14",-0.106656533827613,0.00705385557630183
"DCTN6",-0.274218357031473,1.88405453603336e-12
"C14orf80",-0.231542815797068,3.36061959276505e-09
"IPO9",-0.290525554350497,7.42867102615644e-14
"YPEL2",-0.136601758299725,0.000545983227124499
"GOLGB1",0.179878790230564,4.91620846433874e-06
"PSMD2",-0.133752936286238,0.000713445725512227
"CYB561D1",-0.115305153353516,0.0035662426561961
"NME3",0.299224403648232,1.21270509557728e-14
"CLSTN2",-0.111311413793687,0.00491427066384121
"MPHOSPH6",-0.142209463595001,0.000317643028191921
"VAMP4",0.20443733595337,1.94312025801189e-07
"CLDN9",0.108117701506755,0.00630623410338233
"PEX19",-0.346371762490339,2.15472256336902e-19
"RAB14",-0.385275925328763,5.68230631907566e-24
"SOS2",0.286682591063329,1.62236280358717e-13
"TMEM131",-0.188423624284615,1.6743111431738e-06
"ZNF606",0.271150509025041,3.38085341688468e-12
"TRAK1",0.10338509925407,0.00902258494929033
"BHMT2",-0.169793333192841,1.64518478388973e-05
"ATP6V1G1",-0.180637342502131,4.47685823432253e-06
"PSMB4",-0.395115969459707,3.12405227690477e-25
"AKR1B1",0.178386010212486,5.90401494543171e-06
"EPS8L1",0.213927224676374,4.98308970783614e-08
"SNRPB",-0.268937614747017,5.13106089860573e-12
"SOCS5",-0.185890606912962,2.31610797188933e-06
"PRPF31",0.16977203562661,1.64926777824085e-05
"ACAA1",0.362210412532977,3.50454969357864e-21
"TGFBR2",0.277537052149187,9.92607017374374e-13
"AKR1A1",-0.151428225446193,0.000124792973405267
"SLC35B1",-0.470908661506296,1.79691800210718e-36
"KLHL7",0.127656001521597,0.00124318354443465
"BIN1",0.217373528540528,2.99234519124723e-08
"FER",0.199546877281686,3.82239622985482e-07
"IL9R",0.153555496506326,9.98099642616363e-05
"TM9SF4",0.155522728999734,8.09689505576342e-05
"ARID4B",0.139745643794479,0.000403986922268444
"ZNF613",0.274158373352532,1.90585216667515e-12
"KRTAP10-10",0.197879428648852,4.79587066725881e-07
"KIAA0090",-0.277816029644232,9.40176294423539e-13
"TMEM63B",0.11657777316856,0.00321326386402577
"DHRS7B",-0.349137501341903,1.06730926004686e-19
"MRPL14",-0.226608622017827,7.31572997094718e-09
"RBM23",0.206747628322638,1.40333373473049e-07
"EIF2AK1",-0.224181294220344,1.06570250713509e-08
"ZNF224",0.344307761053468,3.62333518100824e-19
"RFC1",0.177399483552059,6.65793201955333e-06
"TMEM117",-0.111358771854965,0.00489590155184986
"ALG14",-0.307471514848677,2.05334419429884e-15
"WRNIP1",0.186922981542846,2.0302667661732e-06
"AKR7A2",0.271341178645989,3.26090031912843e-12
"KIAA0355",0.356984267003603,1.39973086136839e-20
"STK39",-0.371169826788183,3.07226837049974e-22
"AZI1",-0.136906171824967,0.000530435373213037
"RPL22",-0.171681649618651,1.3190077979882e-05
"RAB5B",-0.154580436259299,8.95311876024572e-05
"CCDC93",0.381414907719804,1.7270584708189e-23
"PHB2",-0.221439602107433,1.62162545169002e-08
"SPOP",-0.225607570365945,8.54792679718429e-09
"LSM14A",0.187030023362621,2.00264354792926e-06
"MKKS",-0.3181054203558,1.91138011217021e-16
"SOLH",0.192198050658922,1.02402155259021e-06
"PUM1",0.268802518701283,5.26277063508657e-12
"PEPD",0.136500595811451,0.000551243139252303
"ATG12",-0.211871328646739,6.72789648043115e-08
"GNPDA2",-0.10963257415609,0.00560700621071616
"HK1",-0.319377136727338,1.4296750527933e-16
"SP3",0.305703019603173,3.01944966829693e-15
"TAF7",0.116928759075253,0.00312166584493701
"GAS6",0.17084214802994,1.45559219109444e-05
"OTUD5",-0.292160485096978,5.30900916769492e-14
"DTWD1",0.160370449171791,4.7834641580098e-05
"HEATR1",0.194824111084627,7.23165196038146e-07
"SMARCD2",0.189926400890485,1.3782549224257e-06
"C12orf23",0.123042980984361,0.00186332152024749
"SIRT3",-0.326513210105638,2.73120427389264e-17
"ANKIB1",0.266640102913956,7.88067279850539e-12
"MKI67IP",-0.254897014787136,6.62901011087995e-11
"PHF2",0.383827600831237,8.63730624036448e-24
"XYLT2",0.115549756528644,0.00349578260612093
"EXOC3",-0.119799195777531,0.00245714119331516
"PDE6D",-0.451332404071242,2.72241747739253e-33
"KCTD2",0.26898007759661,5.09033226889553e-12
"ZNF337",-0.253401353798766,8.62898509693298e-11
"CCDC43",-0.344369349871459,3.56777558724404e-19
"SF3B3",0.352851133453212,4.1099040740947e-20
"DET1",-0.119848653695082,0.00244691884027736
"TIMM17B",0.173883589064215,1.01633048793285e-05
"STX8",-0.284183347048568,2.67914220533194e-13
"CTNNA1",0.254055281574557,7.6910265772467e-11
"XRN2",0.342821431004534,5.25548826755686e-19
"SNRPA",0.331167074463175,9.06062337332608e-18
"APBB1",-0.220159484750677,1.96910925244576e-08
"PUS1",0.1590105256386,5.55314852575386e-05
"SCAMP2",0.383529250023001,9.41297465461055e-24
"ASXL1",0.462746531154201,4.03328339087291e-35
"RNF138",0.161522664581854,4.21142994286483e-05
"KDELR2",0.122199276481155,0.00200359291806903
"MTDH",0.227700250152047,6.16847674568226e-09
"PSMA7",-0.281505557211282,4.56032141794856e-13
"SSNA1",0.134180846360358,0.00068557056826515
"HLA-DOA",-0.171300308489403,1.37946595046843e-05
"TTC7A",0.360474913354133,5.56653613170221e-21
"CYB5A",0.151786211919817,0.000120213469231887
"TUBD1",0.149776210662411,0.000148133166226176
"ZNF498",-0.34700949157105,1.83362120952915e-19
"SLC15A4",0.215942370293002,3.70199532993612e-08
"TMEM104",0.321329301636849,9.13012590340498e-17
"NUMB",0.145284766850275,0.000234005446320365
"TREX1",0.173256406618237,1.09502727171338e-05
"SRPR",0.213593284708156,5.23317363438297e-08
"B3GNT7",0.14868090249649,0.000165805455146569
"RNF31",-0.418433302578641,2.16412999801657e-28
"FNBP1L",0.145366352609644,0.000232096861227752
"SLC37A3",-0.187875069931734,1.79686771610869e-06
"SPCS2",-0.225073480960137,9.28538735929469e-09
"AIRE",0.176155162351996,7.74041027618718e-06
"TBC1D22A",-0.445345927377462,2.32846198501641e-32
"RHOA",0.386080162101131,4.49935886814971e-24
"USP25",-0.24374962162443,4.54243079773564e-10
"INSIG2",-0.223270009976072,1.22601257453002e-08
"CASP8AP2",0.16295109882825,3.59194503960126e-05
"GALT",-0.142429854279699,0.000310825071107558
"LMBR1L",-0.118697354062227,0.00269523014286196
"FOXD3",0.174593393118337,9.33770246226113e-06
"C9orf80",-0.244914636852361,3.73104975812813e-10
"AP3S1",-0.409784184430755,3.43886984547606e-27
"PARP1",-0.226972920290968,6.91158303290146e-09
"FAM20B",-0.367094298616449,9.38602709509658e-22
"KIAA0753",-0.341448680011348,7.39615811129674e-19
"PIK3R4",-0.273466193339562,2.17594821052534e-12
"PPIG",-0.106100916618323,0.00735836048712761
"LRRC59",-0.220512621692546,1.86663897063665e-08
"EDEM2",0.222071856213158,1.47270645693377e-08
"TAGLN",-0.313530234756081,5.37132234234903e-16
"REXO2",0.350707742589042,7.14029945671899e-20
"CD22",0.214818371092139,4.37098035062063e-08
"TARSL2",0.14050059000364,0.000375446568804097
"PQLC1",-0.190749919474788,1.23804066423908e-06
"COMMD9",-0.38606835918306,4.51481982500901e-24
"USP34",0.140297874404116,0.000382919624986772
"ZNFX1",0.419351792252871,1.60569172540101e-28
"COG4",0.374847016800032,1.10629295770862e-22
"MAPKAP1",-0.250788566126105,1.36218009042241e-10
"C10orf88",-0.175663203144061,8.21307474556497e-06
"SF3B2",0.180021517926792,4.83051308451672e-06
"TMEM62",-0.188825703519483,1.58961372712428e-06
"OBFC1",-0.255281706908726,6.19264979957024e-11
"C14orf135",-0.219332764015307,2.23076066640223e-08
"COX8A",-0.337688929670263,1.86923838055395e-18
"LTV1",-0.185493799322333,2.43591780990871e-06
"CDYL",0.326712396122694,2.6062320403365e-17
"GSPT1",0.263187308664266,1.49033700712543e-11
"ZNF629",-0.270180036486145,4.06151629967984e-12
"SF3B5",-0.458302243124497,2.11912808645006e-34
"CYHR1",0.250837028726045,1.3507571554298e-10
"ZFYVE26",0.455922104023778,5.10133714266824e-34
"PEX11B",-0.47206437620725,1.14882061670019e-36
"ZBTB24",-0.280363356558029,5.71178127516989e-13
"CRYGS",0.216271099403972,3.52584099398667e-08
"MLH1",-0.313455675071647,5.461726613157e-16
"AP3B1",0.323440248084613,5.60104356054875e-17
"FBXL12",-0.241865572069818,6.23101695253108e-10
"PPRC1",-0.197721173022205,4.89976702272231e-07
"ZCCHC7",-0.326109835702718,3.0026259478043e-17
"RAD23B",-0.177826350188826,6.32107662844389e-06
"PSMD3",-0.159345573797953,5.35333059231997e-05
"ARF4",-0.365679537418702,1.37795582172267e-21
"TACR2",-0.201305744018564,3.00255911919428e-07
"MAP3K7",-0.10276898538341,0.00944388789264328
"NAB2",-0.184786968400938,2.664185082007e-06
"ALPP",-0.328890191293949,1.55823300929271e-17
"NADK",0.133663202024331,0.000719422930473195
"MRPS35",-0.435689971383849,6.79195829426169e-31
"ACTR3",-0.276612356475776,1.18769399807458e-12
"FAM69A",0.164372788534901,3.06179282716674e-05
"C11orf58",-0.261132022469221,2.16823633903293e-11
"CDC42SE1",0.246578438964297,2.81204570912524e-10
"PANK2",-0.123436738817194,0.00180098800405618
"CTTN",-0.303567866079313,4.79295178259038e-15
"TMEM87A",0.184653062639834,2.70967686077166e-06
"UBE2D2",-0.336020713845042,2.80909871050704e-18
"ERGIC2",-0.12432254082578,0.0016676895095012
"CCT2",-0.34712280676766,1.78172335130257e-19
"NOC2L",-0.174276638315903,9.69790962508559e-06
"LASP1",-0.244927566284638,3.72288961598306e-10
"LEMD2",0.349910698184277,8.75894570867062e-20
"C14orf159",0.191433974821767,1.13208059265335e-06
"KIF22",-0.150765875456683,0.000133701665930785
"STAMBPL1",-0.24787849371931,2.2513126702411e-10
"NUFIP2",0.217190855439867,3.07499268458123e-08
"YRDC",-0.273168298259698,2.30340438837684e-12
"ERCC1",-0.173368098509857,1.08060041833952e-05
"ARL8B",-0.182904197145117,3.37649447862897e-06
"FNDC3A",0.129912380475024,0.00101499478726147
"VPS37A",0.32336315682096,5.70227519925003e-17
"MTMR1",0.124886198268222,0.00158764806259679
"DDX24",-0.345455592749896,2.71512758382215e-19
"NUP205",0.37493361211112,1.07982957742369e-22
"CDH24",-0.116992562984925,0.00310527209814813
"PWP1",-0.330255876414581,1.12624064356817e-17
"TAX1BP1",-0.296519951280468,2.14467369565048e-14
"CLPX",-0.148395217665312,0.000170730050723951
"ETFB",-0.111067975305913,0.00500968004673347
"UBL7",0.227518229880283,6.34682083093583e-09
"DBR1",0.148287944528826,0.000172614402271609
"RHCG",0.145686255436382,0.000224752897893488
"AP4E1",0.278687557889198,7.93250007671265e-13
"USP24",0.161203826355672,4.36288321791826e-05
"GNL3",-0.376040580427228,7.91882509091997e-23
"RAB11FIP2",-0.259909144922023,2.70592205815714e-11
"CNTROB",0.394456644506105,3.80597262833518e-25
"SLC35A1",-0.375346096359396,9.62111327120326e-23
"POM121",-0.293232348480902,4.25451977694204e-14
"GRWD1",0.18586786816179,2.32281831782874e-06
"GIPC1",-0.285283564098467,2.1496273136118e-13
"EXOC1",-0.146413293262538,0.000208863854684738
"WDR45L",0.184990442896947,2.59645581713368e-06
"AHCY",-0.26975681532821,4.39874263667467e-12
"FBXO28",-0.162426304752701,3.80876535909571e-05
"FANCF",-0.237445695927125,1.29448304089402e-09
"NCLN",-0.132947400178502,0.000768790826494539
"CGREF1",-0.318524567033003,1.73719645236699e-16
"TBCE",-0.391462654550055,9.27723912668625e-25
"EHBP1",-0.387919390171857,2.6318304945798e-24
"YY1AP1",0.261109717959157,2.17703728890985e-11
"NEDD8",-0.408281241004926,5.51545263638124e-27
"PIGG",0.147498420308978,0.000187095386790084
"MTERFD1",0.149249684160678,0.000156395217566587
"PSMA6",-0.209743412919724,9.15075910556673e-08
"CRIP3",0.177055581856923,6.94170984042542e-06
"ACD",0.161929452925121,4.02541639893948e-05
"GSPT2",-0.200922806437158,3.16517535253652e-07
"DPYSL5",-0.191171147194096,1.17171963383983e-06
"LRRC42",0.266318596066632,8.36564430662803e-12
"CDV3",0.364105861665563,2.10740081241276e-21
"CNOT4",0.216074973974439,3.62993637196972e-08
"CHD4",0.156889169342225,6.99141582678525e-05
"GNPNAT1",0.13904543162293,0.000432253460366918
"ASXL2",0.150254605621853,0.000140983508669342
"ARMCX1",-0.127312447229951,0.00128180911864824
"PEF1",-0.329253598665166,1.42949129964978e-17
"TALDO1",-0.10630532456251,0.0072449934029891
"SENP8",-0.146773283107407,0.000201391965536292
"PRPF40B",-0.172455580822484,1.20397173971825e-05
"WRN",-0.199093685818527,4.06629073238134e-07
"ING5",-0.166927336798723,2.29033847897062e-05
"TBP",-0.322000270099028,7.82001092664808e-17
"LYST",0.186528358785121,2.13529131563308e-06
"SPIN3",-0.216749531331265,3.28388178327187e-08
"ZNF71",-0.173571483711058,1.05479365326437e-05
"GFM1",-0.398474686826002,1.13473839753599e-25
"ARL2BP",-0.200998037956999,3.13257263769173e-07
"SLC33A1",0.131487151582232,0.000879374981468841
"MUC5AC",0.121444248298992,0.00213725019541665
"FCHO1",0.188105888354772,1.74428570393751e-06
"IL17RA",0.296926569024675,1.96924653430372e-14
"PCNX",0.282180554153689,3.99026070344473e-13
"ADH5",0.198113453825723,4.64610689527625e-07
"GAB3",0.19444965567183,7.60160685323057e-07
"PCBP1",0.170147946887399,1.57859737565824e-05
"SRF",-0.115768594930114,0.00343381803665468
"ITGB7",-0.139400171618998,0.000417710582870687
"WDR77",-0.255336860405459,6.13243199016518e-11
"SYNPO",0.107453219399021,0.00663692402993059
"TCEA2",-0.360022844148151,6.27664774037288e-21
"VAPA",0.261583763717026,1.9972856544448e-11
"ARFRP1",-0.163534669723619,3.36458588331139e-05
"ATP13A2",0.168100871081286,2.00148274434477e-05
"FANCG",0.140105376288064,0.000390144189646405
"HDAC6",0.313580518366731,5.31118529819721e-16
"TEX261",0.326020534456884,3.06621264470085e-17
"TSN",-0.391146664941062,1.01865514334344e-24
"DBNL",-0.332426961428851,6.69899606246725e-18
"SLC9A6",-0.236821290192164,1.43367179895801e-09
"COG2",0.253930071111075,7.86256466652022e-11
"KATNA1",0.484148131685319,9.63655086537998e-39
"ATG4A",0.197648730309037,4.94804573839329e-07
"C8orf12",0.25482552970521,6.71333810309963e-11
"MNAT1",-0.353747761959671,3.25788730643724e-20
"C17orf79",-0.129314173415068,0.00107139175769627
"NIF3L1",-0.313064740775715,5.96078328729097e-16
"TOP2B",-0.401989775476707,3.88303414609264e-26
"SNX5",0.198801418222086,4.2314534496282e-07
"ACR",-0.106637175297656,0.00706427221260051
"C10orf57",-0.188153899589515,1.73353531163209e-06
"UTRN",0.152382419756376,0.000112935654544125
"MRPL40",-0.176509876939553,7.41582868369292e-06
"DTNB",-0.196254077656755,5.9717988959194e-07
"ADAM17",0.130287565475717,0.000981035959008667
"ANGEL2",-0.116858518091859,0.00313980453171135
"NUDCD2",0.189357005701333,1.48397909949263e-06
"APEX2",0.286914628495752,1.54814533119591e-13
"CEACAM4",-0.20384455045987,2.11107141296756e-07
"RANBP9",-0.425622540422419,2.04147952666653e-29
"TBC1D20",-0.163141258542647,3.51630661661943e-05
"ZDHHC12",0.106023694455954,0.00740160031203529
"TOR1A",-0.394405704578071,3.86440399837075e-25
"FBL",0.189875527735344,1.38739883762027e-06
"WDR53",0.194586674133193,7.46417306306759e-07
"OR10H2",-0.124536997152163,0.00163680924064617
"CRKL",0.129294785524787,0.00107326705996958
"ZNF585B",-0.116805992681728,0.00315343101704547
"SLC9A1",-0.264425458219836,1.18717417699212e-11
"TCEAL1",-0.23720631436094,1.34621711286265e-09
"HSPBAP1",0.219553545732181,2.15776335912893e-08
"C3orf37",-0.354436650014835,2.72393917990157e-20
"ZNF354B",-0.184544460298721,2.74711756287043e-06
"PRM3",0.240893693841344,7.32691280924359e-10
"JOSD1",-0.324719824321033,4.15739302116941e-17
"ACTR1A",-0.138421595201305,0.000458977853237987
"NUBP1",0.230806780166941,3.77836439692034e-09
"TUBGCP3",-0.233311628660434,2.53181517418842e-09
"MRPS21",-0.411078660547751,2.28491627343462e-27
"EED",0.463531412989132,3.00131095838993e-35
