"","Gene","modulesA1"
"2032","SPECC1","turquoise"
"2033","RPL13A","grey"
"2034","ZDHHC21","turquoise"
"2035","OLIG2","grey"
"2036","KIF3C","red"
"2037","EPHA10","turquoise"
"2038","SSR1","blue"
"2039","FLCN","brown"
"2040","DHRS4","brown"
"2041","MYOZ3","turquoise"
"2042","MTM1","blue"
"2043","ELAVL4","turquoise"
"2044","FBXO32","grey"
"2045","SYT17","red"
"2046","ULK2","brown"
"2047","CBR3","grey"
"2048","NPFF","brown"
"2049","CPS1","grey"
"2050","ZNF92","grey"
"2051","EPHA4","red"
"2052","KIAA1598","grey"
"2053","CHST13","turquoise"
"2054","SLC8A1","turquoise"
"2055","EIF4B","grey"
"2056","TSSC4","grey"
"2057","RPL37","grey"
"2058","TAX1BP3","blue"
"2059","PPID","purple"
"2060","RHBDD2","pink"
"2061","TPP1","green"
"2062","C21orf71","turquoise"
"2063","CA8","brown"
"2064","MMAB","grey"
"2065","PPP2R3B","grey"
"2066","PARP4","blue"
"2067","DENND2C","grey"
"2068","CTNNA2","turquoise"
"2069","AKAP12","grey"
"2070","NAGS","blue"
"2071","DFNA5","turquoise"
"2072","RUFY3","turquoise"
"2073","CCDC8","grey"
"2074","VPRBP","grey"
"2075","TCEAL5","turquoise"
"2076","DUSP23","grey"
"2077","C1orf54","grey"
"2078","TIMM10","red"
"2079","STXBP5","turquoise"
"2080","EZH2","grey"
"2081","COPS4","turquoise"
"2082","PSTPIP1","grey"
"2083","PARD6A","pink"
"2084","POGK","brown"
"2085","SETD4","grey"
"2086","VDAC1","turquoise"
"2087","KCNJ9","turquoise"
"2088","ALDH7A1","grey"
"2089","PLA2G4C","grey"
"2090","SALL2","grey"
"2091","AGBL3","grey"
"2092","HIST2H2AC","grey"
"2093","TMOD1","grey"
"2094","HIF1A","blue"
"2095","NDUFAB1","turquoise"
"2096","CDS1","turquoise"
"2097","ANK2","turquoise"
"2098","MRPL21","turquoise"
"2099","SOAT1","black"
"2100","CD97","grey"
"2101","SPRED2","red"
"2102","ARMC1","turquoise"
"2103","BAI1","red"
"2104","SIPA1L2","red"
"2105","CACNA1A","grey"
"2106","FRAT2","brown"
"2107","ELN","grey"
"2108","MTRR","grey"
"2109","IGFBP6","grey"
"2110","TEKT2","grey"
"2111","PTPN1","grey"
"2112","NOTCH2","blue"
"2113","SLC5A6","grey"
"2114","CPEB4","grey"
"2115","PITPNC1","grey"
"2116","APBB2","grey"
"2117","ZNF77","turquoise"
"2118","BDKRB2","grey"
"2119","COX7A2","turquoise"
"2120","C10orf90","grey"
"2121","SUV420H1","grey"
"2122","GTF2I","grey"
"2123","ZDHHC20","grey"
"2124","TNFRSF6B","grey"
"2125","SP110","blue"
"2126","CAPN13","grey"
"2127","KIAA1045","turquoise"
"2128","SC5DL","turquoise"
"2129","TNFAIP8L2","black"
"2130","TUBGCP6","grey"
"2131","MPPED2","turquoise"
"2132","RAPGEF6","grey"
"2133","CAMLG","turquoise"
"2134","MEF2D","yellow"
"2135","NSUN2","grey"
"2136","TMEFF2","turquoise"
"2137","HLF","turquoise"
"2138","TOLLIP","grey"
"2139","NUP50","grey"
"2140","USP40","grey"
"2141","NMNAT1","grey"
"2142","ZNF658","turquoise"
"2143","ZNF14","grey"
"2144","NBPF10","grey"
"2145","RAVER1","grey"
"2146","NOL9","grey"
"2147","PHB","brown"
"2148","MRPL52","yellow"
"2149","PBXIP1","green"
"2150","PLCB4","grey"
"2151","CCND2","turquoise"
"2152","HIST3H2A","magenta"
"2153","KATNAL2","grey"
"2154","PTCHD1","grey"
"2155","MICAL2","red"
"2156","GNAO1","grey"
"2157","LOXL1","blue"
"2158","IMPAD1","turquoise"
"2159","SLC25A3","turquoise"
"2160","C20orf144","grey"
"2161","ZNF404","grey"
"2162","CTSK","greenyellow"
"2163","SUMO3","magenta"
"2164","XRCC6BP1","turquoise"
"2165","IL1RAP","grey"
"2166","SPSB4","grey"
"2167","PLEKHG1","blue"
"2168","GMFG","black"
"2169","C10orf47","blue"
"2170","STAT1","turquoise"
"2171","SESTD1","grey"
"2172","PSRC1","grey"
"2173","RDH11","grey"
"2174","PTP4A3","grey"
"2175","ZNF559","grey"
"2176","PRDM16","grey"
"2177","TIMELESS","brown"
"2178","PLCB2","black"
"2179","ARHGAP21","grey"
"2180","FKBP1A","yellow"
"2181","GSTM2","brown"
"2182","RASGRF2","pink"
"2183","IRF2","brown"
"2184","NPR2","grey"
"2185","UACA","grey"
"2186","NUBP2","grey"
"2187","PPP1R14B","brown"
"2188","ACHE","yellow"
"2189","PRKRA","grey"
"2190","C16orf70","grey"
"2191","ZNF334","turquoise"
"2192","NKX2-2","grey"
"2193","PPP2R1A","pink"
"2194","BCL11A","turquoise"
"2195","ARFIP1","grey"
"2196","EPDR1","turquoise"
"2197","NHSL1","blue"
"2198","TRIM8","brown"
"2199","HIGD2A","yellow"
"2200","PACSIN1","turquoise"
"2201","ANGPTL6","turquoise"
"2202","RNF126","turquoise"
"2203","PLCL2","red"
"2204","IRF2BP2","brown"
"2205","HSPA4","purple"
"2206","SLC1A4","grey"
"2207","KCNK10","grey"
"2208","COL12A1","grey"
"2209","MAST1","brown"
"2210","IQSEC3","grey"
"2211","HMGN3","grey"
"2212","MYH7B","grey"
"2213","CASKIN2","brown"
"2214","CDKN2A","grey"
"2215","COPE","grey"
"2216","DUSP10","grey"
"2217","RPL22L1","blue"
"2218","ZNF577","grey"
"2219","TJP1","grey"
"2220","GH2","grey"
"2221","PCSK5","grey"
"2222","ST3GAL5","grey"
"2223","UNC93B1","black"
"2224","SUSD4","turquoise"
"2225","PGPEP1","grey"
"2226","GFPT2","grey"
"2227","PDXK","turquoise"
"2228","SUPT6H","yellow"
"2229","BARD1","grey"
"2230","TEF","grey"
"2231","UBLCP1","turquoise"
"2232","SIGIRR","green"
"2233","TIAM1","turquoise"
"2234","PDIK1L","grey"
"2235","PAPSS2","grey"
"2236","WHSC1","turquoise"
"2237","PHOSPHO2","grey"
"2238","ZNF643","grey"
"2239","BAHCC1","grey"
"2240","RNF130","blue"
"2241","OSBPL6","grey"
"2242","HEY2","grey"
"2243","HMGCR","turquoise"
"2244","CHIC2","brown"
"2245","C16orf5","brown"
"2246","PRR4","turquoise"
"2247","SLC6A13","greenyellow"
"2248","ANKRD13C","turquoise"
"2249","EMR2","grey"
"2250","MCAM","grey"
"2251","PADI2","grey"
"2252","SLC38A1","grey"
"2253","EFHD2","grey"
"2254","PRICKLE2","yellow"
"2255","ATP6AP2","turquoise"
"2256","CLTB","yellow"
"2257","PRRG1","blue"
"2258","MAP4K4","grey"
"2259","C12orf47","grey"
"2260","TRAPPC1","pink"
"2261","PCSK2","turquoise"
"2262","STRBP","turquoise"
"2263","ITPA","turquoise"
"2264","C18orf1","turquoise"
"2265","SMO","green"
"2266","OCIAD2","turquoise"
"2267","SENP3","yellow"
"2268","FABP5","grey"
"2269","DPYS","turquoise"
"2270","SAMD4B","grey"
"2271","CREB3L2","greenyellow"
"2272","SLC4A8","grey"
"2273","DYX1C1","turquoise"
"2274","DPF3","grey"
"2275","ZNF696","turquoise"
"2276","ZNF673","blue"
"2277","LRRC43","grey"
"2278","B4GALNT4","grey"
"2279","GLTP","grey"
"2280","BMP7","grey"
"2281","NFKB2","brown"
"2282","PAFAH1B1","turquoise"
"2283","PRRT1","brown"
"2284","CCDC25","grey"
"2285","CTDSP1","blue"
"2286","RBM4","brown"
"2287","MPPED1","turquoise"
"2288","CCDC80","grey"
"2289","CDC42BPA","grey"
"2290","SNX10","turquoise"
"2291","TMEM30A","turquoise"
"2292","C15orf40","turquoise"
"2293","GNG4","turquoise"
"2294","GNG7","turquoise"
"2295","FZD4","grey"
"2296","PEX26","grey"
"2297","ZNF574","yellow"
"2298","HSDL2","grey"
"2299","TMED4","turquoise"
"2300","IFI35","grey"
"2301","ABLIM3","turquoise"
"2302","DLK1","grey"
"2303","TMEM51","grey"
"2304","SRC","yellow"
"2305","OGFR","grey"
"2306","PQLC3","grey"
"2307","CDK7","turquoise"
"2308","MARVELD1","grey"
"2309","CADPS2","grey"
"2310","ING2","turquoise"
"2311","TNFSF13B","grey"
"2312","SLC17A7","red"
"2313","TCF3","brown"
"2314","CD81","blue"
"2315","PAN3","grey"
"2316","CUL5","grey"
"2317","FGFR1","grey"
"2318","SKIL","grey"
"2319","DNAJC16","grey"
"2320","STK36","brown"
"2321","H2AFJ","blue"
"2322","GNAZ","turquoise"
"2323","USP27X","turquoise"
"2324","PRSS3","red"
"2325","AK5","turquoise"
"2326","TAF1B","grey"
"2327","RHOU","grey"
"2328","UST","turquoise"
"2329","FDPS","turquoise"
"2330","ZMYND15","black"
"2331","MAL","grey"
"2332","GNAI3","blue"
"2333","PTGES3","purple"
"2334","ZNF232","grey"
"2335","TAL1","black"
"2336","FEZ1","turquoise"
"2337","SLC39A1","green"
"2338","PLCG2","black"
"2339","NBPF3","grey"
"2340","EML3","green"
"2341","PLCXD3","turquoise"
"2342","SYT4","turquoise"
"2343","CD82","grey"
"2344","CAMTA1","green"
"2345","MCTS1","turquoise"
"2346","ACBD5","grey"
"2347","HYI","brown"
"2348","NUDT11","turquoise"
"2349","JPH2","grey"
"2350","TMED7","grey"
"2351","CAPN2","green"
"2352","ADSSL1","grey"
"2353","BCAN","grey"
"2354","RAB40B","turquoise"
"2355","ABI3","black"
"2356","UBL4A","turquoise"
"2357","PDLIM3","grey"
"2358","C12orf29","turquoise"
"2359","SBF2","brown"
"2360","FAM101B","grey"
"2361","HIPK1","yellow"
"2362","LGALS8","turquoise"
"2363","CMTM7","black"
"2364","ZNF502","grey"
"2365","TGFA","grey"
"2366","RPL9","grey"
"2367","XKR6","grey"
"2368","PHF10","green"
"2369","POLI","grey"
"2370","AKAP8L","brown"
"2371","SAP30L","brown"
"2372","FLNB","grey"
"2373","DNAJB2","purple"
"2374","STK24","turquoise"
"2375","NRCAM","turquoise"
"2376","ARMC5","yellow"
"2377","SHANK1","grey"
"2378","QKI","grey"
"2379","YAP1","blue"
"2380","ELL2","grey"
"2381","COPS7A","turquoise"
"2382","C1orf50","grey"
"2383","TRAF1","grey"
"2384","SGK3","blue"
"2385","MLL3","grey"
"2386","CASD1","grey"
"2387","PTPRZ1","grey"
"2388","ALCAM","grey"
"2389","RPS6KA3","turquoise"
"2390","CLDN3","grey"
"2391","TMEM128","turquoise"
"2392","LTB","grey"
"2393","GPM6B","blue"
"2394","AMPD3","grey"
"2395","PFDN6","grey"
"2396","ESRRG","turquoise"
"2397","CATSPER2","grey"
"2398","HTR7","turquoise"
"2399","ZFHX4","blue"
"2400","CALR","grey"
"2401","RAB32","black"
"2402","SNRPN","grey"
"2403","CD2","grey"
"2404","VPS53","turquoise"
"2405","CPAMD8","grey"
"2406","KCTD15","grey"
"2407","C9orf3","grey"
"2408","MAP1B","grey"
"2409","IL10RB","grey"
"2410","HLA-DPB1","grey"
"2411","CAMK2D","yellow"
"2412","PCDHB2","grey"
"2413","SYTL2","turquoise"
"2414","DHDDS","turquoise"
"2415","ICAM3","grey"
"2416","REXO4","yellow"
"2417","TPMT","turquoise"
"2418","MDH2","turquoise"
"2419","STYXL1","brown"
"2420","EXTL1","red"
"2421","F5","grey"
"2422","ARHGAP25","grey"
"2423","DNAJC18","turquoise"
"2424","CBX5","brown"
"2425","PDE8A","grey"
"2426","KIAA1967","grey"
"2427","CASC3","green"
"2428","SHB","brown"
"2429","CIT","brown"
"2430","STXBP5L","turquoise"
"2431","PPP3CB","turquoise"
"2432","C1orf144","brown"
"2433","MYLK","grey"
"2434","TRAF5","turquoise"
"2435","SLC25A14","turquoise"
"2436","CRYBA2","turquoise"
"2437","TSPYL4","turquoise"
"2438","MAOA","blue"
"2439","OXCT1","turquoise"
"2440","ALPK1","blue"
"2441","TRAF3IP1","turquoise"
"2442","NAP1L4","grey"
"2443","MLX","grey"
"2444","ID2","grey"
"2445","RPS3A","grey"
"2446","TIMM8A","turquoise"
"2447","BRD3","grey"
"2448","ANTXR2","greenyellow"
"2449","POU2F2","grey"
"2450","FADS1","grey"
"2451","SH3GL3","turquoise"
"2452","ADAM11","turquoise"
"2453","PDXP","magenta"
"2454","P2RY6","grey"
"2455","CTSB","grey"
"2456","CTDSP2","green"
"2457","CHPT1","green"
"2458","DYNC2LI1","turquoise"
"2459","FBXO31","turquoise"
"2460","EPHX2","grey"
"2461","CYFIP1","black"
"2462","HSD17B8","turquoise"
"2463","KCND2","grey"
"2464","SEMA4A","grey"
"2465","SCARB1","grey"
"2466","SEPT5","red"
"2467","NACAP1","grey"
"2468","UQCRFS1","turquoise"
"2469","NUDT7","turquoise"
"2470","CLTCL1","grey"
"2471","IFT88","grey"
"2472","ZFPM2","turquoise"
"2473","PNMA5","turquoise"
"2474","MANEA","grey"
"2475","ECM1","turquoise"
"2476","ERN1","grey"
"2477","HS3ST1","turquoise"
"2478","TMEM129","grey"
"2479","PRKAB2","grey"
"2480","C12orf44","yellow"
"2481","FTHL17","grey"
"2482","CNOT7","turquoise"
"2483","MGA","grey"
"2484","NPM2","turquoise"
"2485","RIMS2","turquoise"
"2486","POLR3A","turquoise"
"2487","CST3","grey"
"2488","IQCB1","turquoise"
"2489","UROS","turquoise"
"2490","CD2BP2","turquoise"
"2491","TMED5","brown"
"2492","NNT","turquoise"
"2493","RAB31","grey"
"2494","ADCY8","brown"
"2495","CDC25B","brown"
"2496","RPS27L","blue"
"2497","NBPF15","grey"
"2498","RAB1A","turquoise"
"2499","CABP1","grey"
"2500","EPB41L5","grey"
"2501","ETS2","turquoise"
"2502","RAB6B","turquoise"
"2503","BRI3","brown"
"2504","MPP2","pink"
"2505","FBN1","greenyellow"
"2506","ZNF714","grey"
"2507","RCN2","turquoise"
"2508","NDUFV2","turquoise"
"2509","MFNG","black"
"2510","USP53","grey"
"2511","FYCO1","blue"
"2512","VEGFC","grey"
"2513","BSN","pink"
"2514","GRM3","turquoise"
"2515","TRIM56","green"
"2516","NUAK1","turquoise"
"2517","PLEKHA1","grey"
"2518","ANKRD46","turquoise"
"2519","ERBB3","grey"
"2520","ANKRD11","grey"
"2521","DCAKD","yellow"
"2522","PICALM","grey"
"2523","WDR67","grey"
"2524","CLN5","grey"
"2525","PPIB","brown"
"2526","ZNF226","turquoise"
"2527","PGK1","turquoise"
"2528","SLCO1A2","brown"
"2529","COX5A","turquoise"
"2530","PTTG2","turquoise"
"2531","CLPB","grey"
"2532","NPIP","grey"
"2533","B4GALT4","blue"
"2534","RQCD1","turquoise"
"2535","ST6GALNAC2","blue"
"2536","TCP1","grey"
"2537","RBBP6","grey"
"2538","ZNF83","grey"
"2539","DNAJC15","grey"
"2540","TERF2IP","turquoise"
"2541","SLC35C1","turquoise"
"2542","UBQLN1","grey"
"2543","ADCY4","grey"
"2544","ZNF189","grey"
"2545","CMAS","turquoise"
"2546","RABGAP1L","grey"
"2547","PPARGC1B","grey"
"2548","MRPL23","grey"
"2549","SQLE","grey"
"2550","CRTC2","brown"
"2551","DNAH7","grey"
"2552","ZNF678","grey"
"2553","ZWINT","grey"
"2554","PPP1R1A","grey"
"2555","RTTN","grey"
"2556","MAFG","pink"
"2557","RHEBL1","turquoise"
"2558","EHD4","blue"
"2559","SHC1","brown"
"2560","TUBG2","turquoise"
"2561","FRG1","grey"
"2562","CCNB3","grey"
"2563","CACNA2D3","turquoise"
"2564","GSTM4","brown"
"2565","WNK1","grey"
"2566","CSRP2BP","grey"
"2567","SPTAN1","pink"
"2568","MTA1","grey"
"2569","H3F3B","grey"
"2570","SEMA3B","grey"
"2571","EIF4E","turquoise"
"2572","F2RL2","grey"
"2573","BCL2L1","yellow"
"2574","ERF","grey"
"2575","ADAMTS7","grey"
"2576","PTPN2","brown"
"2577","CUL7","yellow"
"2578","AKAP13","blue"
"2579","ABHD4","green"
"2580","ANXA4","grey"
"2581","PIGZ","turquoise"
"2582","PYGO2","yellow"
"2583","PITPNA","turquoise"
"2584","ZHX2","grey"
"2585","TSPAN33","yellow"
"2586","CEP192","grey"
"2587","FAM113B","grey"
"2588","TIMM23","grey"
"2589","DECR1","grey"
"2590","KIAA0408","grey"
"2591","PEX14","yellow"
"2592","SULF2","grey"
"2593","IFIT2","grey"
"2594","BMI1","grey"
"2595","C9orf89","grey"
"2596","MGRN1","pink"
"2597","SFTPD","turquoise"
"2598","NDUFA10","grey"
"2599","IL6ST","grey"
"2600","MRPS18C","turquoise"
"2601","USP6NL","grey"
"2602","RNF2","pink"
"2603","SPRY2","turquoise"
"2604","MYL3","grey"
"2605","PPP1R12C","red"
"2606","WARS","grey"
"2607","TOMM70A","turquoise"
"2608","DYRK2","turquoise"
"2609","GLRX2","red"
"2610","FBXL2","turquoise"
"2611","MARVELD2","grey"
"2612","TXNDC11","grey"
"2613","BCL2","green"
"2614","TMEM108","grey"
"2615","SLC25A15","turquoise"
"2616","TGOLN2","grey"
"2617","CDKAL1","grey"
"2618","SAR1A","grey"
"2619","FAM49B","turquoise"
"2620","ZFP36L2","blue"
"2621","TSHZ1","grey"
"2622","PLEKHH1","grey"
"2623","CABLES2","turquoise"
"2624","EPS8L2","blue"
"2625","GALNT9","red"
"2626","RPS14","grey"
"2627","C12orf35","blue"
"2628","DENND2A","brown"
"2629","APC","turquoise"
"2630","MRPS14","grey"
"2631","MECR","turquoise"
"2632","ATF7IP","blue"
"2633","TRAM1","blue"
"2634","HLA-DQB2","grey"
"2635","CYB561D2","turquoise"
"2636","ATP2B3","grey"
"2637","TMED2","turquoise"
"2638","IDH3A","turquoise"
"2639","PRDM10","grey"
"2640","ARTN","grey"
"2641","SNTG1","grey"
"2642","SUCLA2","turquoise"
"2643","BID","grey"
"2644","C21orf119","grey"
"2645","LRRC4C","turquoise"
"2646","C16orf52","grey"
"2647","ZKSCAN1","grey"
"2648","ZNF318","brown"
"2649","MGAT4A","grey"
"2650","WDSUB1","yellow"
"2651","KLHL9","grey"
"2652","NRBP2","turquoise"
"2653","ZNF557","grey"
"2654","SHD","turquoise"
"2655","GNPTAB","grey"
"2656","CCDC23","grey"
"2657","HDAC4","brown"
"2658","RAP2B","turquoise"
"2659","PGGT1B","grey"
"2660","LRRC20","turquoise"
"2661","ZNF195","grey"
"2662","THRA","grey"
"2663","SMARCA1","brown"
"2664","KIAA0391","brown"
"2665","PRKAR1A","turquoise"
"2666","MTMR6","turquoise"
"2667","PPP1R3B","grey"
"2668","HS3ST5","grey"
"2669","SLIT1","red"
"2670","FPGT","blue"
"2671","NGRN","turquoise"
"2672","CACNB3","turquoise"
"2673","ANKRD16","grey"
"2674","EYA4","grey"
"2675","LIN7A","grey"
"2676","FGD4","grey"
"2677","WFIKKN2","grey"
"2678","KIAA1522","yellow"
"2679","ZNF136","grey"
"2680","KCNN2","pink"
"2681","STK38","blue"
"2682","NAV1","grey"
"2683","ARHGAP27","grey"
"2684","SLC44A2","green"
"2685","PKNOX1","grey"
"2686","MGAT1","brown"
"2687","AP2A2","turquoise"
"2688","LGR4","blue"
"2689","ARHGAP19","grey"
"2690","SMYD3","turquoise"
"2691","SPTB","grey"
"2692","TMEM54","yellow"
"2693","TBC1D16","grey"
"2694","VWCE","grey"
"2695","MAPKBP1","brown"
"2696","CREB5","grey"
"2697","PGM5","turquoise"
"2698","IFIT5","grey"
"2699","HSD11B1L","turquoise"
"2700","SFT2D1","grey"
"2701","CDH7","grey"
"2702","CGGBP1","brown"
"2703","SFXN4","grey"
"2704","ARAF","brown"
"2705","ANKH","turquoise"
"2706","WDR82","grey"
"2707","CXorf38","grey"
"2708","ZNF25","turquoise"
"2709","SYNJ2","grey"
"2710","TBC1D10A","grey"
"2711","ALDH6A1","green"
"2712","MYH11","grey"
"2713","SHMT2","purple"
"2714","IRS2","turquoise"
"2715","DDX25","turquoise"
"2716","DPYSL4","red"
"2717","FAM5C","red"
"2718","FAM117A","brown"
"2719","RAB18","grey"
"2720","PLEKHF1","green"
"2721","C1orf52","red"
"2722","RUNDC1","turquoise"
"2723","ANKRD24","red"
"2724","SCCPDH","grey"
"2725","SPRYD3","red"
"2726","NCSTN","yellow"
"2727","EPOR","green"
"2728","VDAC2","turquoise"
"2729","LARGE","turquoise"
"2730","RGS3","grey"
"2731","EEF1D","green"
"2732","YWHAE","pink"
"2733","SYNPR","grey"
"2734","TCF12","blue"
"2735","CRBN","grey"
"2736","SLC35F5","grey"
"2737","NAP1L2","turquoise"
"2738","FAT3","turquoise"
"2739","PRKCSH","brown"
"2740","MPG","grey"
"2741","KLF13","grey"
"2742","ITFG1","turquoise"
"2743","MEIS1","grey"
"2744","ZDHHC22","grey"
"2745","ASB5","grey"
"2746","SPCS3","grey"
"2747","RGAG4","grey"
"2748","ANP32E","grey"
"2749","ELMO1","turquoise"
"2750","ZNF584","magenta"
"2751","POLH","green"
"2752","PKNOX2","red"
"2753","CLEC2D","grey"
"2754","C9orf86","grey"
"2755","USMG5","turquoise"
"2756","IQCE","grey"
"2757","TMEM87B","grey"
"2758","ADCY9","brown"
"2759","CFHR3","grey"
"2760","RAPGEF2","grey"
"2761","FUT1","grey"
"2762","BCAS2","turquoise"
"2763","RFK","turquoise"
"2764","NCOA2","grey"
"2765","SLC22A17","red"
"2766","NMI","blue"
"2767","DMRTC1","red"
"2768","SPRED1","turquoise"
"2769","ABCC8","turquoise"
"2770","ABHD11","turquoise"
"2771","ZNF615","grey"
"2772","ATP5L","turquoise"
"2773","SLC30A9","turquoise"
"2774","C17orf74","grey"
"2775","PSEN1","grey"
"2776","VPS26B","red"
"2777","GPR62","grey"
"2778","GNAS","turquoise"
"2779","DIP2B","grey"
"2780","COG5","turquoise"
"2781","BAGE","grey"
"2782","IL17RD","grey"
"2783","RPA2","turquoise"
"2784","SHPRH","grey"
"2785","PIN1","red"
"2786","MAGEF1","turquoise"
"2787","TOM1L1","turquoise"
"2788","REEP3","blue"
"2789","LIMS2","grey"
"2790","ATP7B","grey"
"2791","NR0B1","grey"
"2792","ATP8A1","turquoise"
"2793","IL17D","grey"
"2794","PSD3","grey"
"2795","MAGI3","turquoise"
"2796","SCAMP5","turquoise"
"2797","RNF167","yellow"
"2798","UCHL3","turquoise"
"2799","RNF170","turquoise"
"2800","B3GAT3","yellow"
"2801","TNF","grey"
"2802","MRPL42","grey"
"2803","ZNF213","yellow"
"2804","BCAT1","grey"
"2805","WIPI1","blue"
"2806","RASSF2","grey"
"2807","PTPLB","grey"
"2808","RPL12","grey"
"2809","NFASC","brown"
"2810","DPY19L1","grey"
"2811","LIMK1","grey"
"2812","FRMD4A","turquoise"
"2813","ZMYND11","turquoise"
"2814","EIF2S1","turquoise"
"2815","C14orf101","grey"
"2816","CYB5D2","turquoise"
"2817","SLC9A3R1","green"
"2818","ZFPM1","yellow"
"2819","FAM57A","grey"
"2820","CCNC","grey"
"2821","FABP3","grey"
"2822","RBM28","brown"
"2823","SV2A","pink"
"2824","DEF6","black"
"2825","TOM1L2","grey"
"2826","TJAP1","grey"
"2827","MAN1C1","brown"
"2828","MIB1","grey"
"2829","CRELD1","yellow"
"2830","APOL1","blue"
"2831","C22orf25","red"
"2832","FOSL2","grey"
"2833","C5orf4","grey"
"2834","IQCG","turquoise"
"2835","C11orf42","turquoise"
"2836","VPS54","blue"
"2837","ZHX3","green"
"2838","USPL1","purple"
"2839","CMTM6","blue"
"2840","CEP72","turquoise"
"2841","PDE2A","turquoise"
"2842","TTC9","turquoise"
"2843","CDH11","grey"
"2844","CYCS","turquoise"
"2845","CREBL2","green"
"2846","NRXN1","turquoise"
"2847","BNIP2","greenyellow"
"2848","PRDM2","turquoise"
"2849","TEAD3","brown"
"2850","KIF13B","blue"
"2851","SUMF2","turquoise"
"2852","MRPL30","turquoise"
"2853","TROVE2","blue"
"2854","PDZRN3","grey"
"2855","NR2F6","yellow"
"2856","ABCF2","grey"
"2857","ST6GAL1","black"
"2858","TTBK2","turquoise"
"2859","FAM57B","yellow"
"2860","RPL7","grey"
"2861","MTMR11","blue"
"2862","CNN1","grey"
"2863","TATDN3","turquoise"
"2864","XYLT1","grey"
"2865","SH2D5","grey"
"2866","ASRGL1","grey"
"2867","SORL1","turquoise"
"2868","POLR2A","yellow"
"2869","MORC2","brown"
"2870","DYNC1LI2","grey"
"2871","YAF2","grey"
"2872","SEPT3","grey"
"2873","C1QTNF6","brown"
"2874","CDC14C","grey"
"2875","KIAA1715","turquoise"
"2876","DAPK1","grey"
"2877","NAP1L3","turquoise"
"2878","TMTC4","grey"
"2879","SPEN","brown"
"2880","NR2F1","grey"
"2881","NT5E","turquoise"
"2882","CNTNAP4","grey"
"2883","CCNG1","blue"
"2884","RBM18","turquoise"
"2885","FBXO41","pink"
"2886","UQCRH","turquoise"
"2887","OPA1","turquoise"
"2888","CDH3","grey"
"2889","BCL10","grey"
"2890","GPSM2","grey"
"2891","NDFIP2","turquoise"
"2892","C10orf32","turquoise"
"2893","E2F3","turquoise"
"2894","DPY19L3","grey"
"2895","ZNF331","grey"
"2896","PCDH7","grey"
"2897","TMEM121","turquoise"
"2898","HIRA","turquoise"
"2899","EXOSC2","grey"
"2900","RNF24","yellow"
"2901","AMICA1","grey"
"2902","CDH1","grey"
"2903","GAL3ST1","grey"
"2904","PFKM","turquoise"
"2905","RNF128","turquoise"
"2906","CIB2","grey"
"2907","BPHL","turquoise"
"2908","PPP1R2","turquoise"
"2909","TAF9","turquoise"
"2910","DLGAP3","pink"
"2911","C9orf5","green"
"2912","RGL2","brown"
"2913","KBTBD2","grey"
"2914","TMEM38B","grey"
"2915","POPDC3","grey"
"2916","TRAK2","grey"
"2917","PPP1R3D","brown"
"2918","CLASP2","grey"
"2919","SLC3A2","purple"
"2920","TTC21B","grey"
"2921","PRR11","grey"
"2922","C21orf56","grey"
"2923","GTPBP6","grey"
"2924","C18orf54","grey"
"2925","DYRK3","brown"
"2926","PARP12","grey"
"2927","PHLDB1","grey"
"2928","LITAF","grey"
"2929","CALN1","grey"
"2930","GRAMD2","grey"
"2931","MYRIP","grey"
"2932","SIRT5","turquoise"
"2933","GABRB1","grey"
"2934","CBWD2","turquoise"
"2935","SLIT2","turquoise"
"2936","ARNTL","yellow"
"2937","WASF3","turquoise"
"2938","ABL1","brown"
"2939","PHF23","yellow"
"2940","TSNAX","turquoise"
"2941","PSMD8","turquoise"
"2942","TIE1","grey"
"2943","STRN","grey"
"2944","LAPTM4B","turquoise"
"2945","MTF2","turquoise"
"2946","RAB33A","magenta"
"2947","NTNG2","grey"
"2948","RPA3","turquoise"
"2949","GSTP1","brown"
"2950","RGS6","red"
"2951","C1orf183","grey"
"2952","NPEPL1","grey"
"2953","AGPAT4","turquoise"
"2954","SLC7A1","grey"
"2955","ELOVL5","blue"
"2956","NFIA","blue"
"2957","C10orf76","yellow"
"2958","PYCR2","turquoise"
"2959","PNMA2","turquoise"
"2960","CNNM3","brown"
"2961","RALA","grey"
"2962","ZNF600","grey"
"2963","MTCH2","turquoise"
"2964","IQSEC1","turquoise"
"2965","C11orf63","grey"
"2966","CEACAM19","grey"
"2967","AGPAT1","grey"
"2968","KCNC1","grey"
"2969","COX4I1","turquoise"
"2970","HK2","grey"
"2971","ZBTB7A","grey"
"2972","ZNF646","yellow"
"2973","TRPM6","grey"
"2974","PHF17","turquoise"
"2975","ZNF177","grey"
"2976","SCLY","yellow"
"2977","ANKRD53","grey"
"2978","OMA1","grey"
"2979","UBR2","purple"
"2980","LTBP3","green"
"2981","POLR1D","grey"
"2982","ALDH9A1","blue"
"2983","COL4A3BP","grey"
"2984","LAS1L","turquoise"
"2985","SLC25A13","grey"
"2986","ARHGAP5","grey"
"2987","R3HDM2","turquoise"
"2988","CHD7","grey"
"2989","CYB5R3","grey"
"2990","RPL31","grey"
"2991","ARID3B","grey"
"2992","MYO1A","grey"
"2993","C11orf75","green"
"2994","ARMC9","turquoise"
