"","Gene","modulesA1"
"3056","MTMR11","grey"
"3057","PHF10","grey"
"3058","SFMBT2","grey"
"3059","NDP","grey"
"3060","SHISA6","pink"
"3061","NUDT1","grey"
"3062","TERT","grey"
"3063","ABCA9","black"
"3064","ADAP2","grey"
"3065","C1orf194","grey"
"3066","SNRNP40","grey"
"3067","MYCBPAP","grey"
"3068","RAI14","grey"
"3069","PHPT1","grey"
"3070","PGLYRP1","grey"
"3071","TMEM184A","grey"
"3072","OCEL1","grey"
"3073","EXO5","grey"
"3074","ROR1","pink"
"3075","METTL18","grey"
"3076","CFAP61","cyan"
"3077","ELK3","grey"
"3078","CENPH","grey"
"3079","LAMP5","blue"
"3080","NEK2","grey"
"3081","ANKS4B","grey"
"3082","ZNF507","brown"
"3083","SIX2","grey"
"3084","HOGA1","grey"
"3085","APEX2","grey"
"3086","RBM38","grey"
"3087","LYPD1","grey"
"3088","ELF5","grey"
"3089","ABCA4","grey"
"3090","TMEM86B","grey"
"3091","MRNIP","grey"
"3092","CHRNA5","grey"
"3093","CLEC14A","grey"
"3094","SMIM17","grey"
"3095","C2orf92","grey"
"3096","COL12A1","grey"
"3097","FBN2","grey"
"3098","ROMO1","grey"
"3099","IGSF1","grey"
"3100","SLC30A2","grey"
"3101","TNFRSF25","grey"
"3102","LCMT2","grey"
"3103","SLC12A8","grey"
"3104","MAD2L1BP","grey"
"3105","SNX31","grey"
"3106","RHBG","grey"
"3107","CD59","grey"
"3108","TCERG1L","red"
"3109","HGF","grey"
"3110","NCAPG","grey"
"3111","ELK4","brown"
"3112","TOMM20L","grey"
"3113","AIRE","grey"
"3114","KCNA4","grey"
"3115","DPP10","blue"
"3116","XKR6","pink"
"3117","GLT8D2","grey"
"3118","KLHL36","grey"
"3119","CPLANE2","grey"
"3120","SNCAIP","turquoise"
"3121","PPP1R35","grey"
"3122","BRIP1","grey"
"3123","ESYT3","green"
"3124","ZMYND15","grey"
"3125","RBMX2","grey"
"3126","KCNG4","grey"
"3127","LIPT2","grey"
"3128","ZNF625-ZNF20","grey"
"3129","IL10RB","grey"
"3130","DMRTA1","turquoise"
"3131","USH2A","blue"
"3132","ALPL","grey"
"3133","OR7G2","grey"
"3134","HS6ST3","pink"
"3135","CHSY3","blue"
"3136","DNAH3","grey"
"3137","TLR4","grey"
"3138","DAND5","grey"
"3139","GRPR","grey"
"3140","PDE3A","grey"
"3141","RASGRP4","grey"
"3142","SPATA17","grey"
"3143","RGS11","grey"
"3144","ARSJ","grey"
"3145","FZD5","grey"
"3146","PRR5L","magenta"
"3147","SLC22A8","black"
"3148","CLDN23","grey"
"3149","FAM241A","grey"
"3150","ACOT1","grey"
"3151","ACOT2","grey"
"3152","FAM71F2","grey"
"3153","PLCXD1","grey"
"3154","DNAH8","grey"
"3155","CASP7","grey"
"3156","SRRM4","grey"
"3157","LAD1","grey"
"3158","IL7R","grey"
"3159","TMEM107","grey"
"3160","GADD45G","grey"
"3161","SEMA3D","grey"
"3162","ZNF551","grey"
"3163","SLC25A13","magenta"
"3164","SCML4","grey"
"3165","OTX1","grey"
"3166","DXO","grey"
"3167","DUSP15","turquoise"
"3168","ANKDD1A","grey"
"3169","CFAP157","grey"
"3170","CCR5","turquoise"
"3171","ZNF185","grey"
"3172","GATM","magenta"
"3173","PLA2G2D","grey"
"3174","TIGD3","grey"
"3175","MAP3K15","grey"
"3176","CRLF1","greenyellow"
"3177","TCIRG1","grey"
"3178","TRAF3IP2","grey"
"3179","CDR2","magenta"
"3180","SERF1B","grey"
"3181","SERF1A","grey"
"3182","PLCG2","yellow"
"3183","ACVR2B","grey"
"3184","KIF15","grey"
"3185","PROCA1","grey"
"3186","HAS2","grey"
"3187","TAL1","grey"
"3188","PPP1R14A","magenta"
"3189","SLC18A2","red"
"3190","ARRDC4","turquoise"
"3191","C14orf93","grey"
"3192","ZFHX4","grey"
"3193","FEN1","grey"
"3194","ZNF454","grey"
"3195","DYTN","grey"
"3196","KIAA0040","grey"
"3197","SYT9","green"
"3198","DOCK5","magenta"
"3199","MEIS2","blue"
"3200","FCRL1","grey"
"3201","CBLN2","blue"
"3202","IQCD","grey"
"3203","LIMS2","turquoise"
"3204","TBX2","grey"
"3205","PDZRN4","pink"
"3206","SUGCT","grey"
"3207","NHS","red"
"3208","GNGT2","grey"
"3209","ACE","grey"
"3210","LFNG","grey"
"3211","AP1G2","grey"
"3212","ADGRG2","grey"
"3213","TRIOBP","grey"
"3214","PLS1","magenta"
"3215","ATP10D","grey"
"3216","CHDH","grey"
"3217","BOLA1","grey"
"3218","SMCO1","grey"
"3219","ATP7B","grey"
"3220","SCGN","grey"
"3221","AIF1L","grey"
"3222","ZNF77","grey"
"3223","MCM3","grey"
"3224","GJC1","turquoise"
"3225","PGAM2","grey"
"3226","ARMCX6","grey"
"3227","PRIM1","grey"
"3228","TNFRSF11A","grey"
"3229","CCDC81","grey"
"3230","CCNA2","grey"
"3231","FMC1","grey"
"3232","SLC2A1","grey"
"3233","RSPO2","blue"
"3234","EGFL6","grey"
"3235","CCNF","grey"
"3236","NOD1","grey"
"3237","CAND2","grey"
"3238","DUSP12","grey"
"3239","SDK1","grey"
"3240","RBPMS","grey"
"3241","FER1L5","grey"
"3242","HYPK","grey"
"3243","VWC2","grey"
"3244","OLFM4","grey"
"3245","DCLRE1B","grey"
"3246","OLFM2","blue"
"3247","ADAMTS8","grey"
"3248","C3orf18","grey"
"3249","CASC1","grey"
"3250","C10orf90","magenta"
"3251","SCML2","grey"
"3252","BTBD19","grey"
"3253","SEMA3G","grey"
"3254","MAML1","grey"
"3255","COL4A5","grey"
"3256","TXNRD3","grey"
"3257","NT5E","grey"
"3258","CTNNA3","grey"
"3259","PARPBP","grey"
"3260","FAM72C","grey"
"3261","FAM72B","grey"
"3262","FAM72A","grey"
"3263","FAM72D","grey"
"3264","PDCD11","brown"
"3265","PPP1R3B","grey"
"3266","PLEKHO2","grey"
"3267","PLPP4","grey"
"3268","ALDH1B1","grey"
"3269","HR","grey"
"3270","CPSF4L","grey"
"3271","SIAH1","grey"
"3272","GSS","grey"
"3273","FZD10","grey"
"3274","EAF2","grey"
"3275","NT5DC2","grey"
"3276","RIMBP3","grey"
"3277","RIMBP3B","grey"
"3278","RIMBP3C","grey"
"3279","SYDE1","grey"
"3280","TBC1D21","grey"
"3281","TMC6","grey"
"3282","ALDH3B1","grey"
"3283","CCDC190","red"
"3284","FAM198B","grey"
"3285","TEAD2","grey"
"3286","SPC25","grey"
"3287","IRF5","grey"
"3288","C1QB","yellow"
"3289","KIAA1024","grey"
"3290","PLCB4","red"
"3291","TAF10","grey"
"3292","CBX8","grey"
"3293","NOD2","grey"
"3294","KNTC1","grey"
"3295","TONSL","grey"
"3296","ANGPTL6","grey"
"3297","PPARA","grey"
"3298","SLC16A9","grey"
"3299","MFNG","grey"
"3300","LMNTD1","grey"
"3301","RPRML","grey"
"3302","SAXO2","grey"
"3303","SERPINB8","grey"
"3304","HMOX1","grey"
"3305","GP1BA","grey"
"3306","SLC24A1","grey"
"3307","RHOV","grey"
"3308","PDK4","salmon"
"3309","CD53","grey"
"3310","KIAA1614","grey"
"3311","FLVCR2","grey"
"3312","C12orf60","grey"
"3313","LBP","grey"
"3314","CCR9","grey"
"3315","TIMELESS","grey"
"3316","TMEM173","grey"
"3317","C19orf24","grey"
"3318","STEAP1","grey"
"3319","STEAP1B","grey"
"3320","PIK3C2G","grey"
"3321","CFAP65","cyan"
"3322","TOP3A","grey"
"3323","CDYL2","grey"
"3324","OGG1","grey"
"3325","ZDHHC12","grey"
"3326","SLC44A3","grey"
"3327","TUBE1","grey"
"3328","LAYN","grey"
"3329","GADD45A","grey"
"3330","EPS8L2","grey"
"3331","NUP37","grey"
"3332","CHAC1","grey"
"3333","TCEANC","grey"
"3334","HIC2","grey"
"3335","KLF10","grey"
"3336","FILIP1","grey"
"3337","RRH","grey"
"3338","PLA2G2C","grey"
"3339","PLP2","grey"
"3340","MMP14","grey"
"3341","ADCY4","grey"
"3342","NEB","grey"
"3343","OR6X1","grey"
"3344","ZDBF2","red"
"3345","MYH6","grey"
"3346","SCP2","grey"
"3347","KMT5B","brown"
"3348","LACC1","grey"
"3349","AFAP1L1","turquoise"
"3350","LANCL3","grey"
"3351","NKAIN3","grey"
"3352","KIF4A","grey"
"3353","STAP2","grey"
"3354","SPATA45","grey"
"3355","CATIP","grey"
"3356","BTNL9","grey"
"3357","RBM20","grey"
"3358","ATP5IF1","purple"
"3359","FAM198A","grey"
"3360","CKLF","grey"
"3361","PABPC1L","grey"
"3362","KCTD8","green"
"3363","IL17D","blue"
"3364","MAPKAPK5","grey"
"3365","RAB29","grey"
"3366","F12","grey"
"3367","MAMDC2","grey"
"3368","RSPH4A","cyan"
"3369","PGBD1","grey"
"3370","MCM5","grey"
"3371","RGS6","blue"
"3372","KL","grey"
"3373","NAPRT","grey"
"3374","PADI2","turquoise"
"3375","GULP1","grey"
"3376","INCA1","grey"
"3377","BBS10","grey"
"3378","CHAF1A","grey"
"3379","SPATA9","grey"
"3380","OST4","grey"
"3381","COL4A1","turquoise"
"3382","MSH4","grey"
"3383","WDR5B","grey"
"3384","ASB18","grey"
"3385","ZNF510","grey"
"3386","COL11A2","grey"
"3387","PON1","grey"
"3388","GALK1","grey"
"3389","SLC9A7","brown"
"3390","DNAH5","grey"
"3391","PHLDA1","grey"
"3392","VAMP8","grey"
"3393","ANKRD37","grey"
"3394","FOXF2","grey"
"3395","VAT1L","red"
"3396","CLDN9","grey"
"3397","TSHR","grey"
"3398","CEP112","pink"
"3399","GSTK1","grey"
"3400","NMB","grey"
"3401","OPRM1","green"
"3402","SYPL2","grey"
"3403","VPS26C","grey"
"3404","CCDC8","grey"
"3405","FBXO48","grey"
"3406","ZFP41","turquoise"
"3407","PLXND1","blue"
"3408","IL17RA","blue"
"3409","PARD6B","grey"
"3410","USP54","brown"
"3411","LSMEM1","grey"
"3412","INSL5","grey"
"3413","ADAMTSL2","grey"
"3414","ASS1","grey"
"3415","DNAH2","grey"
"3416","KDM5D","grey"
"3417","NGF","grey"
"3418","ZNF618","grey"
"3419","SCAND1","grey"
"3420","CCDC51","grey"
"3421","ZNF786","grey"
"3422","FAM107A","grey"
"3423","GADD45B","salmon"
"3424","ADAM12","grey"
"3425","FRRS1","turquoise"
"3426","KRT18","grey"
"3427","KRT73","grey"
"3428","FREM1","grey"
"3429","EPYC","grey"
"3430","MIEN1","grey"
"3431","FN1","black"
"3432","EZH2","grey"
"3433","SLC2A5","grey"
"3434","CMYA5","grey"
"3435","SPRYD4","grey"
"3436","TRIP6","grey"
"3437","GTF3C2","grey"
"3438","ARSG","magenta"
"3439","NTN4","grey"
"3440","CCDC125","grey"
"3441","UACA","black"
"3442","GZMM","grey"
"3443","FAM122B","grey"
"3444","PLIN2","grey"
"3445","HPGD","grey"
"3446","KLHL33","grey"
"3447","LRRC38","grey"
"3448","SEPT1","grey"
"3449","SGSH","grey"
"3450","MTERF1","grey"
"3451","SDSL","grey"
"3452","RREB1","grey60"
"3453","ROM1","grey"
"3454","GPX7","grey"
"3455","ATP7A","brown"
"3456","BCL2L11","grey"
"3457","NOTCH3","grey"
"3458","ACCS","grey"
"3459","KYAT3","grey"
"3460","GCNT1","grey"
"3461","C2orf76","grey"
"3462","RCSD1","grey"
"3463","PRCD","grey"
"3464","DERA","grey"
"3465","GDPD2","grey"
"3466","TINAGL1","grey"
"3467","SORCS1","grey"
"3468","STOX1","grey"
"3469","PCSK1N","grey"
"3470","CEP72","grey"
"3471","RBMXL1","tan"
"3472","FSTL3","grey"
"3473","NPNT","greenyellow"
"3474","BEAN1","blue"
"3475","PDE1C","grey"
"3476","TIMM8A","lightcyan"
"3477","ADAMTS2","grey"
"3478","CDC45","grey"
"3479","DUSP23","grey"
"3480","F2R","grey"
"3481","OR51E2","grey"
"3482","ALKBH3","grey"
"3483","P3H2","grey"
"3484","AP1S3","grey"
"3485","OR7C2","grey"
"3486","SYCP2","grey"
"3487","LAIR1","yellow"
"3488","TEX45","grey"
"3489","DLL1","grey"
"3490","HTRA3","grey"
"3491","NRTN","grey"
"3492","DHTKD1","grey"
"3493","PI4K2B","grey"
"3494","STRA6","grey"
"3495","SH2D3C","grey"
"3496","ACAD10","grey"
"3497","OPN3","blue"
"3498","SYNE4","grey"
"3499","ANGPT1","grey"
"3500","VRK2","grey"
"3501","APBB1IP","yellow"
"3502","TAGLN2","grey"
"3503","FNDC8","grey"
"3504","GJB6","grey"
"3505","KCNA6","grey"
"3506","FAM228A","grey"
"3507","MUC13","grey"
"3508","SCN9A","blue"
"3509","RASD1","grey"
"3510","AGRP","grey"
"3511","FAM49A","grey"
"3512","SLC7A7","grey"
"3513","TAX1BP3","grey"
"3514","LGALS1","grey"
"3515","FLI1","grey"
"3516","HMCN2","grey"
"3517","IQUB","grey"
"3518","SHC4","grey"
"3519","CPZ","grey"
"3520","VIT","grey"
"3521","MAPKAPK3","grey"
"3522","SMIM4","grey"
"3523","ANXA3","yellow"
"3524","EFHC2","grey"
"3525","CEP250","grey"
"3526","FGD2","grey"
"3527","CCDC88B","grey"
"3528","ULBP3","black"
"3529","ULBP2","black"
"3530","ULBP1","black"
"3531","RAET1G","black"
"3532","RAET1L","black"
"3533","RAET1E","black"
"3534","EDAR","grey"
"3535","NOG","grey"
"3536","CATSPER2","grey"
"3537","MAP3K19","grey"
"3538","ZBTB37","brown"
"3539","NEK8","grey"
"3540","KDM8","grey"
"3541","BORA","grey"
"3542","LGI2","blue"
"3543","MRTFB","grey"
"3544","CSRP2","turquoise"
"3545","C1QL2","grey"
"3546","SH3BP2","grey"
"3547","C9orf43","grey"
"3548","ETHE1","blue"
"3549","KIAA1522","blue"
"3550","RASSF1","grey"
"3551","EXOC3L1","grey"
"3552","C15orf40","grey"
"3553","SOX10","turquoise"
"3554","ICOSLG","grey"
"3555","NQO1","grey"
"3556","ABTB2","turquoise"
"3557","PARP12","yellow"
"3558","SEMA6A","turquoise"
"3559","CNTN4","blue"
"3560","PCBD2","grey"
"3561","THAP4","grey"
"3562","ORAI1","grey"
"3563","FAM205C","brown"
"3564","LRRTM4","pink"
"3565","MDK","grey"
"3566","GJD2","grey"
"3567","TADA1","grey"
"3568","ANKRD63","red"
"3569","RNLS","grey"
"3570","TMEM216","grey"
"3571","SNED1","brown"
"3572","GPR149","grey"
"3573","NES","grey"
"3574","SMIM26","purple"
"3575","WDR27","grey"
"3576","CCDC117","grey"
"3577","MLXIPL","grey"
"3578","ZNF627","grey"
"3579","BHMG1","grey"
"3580","RBPJL","grey"
"3581","FRAT2","grey"
"3582","MPP7","grey"
"3583","VTN","black"
"3584","CCDC89","grey"
"3585","FAM43A","grey"
"3586","MMP15","turquoise"
"3587","ADRA2A","grey"
"3588","SSTR4","brown"
"3589","SLCO4C1","grey"
"3590","CA14","grey"
"3591","THBD","black"
"3592","CDHR1","grey"
"3593","KLB","grey"
"3594","TMEM196","grey"
"3595","KCNG1","green"
"3596","SNRPF","grey"
"3597","ISOC2","grey"
"3598","NLRC3","grey"
"3599","DLL3","grey"
"3600","DGKI","grey"
"3601","NEK10","grey"
"3602","MCAM","turquoise"
"3603","GPRC5C","grey"
"3604","LIN9","grey"
"3605","ZC3H6","grey"
"3606","TTYH2","magenta"
"3607","LHX9","grey"
"3608","FGD3","turquoise"
"3609","AGBL2","grey"
"3610","RASSF3","blue"
"3611","SLC39A13","grey"
"3612","INSM1","grey"
"3613","PCDH18","grey"
"3614","CSTL1","grey"
"3615","DYNLT1","grey"
"3616","NUDT22","grey"
"3617","CPA2","grey"
"3618","FKBP5","midnightblue"
"3619","TRAIP","grey"
"3620","KLF15","grey"
"3621","ETNK1","brown"
"3622","GK5","grey"
"3623","WHRN","red"
"3624","LENG9","grey"
"3625","C19orf67","grey"
"3626","PNP","grey"
"3627","IMMP2L","pink"
"3628","PRKCH","grey"
"3629","KCNMB2","pink"
"3630","NFE2L3","grey"
"3631","PCOLCE2","grey"
"3632","IGSF9B","blue"
"3633","SCPEP1","grey"
"3634","DYSF","grey"
"3635","FAAP24","grey"
"3636","S1PR5","turquoise"
"3637","SLC19A3","grey"
"3638","SEBOX","grey"
"3639","POLD4","grey"
"3640","FBN1","grey"
"3641","CENPW","grey"
"3642","NKIRAS2","turquoise"
"3643","TRIM36","magenta"
"3644","ACOT11","grey"
"3645","DAZL","grey"
"3646","DCST1","grey"
"3647","CDC20","grey"
"3648","CAGE1","grey"
"3649","FSTL4","pink"
"3650","FGD5","grey"
"3651","MYH7B","grey"
"3652","POU3F2","grey"
"3653","SULF1","grey"
"3654","KCNJ18","blue"
"3655","KCNJ12","blue"
"3656","ST8SIA1","grey"
"3657","SPATA13","turquoise"
"3658","CYS1","grey"
"3659","GUCY2D","grey"
"3660","DOK3","grey"
"3661","TFEB","grey"
"3662","TUBA8","grey"
"3663","OBSCN","grey"
"3664","WDR89","grey"
"3665","WFS1","grey"
"3666","PDGFC","grey"
"3667","FNDC1","grey"
"3668","SASS6","grey"
"3669","TRIM5","grey"
"3670","PRELP","grey"
"3671","TMEM51","grey"
"3672","SMOC1","black"
"3673","SERTAD1","grey"
"3674","FGF5","grey"
"3675","PLEKHA2","greenyellow"
"3676","ADCY7","grey"
"3677","CTHRC1","grey"
"3678","EPOP","blue"
"3679","CNTNAP4","green"
"3680","VSTM5","grey"
"3681","HES1","grey"
"3682","TTC12","grey"
"3683","GPR62","grey"
"3684","RFC4","grey"
"3685","UNC5D","green"
"3686","SCNN1A","grey"
"3687","PLD1","grey"
"3688","HSD17B7","grey"
"3689","ZNF195","grey"
"3690","ZNF429","grey"
"3691","SPIN2B","grey"
"3692","SPIN2A","grey"
"3693","HAS3","grey"
"3694","ZBTB16","grey"
"3695","TPM4","grey"
"3696","PNPLA7","grey"
"3697","MROH7","grey"
"3698","MROH7-TTC4","grey"
"3699","ABCC9","brown"
"3700","GCAT","grey"
"3701","KATNA1","grey"
"3702","XRRA1","grey"
"3703","TPCN2","grey"
"3704","LRRC3","grey"
"3705","ADRB1","grey"
"3706","PET100","purple"
"3707","ZNF879","grey"
"3708","FLYWCH2","grey"
"3709","CRELD2","grey"
"3710","SDR42E1","grey"
"3711","ACACB","grey"
"3712","PRTG","grey"
"3713","DTWD2","grey"
"3714","TTC30B","grey"
"3715","TTC30A","grey"
"3716","ROBO4","grey"
"3717","SIVA1","grey"
"3718","CLCN1","grey"
"3719","SNRNP25","grey"
"3720","C2CD4C","green"
"3721","HDX","grey"
"3722","CDC25C","grey"
"3723","ARHGAP10","grey"
"3724","TMEM74B","grey"
"3725","TRADD","grey"
"3726","C9orf64","grey"
"3727","CLIC5","grey"
"3728","LIG1","grey"
"3729","SFT2D1","grey"
"3730","RIIAD1","grey"
"3731","TOB2","salmon"
"3732","CPM","turquoise"
"3733","RBM12B","grey"
"3734","PNOC","grey"
"3735","MOXD1","grey"
"3736","RAD51C","grey"
"3737","REL","grey"
"3738","GEN1","grey"
"3739","CHADL","turquoise"
"3740","CCDC160","grey"
"3741","CDK6","turquoise"
"3742","OR1N2","grey"
"3743","SGPP2","grey"
"3744","SLC39A8","grey"
"3745","RHEBL1","grey"
"3746","IL1RAPL1","pink"
"3747","OAZ3","grey"
"3748","MICALL1","turquoise"
"3749","DDO","grey"
"3750","SLC37A2","grey"
"3751","GRAMD2B","turquoise"
"3752","NR1H3","grey"
"3753","CRB2","grey"
"3754","NME4","grey"
"3755","TTPA","grey"
"3756","SLC9A4","green"
"3757","HAUS4","grey"
"3758","CD82","turquoise"
"3759","COL16A1","grey"
"3760","IL13RA1","grey"
"3761","MGAT4C","pink"
"3762","KDR","grey"
"3763","SV2C","red"
"3764","SAT2","grey"
"3765","PPIL6","turquoise"
"3766","DNASE1","grey"
"3767","PRDM7","grey"
"3768","EPN3","grey"
"3769","COL4A4","grey"
"3770","NMRAL1","grey"
"3771","LAGE3","grey"
"3772","KCNJ8","grey"
"3773","MAML2","pink"
"3774","ARID5A","grey"
"3775","STK17B","salmon"
"3776","PALLD","grey"
"3777","FAM117A","grey"
"3778","APCDD1","greenyellow"
"3779","ZNF800","grey"
"3780","MAGEB18","grey"
"3781","MCUB","grey"
"3782","TRAF4","grey"
"3783","S100A10","grey"
"3784","UPRT","brown"
"3785","ZNF689","grey"
"3786","OR5D13","grey"
"3787","CCM2L","grey"
"3788","IL18BP","grey"
"3789","GNA12","turquoise"
"3790","STON1-GTF2A1L","grey"
"3791","STON1","grey"
"3792","IL12RB2","grey"
"3793","MT-ND6","grey"
"3794","EDN3","grey"
"3795","EFCC1","grey"
"3796","RHPN1","grey"
"3797","AGBL4","pink"
"3798","OLFML2B","midnightblue"
"3799","TMEM158","red"
"3800","SAMD15","grey"
"3801","EMCN","grey"
"3802","LINC02210-CRHR1","blue"
"3803","CRHR1","blue"
"3804","FYB2","grey"
"3805","LSM10","grey"
"3806","RDM1","grey"
"3807","PLEKHH1","turquoise"
"3808","SNAPC5","lightcyan"
"3809","SLC17A8","grey"
"3810","KIAA1755","grey"
"3811","NFASC","turquoise"
"3812","PMF1","grey"
"3813","FRMD7","grey"
"3814","ZNF449","grey"
"3815","SERPINF1","grey"
"3816","TFR2","grey"
"3817","BHLHE41","yellow"
"3818","ADCY8","blue"
"3819","STARD10","grey"
"3820","FAM78A","grey"
"3821","C16orf87","grey"
"3822","HHIPL1","grey"
"3823","ZBTB40","grey"
"3824","MORC4","grey"
"3825","UFSP1","grey"
"3826","DENND1C","grey"
"3827","RNASEH2C","grey"
"3828","GGT5","grey"
"3829","MYPOP","grey"
"3830","LYZL4","grey"
"3831","PLEK","yellow"
"3832","UBB","grey"
"3833","MAPK12","grey"
"3834","ZNF438","grey"
"3835","PRRC1","grey"
"3836","RGL3","grey"
"3837","IL12A","grey"
"3838","SOD3","grey"
"3839","PLLP","turquoise"
"3840","SLC10A7","grey"
"3841","SFRP1","grey"
"3842","SLC8B1","grey"
"3843","FCGRT","grey"
"3844","NFKBIL1","black"
"3845","SOX13","grey"
"3846","CERKL","grey"
"3847","RAD9B","grey"
"3848","RHOG","magenta"
"3849","BCAS1","magenta"
"3850","CCDC34","grey"
"3851","JAK3","grey"
"3852","LAPTM5","yellow"
"3853","KDELC1","grey"
"3854","DOCK8","grey"
"3855","PPCS","grey"
"3856","GALM","grey"
"3857","DDAH2","turquoise"
"3858","SMIM1","magenta"
"3859","LTC4S","grey"
"3860","YBX2","grey"
"3861","IQCK","grey"
"3862","FAM129C","grey"
"3863","CYP27A1","magenta"
"3864","GAS1","grey"
"3865","FREM2","grey"
"3866","DMC1","grey"
"3867","TRIM47","grey"
"3868","PPIF","grey"
"3869","CRY1","grey"
"3870","PRIMPOL","grey"
"3871","SLC27A2","grey"
"3872","TFAP4","grey"
"3873","CPXM1","grey"
"3874","PPP1R14B","grey"
"3875","CDC42EP1","grey"
"3876","RN7SL73P","grey"
"3877","SLC2A9","greenyellow"
"3878","CABLES1","grey"
"3879","DNHD1","grey"
"3880","PLEKHH3","grey"
"3881","PCDH11X","grey"
"3882","PCDH11Y","grey"
"3883","PON3","grey"
"3884","SYTL3","grey"
"3885","LRRC56","grey"
"3886","TNS2","black"
"3887","SUPT3H","pink"
"3888","ELOVL7","turquoise"
"3889","COL27A1","grey"
"3890","TMEM215","grey"
"3891","AMPD3","grey"
"3892","PROS1","yellow"
"3893","ENPP2","grey"
"3894","WNT7A","grey"
"3895","HMGA1","grey"
"3896","FAM98C","grey"
"3897","CFAP100","grey"
"3898","SLC16A6","grey"
"3899","NTF3","grey"
"3900","FOSL2","green"
"3901","GSTM1","grey"
"3902","DTX3L","grey"
"3903","JRK","grey"
"3904","PLCD3","blue"
"3905","EIF2AK2","yellow"
"3906","LRRC27","grey"
"3907","LINGO3","grey"
"3908","TM4SF1","grey"
"3909","ELOVL1","turquoise"
"3910","COL20A1","grey"
"3911","SUSD5","grey"
"3912","FGF18","grey"
"3913","GINS3","grey"
"3914","CALCRL","grey"
"3915","NT5DC1","grey"
"3916","SULT2B1","grey"
"3917","POU2F1","grey"
"3918","CMC1","grey"
"3919","AKAP12","black"
"3920","VANGL1","grey"
"3921","LCP1","grey"
"3922","NCKAP1L","grey"
"3923","LRCH3","brown"
"3924","GFRA2","grey"
"3925","SPSB3","grey"
"3926","ST3GAL1","blue"
"3927","CHEK2","grey"
"3928","OGFOD3","grey"
"3929","HTR7","green"
"3930","TRMT112","tan"
"3931","ERBIN","magenta"
"3932","FZD7","grey"
"3933","PPP3CC","grey"
"3934","CENPT","grey"
"3935","PDGFD","grey"
"3936","NAIF1","grey"
"3937","PPP1R3D","grey"
"3938","ZNF845","grey"
"3939","SERINC2","grey"
"3940","PAFAH1B3","grey"
"3941","MRPS18B","grey"
"3942","SLC16A10","grey"
"3943","ELMO3","grey"
"3944","LDHD","grey"
"3945","LINGO2","pink"
"3946","TLL1","grey"
"3947","MYRFL","grey"
"3948","ZBED9","grey"
"3949","NINL","grey"
"3950","CD93","turquoise"
"3951","WDR76","grey"
"3952","POLR2K","purple"
"3953","MAFB","grey"
"3954","TMEM119","yellow"
"3955","SPRY1","grey"
"3956","ANAPC13","purple"
"3957","CALR3","grey"
"3958","PGM5","grey"
"3959","YY1AP1","grey"
"3960","GON4L","grey"
"3961","NADSYN1","grey"
"3962","MRPS28","grey"
"3963","USHBP1","grey"
"3964","CHST9","grey"
"3965","BLVRB","grey"
"3966","ARHGAP24","grey"
"3967","ZNF853","grey"
"3968","PRKG1","pink"
"3969","MRGPRE","grey"
"3970","FGF10","grey"
"3971","SLC12A4","grey"
"3972","PRXL2C","grey"
"3973","RHOC","grey"
"3974","MPC1","grey"
"3975","GREM1","grey"
"3976","DHRS4L2","grey"
"3977","DHRS4","grey"
"3978","SVOPL","grey"
"3979","NUDT17","grey"
"3980","HELLS","grey"
"3981","FXYD6","green"
"3982","TRMO","grey"
"3983","EFNB2","green"
"3984","MCF2","grey"
"3985","LAMA5","grey"
"3986","RPS27L","grey"
"3987","CD55","grey"
"3988","KLF8","grey"
"3989","PER1","salmon"
"3990","CERCAM","grey"
"3991","ZNF423","grey"
"3992","CYYR1","grey"
"3993","NDUFAF6","grey"
"3994","TMEM132C","grey"
"3995","GPRIN3","grey"
"3996","ZNF747","grey"
"3997","ZNF764","grey"
"3998","HTR1B","grey"
"3999","IRF1","grey"
"4000","NFIL3","grey"
"4001","ATP5MD","purple"
"4002","ALDH16A1","grey"
"4003","HEY2","grey"
"4004","NINJ1","grey"
"4005","BCAR3","grey"
"4006","ENO4","grey"
"4007","FANCB","grey"
"4008","EGFLAM","grey"
"4009","ZNF628","grey"
"4010","GTF3C5","grey"
"4011","B3GAT2","grey"
"4012","DPYSL5","grey"
"4013","MICAL1","grey"
"4014","RASGRP2","grey"
"4015","KBTBD8","grey"
"4016","FAM228B","grey60"
"4017","C4orf47","grey"
"4018","IL17RC","grey"
"4019","TIFA","grey"
"4020","ETFBKMT","grey"
"4021","HIVEP1","blue"
"4022","PLEKHG1","turquoise"
"4023","CCNE2","grey"
"4024","EPOR","grey"
"4025","HAP1","green"
"4026","XRCC2","grey"
"4027","DUSP6","salmon"
"4028","C20orf96","grey"
"4029","TMEM170A","grey"
"4030","TRPT1","grey"
"4031","POLD1","grey"
"4032","VWA3B","grey"
"4033","DZANK1","grey"
"4034","CABYR","blue"
"4035","TTC33","grey"
"4036","ZNF483","brown"
"4037","ABCB1","grey"
"4038","RRAS","grey"
"4039","JPT2","grey"
"4040","PLXNA1","brown"
"4041","RAI2","grey"
"4042","COL5A2","grey"
"4043","PIH1D2","grey"
"4044","SLC26A6","turquoise"
"4045","SYDE2","grey"
"4046","OR1F1","grey"
"4047","CA7","grey"
"4048","C3orf33","grey"
"4049","ALMS1","brown"
"4050","CTXN2","grey"
"4051","YBEY","grey"
