"","GeneL","modulesA1L"
"5679","AHR","MsAge7K_00"
"5680","GRIP2","MsAge7K_00"
"5681","POLR2D","MsAge7K_00"
"5682","VCL","MsAge7K_03"
"5683","ZNF335","MsAge7K_01"
"5684","NDRG1","MsAge7K_09"
"5685","GGH","MsAge7K_00"
"5686","ZFAND2B","MsAge7K_00"
"5687","FEZF2","MsAge7K_05"
"5688","ISM1","MsAge7K_00"
"5689","DENND6B","MsAge7K_00"
"5690","HOMER3","MsAge7K_15"
"5691","ETV1","MsAge7K_05"
"5692","ADRA1D","MsAge7K_00"
"5693","VSIG2","MsAge7K_00"
"5694","TIMM17B","MsAge7K_00"
"5695","MTFR1","MsAge7K_00"
"5696","SPARC","MsAge7K_01"
"5697","ETAA1","MsAge7K_00"
"5698","IMP3","MsAge7K_00"
"5699","GSTCD","MsAge7K_00"
"5700","SLC40A1","MsAge7K_00"
"5701","ENTPD7","MsAge7K_00"
"5702","GOLM1","MsAge7K_15"
"5703","ATG4D","MsAge7K_00"
"5704","ARHGAP29","MsAge7K_07"
"5705","CSF1","MsAge7K_04"
"5706","EPB41L5","MsAge7K_00"
"5707","IZUMO4","MsAge7K_00"
"5708","ATP13A5","MsAge7K_00"
"5709","HIRA","MsAge7K_00"
"5710","NSDHL","MsAge7K_05"
"5711","MAPK11","MsAge7K_02"
"5712","PPM1M","MsAge7K_00"
"5713","LRRIQ1","MsAge7K_00"
"5714","VCAN","MsAge7K_01"
"5715","C4orf3","MsAge7K_00"
"5716","ALS2CL","MsAge7K_00"
"5717","PELI3","MsAge7K_00"
"5718","NBEAL1","MsAge7K_00"
"5719","GGACT","MsAge7K_00"
"5720","CYP2J2","MsAge7K_00"
"5721","VPS13B","MsAge7K_03"
"5722","C15orf41","MsAge7K_00"
"5723","MXRA7","MsAge7K_00"
"5724","FAM214A","MsAge7K_15"
"5725","TSTD2","MsAge7K_00"
"5726","NMRK1","MsAge7K_00"
"5727","ECI1","MsAge7K_00"
"5728","CTSZ","MsAge7K_04"
"5729","RNF219","MsAge7K_00"
"5730","INCENP","MsAge7K_00"
"5731","ABHD11","MsAge7K_00"
"5732","CCDC159","MsAge7K_00"
"5733","ZMAT4","MsAge7K_02"
"5734","POLK","MsAge7K_00"
"5735","TACO1","MsAge7K_00"
"5736","DNAJC30","MsAge7K_00"
"5737","TARBP2","MsAge7K_00"
"5738","MTLN","MsAge7K_00"
"5739","E2F5","MsAge7K_00"
"5740","SENP8","MsAge7K_00"
"5741","ESAM","MsAge7K_00"
"5742","CHCHD10","MsAge7K_00"
"5743","PACRGL","MsAge7K_00"
"5744","PLSCR3","MsAge7K_00"
"5745","SMOC2","MsAge7K_00"
"5746","SWAP70","MsAge7K_00"
"5747","UBXN8","MsAge7K_00"
"5748","TMEM242","MsAge7K_00"
"5749","IFT81","MsAge7K_00"
"5750","MOV10","MsAge7K_00"
"5751","CD151","MsAge7K_00"
"5752","GHDC","MsAge7K_00"
"5753","FGF9","MsAge7K_00"
"5754","DDX31","MsAge7K_00"
"5755","AFF2","MsAge7K_00"
"5756","FAM199X","MsAge7K_00"
"5757","ATP11A","MsAge7K_03"
"5758","ANKRD52","MsAge7K_03"
"5759","PDE8A","MsAge7K_09"
"5760","CCND1","MsAge7K_00"
"5761","ASL","MsAge7K_00"
"5762","KEAP1","MsAge7K_00"
"5763","EMC9","MsAge7K_00"
"5764","TRMT5","MsAge7K_00"
"5765","STOM","MsAge7K_00"
"5766","CCDC12","MsAge7K_00"
"5767","TEPSIN","MsAge7K_00"
"5768","TTYH1","MsAge7K_00"
"5769","MINDY4","MsAge7K_00"
"5770","PWWP2B","MsAge7K_00"
"5771","GFER","MsAge7K_00"
"5772","ORAI3","MsAge7K_00"
"5773","DOCK11","MsAge7K_11"
"5774","RGS10","MsAge7K_12"
"5775","FGF11","MsAge7K_05"
"5776","METTL25","MsAge7K_00"
"5777","ZNF496","MsAge7K_00"
"5778","SMARCD2","MsAge7K_00"
"5779","BCKDHA","MsAge7K_00"
"5780","INPP5J","MsAge7K_15"
"5781","RPUSD4","MsAge7K_00"
"5782","SERAC1","MsAge7K_03"
"5783","HPS1","MsAge7K_00"
"5784","CLCN5","MsAge7K_01"
"5785","KLHL15","MsAge7K_00"
"5786","CARNMT1","MsAge7K_00"
"5787","TRMU","MsAge7K_00"
"5788","HES6","MsAge7K_00"
"5789","SEMA4B","MsAge7K_00"
"5790","MMP16","MsAge7K_00"
"5791","TCEANC2","MsAge7K_00"
"5792","MALT1","MsAge7K_00"
"5793","MIF","MsAge7K_12"
"5794","ZBTB20","MsAge7K_11"
"5795","TENM1","MsAge7K_00"
"5796","ZFP30","MsAge7K_00"
"5797","EXOSC5","MsAge7K_00"
"5798","MTAP","MsAge7K_00"
"5799","ESCO1","MsAge7K_13"
"5800","SLC2A6","MsAge7K_00"
"5801","CD320","MsAge7K_00"
"5802","ALG14","MsAge7K_00"
"5803","BBS9","MsAge7K_00"
"5804","RAPGEF3","MsAge7K_00"
"5805","ACOT6","MsAge7K_00"
"5806","MCHR1","MsAge7K_00"
"5807","SAMD5","MsAge7K_00"
"5808","ELOVL2","MsAge7K_00"
"5809","WNT7B","MsAge7K_05"
"5810","TKFC","MsAge7K_00"
"5811","IL16","MsAge7K_03"
"5812","RAD1","MsAge7K_00"
"5813","RERG","MsAge7K_00"
"5814","CCDC57","MsAge7K_00"
"5815","TRMT12","MsAge7K_00"
"5816","SLC7A10","MsAge7K_00"
"5817","NDUFA3","MsAge7K_10"
"5818","USP27X","MsAge7K_00"
"5819","AMACR","MsAge7K_00"
"5820","KCNIP1","MsAge7K_06"
"5821","PGAP3","MsAge7K_00"
"5822","BLVRA","MsAge7K_00"
"5823","NKTR","MsAge7K_03"
"5824","NEIL1","MsAge7K_00"
"5825","TMEM39B","MsAge7K_00"
"5826","ADRA1A","MsAge7K_05"
"5827","JAG2","MsAge7K_00"
"5828","TBCA","MsAge7K_10"
"5829","POU3F1","MsAge7K_00"
"5830","NFATC2IP","MsAge7K_00"
"5831","CCDC138","MsAge7K_00"
"5832","WDR46","MsAge7K_00"
"5833","ARHGAP42","MsAge7K_00"
"5834","SDHAF4","MsAge7K_00"
"5835","MYO1E","MsAge7K_00"
"5836","TUBGCP4","MsAge7K_03"
"5837","DFFB","MsAge7K_00"
"5838","FADS6","MsAge7K_00"
"5839","ZNF518A","MsAge7K_00"
"5840","ORAI2","MsAge7K_11"
"5841","CCNJ","MsAge7K_00"
"5842","STRIP2","MsAge7K_11"
"5843","PTPN13","MsAge7K_00"
"5844","SNRPD2","MsAge7K_12"
"5845","TBC1D31","MsAge7K_00"
"5846","BOLA2B","MsAge7K_10"
"5847","BOLA2","MsAge7K_10"
"5848","CHCHD1","MsAge7K_00"
"5849","ITGA4","MsAge7K_03"
"5850","LTO1","MsAge7K_00"
"5851","CHRD","MsAge7K_00"
"5852","ATG16L2","MsAge7K_00"
"5853","CCDC141","MsAge7K_00"
"5854","RPAP2","MsAge7K_00"
"5855","GALNT13","MsAge7K_02"
"5856","USF3","MsAge7K_03"
"5857","LTBP1","MsAge7K_00"
"5858","RAB3IL1","MsAge7K_00"
"5859","STXBP6","MsAge7K_00"
"5860","TLCD1","MsAge7K_00"
"5861","LZTS2","MsAge7K_00"
"5862","ILVBL","MsAge7K_00"
"5863","SPINK8","MsAge7K_00"
"5864","JAG1","MsAge7K_00"
"5865","MCM7","MsAge7K_00"
"5866","YJEFN3","MsAge7K_00"
"5867","PRPF31","MsAge7K_00"
"5868","FAM173B","MsAge7K_03"
"5869","TBC1D25","MsAge7K_00"
"5870","MSN","MsAge7K_04"
"5871","ELP6","MsAge7K_00"
"5872","TMED5","MsAge7K_00"
"5873","GUCY1A2","MsAge7K_00"
"5874","DUS4L","MsAge7K_00"
"5875","RIN2","MsAge7K_00"
"5876","N4BP2","MsAge7K_00"
"5877","CACNA1H","MsAge7K_11"
"5878","EGFR","MsAge7K_00"
"5879","SNX7","MsAge7K_00"
"5880","KIAA1217","MsAge7K_02"
"5881","TGFBR1","MsAge7K_00"
"5882","SEMA3C","MsAge7K_01"
"5883","CIB1","MsAge7K_00"
"5884","PRRX1","MsAge7K_00"
"5885","LIN7A","MsAge7K_03"
"5886","ITIH3","MsAge7K_00"
"5887","SETD4","MsAge7K_00"
"5888","ATOX1","MsAge7K_00"
"5889","FAN1","MsAge7K_00"
"5890","PLEKHJ1","MsAge7K_00"
"5891","NRIP2","MsAge7K_00"
"5892","CASP2","MsAge7K_00"
"5893","RADIL","MsAge7K_00"
"5894","RHBDD1","MsAge7K_00"
"5895","ATP23","MsAge7K_00"
"5896","PRSS36","MsAge7K_00"
"5897","ANAPC10","MsAge7K_00"
"5898","RLBP1","MsAge7K_00"
"5899","RBM15","MsAge7K_13"
"5900","PRAF2","MsAge7K_00"
"5901","MT-ND2","MsAge7K_00"
"5902","PRKD3","MsAge7K_01"
"5903","SLC4A2","MsAge7K_00"
"5904","SLC35G2","MsAge7K_00"
"5905","SUCLG2","MsAge7K_00"
"5906","PRDM5","MsAge7K_00"
"5907","SMOX","MsAge7K_00"
"5908","TMEM67","MsAge7K_00"
"5909","STARD5","MsAge7K_00"
"5910","SLIT2","MsAge7K_05"
"5911","RSRP1","MsAge7K_00"
"5912","TMEM192","MsAge7K_00"
"5913","PDGFB","MsAge7K_00"
"5914","SLC16A4","MsAge7K_00"
"5915","SORBS3","MsAge7K_09"
"5916","DIO2","MsAge7K_00"
"5917","ELAVL4","MsAge7K_02"
"5918","ERAP1","MsAge7K_00"
"5919","NBEAL2","MsAge7K_00"
"5920","GAS7","MsAge7K_00"
"5921","SLC12A9","MsAge7K_00"
"5922","PDP2","MsAge7K_00"
"5923","NAT9","MsAge7K_00"
"5924","FKBP1B","MsAge7K_00"
"5925","GAP43","MsAge7K_05"
"5926","RGS20","MsAge7K_00"
"5927","DBR1","MsAge7K_00"
"5928","C6orf120","MsAge7K_00"
"5929","FBXO27","MsAge7K_00"
"5930","PPP1R15A","MsAge7K_00"
"5931","SYNDIG1","MsAge7K_00"
"5932","ZBTB34","MsAge7K_00"
"5933","CHD7","MsAge7K_00"
"5934","KIAA1109","MsAge7K_03"
"5935","CA12","MsAge7K_00"
"5936","METTL7A","MsAge7K_00"
"5937","ING5","MsAge7K_00"
"5938","MRPL27","MsAge7K_00"
"5939","TYW1","MsAge7K_00"
"5940","TYW1B","MsAge7K_00"
"5941","HTR2C","MsAge7K_00"
"5942","CHFR","MsAge7K_00"
"5943","SLC25A29","MsAge7K_00"
"5944","FAM204A","MsAge7K_00"
"5945","MAGEE2","MsAge7K_00"
"5946","PLPP1","MsAge7K_00"
"5947","MRPL55","MsAge7K_00"
"5948","NAF1","MsAge7K_00"
"5949","SCYL3","MsAge7K_00"
"5950","PRMT6","MsAge7K_16"
"5951","RNF138","MsAge7K_00"
"5952","MSRB1","MsAge7K_00"
"5953","SDCBP2","MsAge7K_00"
"5954","BLOC1S5","MsAge7K_00"
"5955","BLOC1S5-TXNDC5","MsAge7K_00"
"5956","MTRF1L","MsAge7K_00"
"5957","RAB27A","MsAge7K_00"
"5958","YPEL2","MsAge7K_01"
"5959","CALR","MsAge7K_00"
"5960","KLF6","MsAge7K_02"
"5961","ADAL","MsAge7K_00"
"5962","HECW2","MsAge7K_02"
"5963","SLC9A9","MsAge7K_08"
"5964","FAT1","MsAge7K_03"
"5965","ZSCAN22","MsAge7K_00"
"5966","ANKRD44","MsAge7K_00"
"5967","ITIH5","MsAge7K_03"
"5968","SNAPC2","MsAge7K_00"
"5969","TSPAN6","MsAge7K_00"
"5970","LRIF1","MsAge7K_00"
"5971","B3GALT5","MsAge7K_04"
"5972","RWDD2A","MsAge7K_00"
"5973","NDUFA1","MsAge7K_10"
"5974","PPWD1","MsAge7K_00"
"5975","FBXL12","MsAge7K_00"
"5976","DLGAP2","MsAge7K_08"
"5977","ARL10","MsAge7K_00"
"5978","TCEAL1","MsAge7K_00"
"5979","TMEM191C","MsAge7K_00"
"5980","TMEM191B","MsAge7K_00"
"5981","SPRY2","MsAge7K_00"
"5982","TAF1C","MsAge7K_00"
"5983","ZNF460","MsAge7K_00"
"5984","IQGAP2","MsAge7K_11"
"5985","GLIS2","MsAge7K_00"
"5986","CAPN7","MsAge7K_00"
"5987","IFNAR2","MsAge7K_00"
"5988","GAREM2","MsAge7K_00"
"5989","NLGN1","MsAge7K_08"
"5990","SLC19A2","MsAge7K_00"
"5991","CHST12","MsAge7K_00"
"5992","PYCR3","MsAge7K_00"
"5993","ZNF446","MsAge7K_00"
"5994","RPL27","MsAge7K_12"
"5995","EBP","MsAge7K_00"
"5996","MRPL36","MsAge7K_00"
"5997","SPG11","MsAge7K_03"
"5998","RIOX2","MsAge7K_00"
"5999","EPHA7","MsAge7K_11"
"6000","NSUN7","MsAge7K_11"
"6001","SPEF2","MsAge7K_00"
"6002","TTC9B","MsAge7K_00"
"6003","NUDT11","MsAge7K_13"
"6004","H3F3A","MsAge7K_00"
"6005","RHOQ","MsAge7K_00"
"6006","TMEM101","MsAge7K_00"
"6007","NHLRC1","MsAge7K_00"
"6008","YIF1A","MsAge7K_00"
"6009","ADAMTS10","MsAge7K_01"
"6010","RPL28","MsAge7K_10"
"6011","WDR3","MsAge7K_00"
"6012","STX1A","MsAge7K_02"
"6013","NRP1","MsAge7K_15"
"6014","ARRDC3","MsAge7K_01"
"6015","XPA","MsAge7K_00"
"6016","SORD","MsAge7K_00"
"6017","TWF1","MsAge7K_00"
"6018","TYW5","MsAge7K_00"
"6019","TMEM160","MsAge7K_00"
"6020","CTXND1","MsAge7K_00"
"6021","GPR12","MsAge7K_00"
"6022","DPYSL3","MsAge7K_01"
"6023","TMOD1","MsAge7K_00"
"6024","CERS2","MsAge7K_01"
"6025","WDR83","MsAge7K_00"
"6026","PNRC1","MsAge7K_00"
"6027","CTSC","MsAge7K_00"
"6028","BABAM2","MsAge7K_08"
"6029","RALB","MsAge7K_00"
"6030","METTL3","MsAge7K_00"
"6031","CYP2D6","MsAge7K_00"
"6032","CYP2D7","MsAge7K_00"
"6033","MTX1","MsAge7K_00"
"6034","MID1IP1","MsAge7K_00"
"6035","SMC2","MsAge7K_00"
"6036","PHTF2","MsAge7K_00"
"6037","SLC9A3R2","MsAge7K_00"
"6038","SMYD4","MsAge7K_00"
"6039","EID2B","MsAge7K_00"
"6040","ID2","MsAge7K_00"
"6041","PIGV","MsAge7K_00"
"6042","PLEKHA7","MsAge7K_02"
"6043","RBM43","MsAge7K_00"
"6044","SELENOM","MsAge7K_00"
"6045","CYTH4","MsAge7K_00"
"6046","TUBB2B","MsAge7K_01"
"6047","TRPC5","MsAge7K_00"
"6048","HMG20B","MsAge7K_00"
"6049","LZIC","MsAge7K_00"
"6050","CNNM4","MsAge7K_00"
"6051","TMEM241","MsAge7K_00"
"6052","ZNF383","MsAge7K_00"
"6053","LCORL","MsAge7K_00"
"6054","FAM124A","MsAge7K_02"
"6055","CDH9","MsAge7K_00"
"6056","OSBPL3","MsAge7K_00"
"6057","RETSAT","MsAge7K_00"
"6058","SPAG6","MsAge7K_00"
"6059","WDR41","MsAge7K_00"
"6060","CUX1","MsAge7K_02"
"6061","MAP3K1","MsAge7K_00"
"6062","KLF7","MsAge7K_03"
"6063","CCNE1","MsAge7K_00"
"6064","SLC35F1","MsAge7K_02"
"6065","BCL2","MsAge7K_00"
"6066","RECK","MsAge7K_00"
"6067","CHPF2","MsAge7K_00"
"6068","RIOX1","MsAge7K_00"
"6069","TP53INP2","MsAge7K_01"
"6070","DISP3","MsAge7K_15"
"6071","HACD4","MsAge7K_00"
"6072","GTPBP10","MsAge7K_00"
"6073","TAF9","MsAge7K_00"
"6074","NDUFA2","MsAge7K_10"
"6075","LIG3","MsAge7K_00"
"6076","RRP15","MsAge7K_00"
"6077","C4orf50","MsAge7K_00"
"6078","PPIL1","MsAge7K_00"
"6079","CST3","MsAge7K_00"
"6080","SEC61G","MsAge7K_10"
"6081","PTPRF","MsAge7K_15"
"6082","NCOR2","MsAge7K_01"
"6083","KSR1","MsAge7K_15"
"6084","ID4","MsAge7K_00"
"6085","GNB1L","MsAge7K_00"
"6086","HDDC2","MsAge7K_00"
"6087","PPP2R1B","MsAge7K_00"
"6088","PPARD","MsAge7K_00"
"6089","FAM149A","MsAge7K_00"
"6090","TCEAL9","MsAge7K_12"
"6091","MRPS24","MsAge7K_00"
"6092","C16orf58","MsAge7K_00"
"6093","TCTN1","MsAge7K_00"
"6094","EVC","MsAge7K_00"
"6095","LTK","MsAge7K_00"
"6096","RPS6","MsAge7K_12"
"6097","ANKS6","MsAge7K_00"
"6098","YARS2","MsAge7K_00"
"6099","SNIP1","MsAge7K_00"
"6100","SMPD2","MsAge7K_00"
"6101","GDF10","MsAge7K_00"
"6102","AFG1L","MsAge7K_00"
"6103","MTHFD1L","MsAge7K_04"
"6104","LDB3","MsAge7K_00"
"6105","ARHGAP26","MsAge7K_00"
"6106","CXCL12","MsAge7K_00"
"6107","PPIH","MsAge7K_00"
"6108","GLB1L","MsAge7K_16"
"6109","CYB5D2","MsAge7K_00"
"6110","UQCRQ","MsAge7K_00"
"6111","MAP2K3","MsAge7K_00"
"6112","DYRK3","MsAge7K_00"
"6113","CCDC74B","MsAge7K_00"
"6114","CCDC74A","MsAge7K_00"
"6115","DRAP1","MsAge7K_10"
"6116","ERICH3","MsAge7K_00"
"6117","ZFPL1","MsAge7K_00"
"6118","SOS1","MsAge7K_03"
"6119","BDNF","MsAge7K_00"
"6120","IL4","MsAge7K_00"
"6121","EFEMP2","MsAge7K_00"
"6122","NDE1","MsAge7K_01"
"6123","MED21","MsAge7K_00"
"6124","ZNF641","MsAge7K_00"
"6125","ZNF382","MsAge7K_00"
"6126","ADGRA2","MsAge7K_07"
"6127","PNMA3","MsAge7K_00"
"6128","LDLRAD3","MsAge7K_00"
"6129","LLPH","MsAge7K_12"
"6130","MT-ND1","MsAge7K_00"
"6131","ELOVL6","MsAge7K_01"
"6132","SYN3","MsAge7K_00"
"6133","BUD13","MsAge7K_00"
"6134","OTUD3","MsAge7K_00"
"6135","ZNF48","MsAge7K_00"
"6136","GUSB","MsAge7K_00"
"6137","ANKRD16","MsAge7K_17"
"6138","SFXN2","MsAge7K_00"
"6139","RCC1","MsAge7K_00"
"6140","IFNGR1","MsAge7K_00"
"6141","TTC38","MsAge7K_00"
"6142","MSRB3","MsAge7K_00"
"6143","FAM241B","MsAge7K_10"
"6144","TTI2","MsAge7K_00"
"6145","ADCY1","MsAge7K_11"
"6146","TMEM206","MsAge7K_00"
"6147","PIGB","MsAge7K_00"
"6148","NEURL1B","MsAge7K_00"
"6149","RWDD2B","MsAge7K_00"
"6150","DBX2","MsAge7K_16"
"6151","ZNF713","MsAge7K_00"
"6152","QTRT1","MsAge7K_00"
"6153","RPL14","MsAge7K_12"
"6154","TMEM159","MsAge7K_00"
"6155","METTL4","MsAge7K_00"
"6156","DGKQ","MsAge7K_03"
"6157","RXRA","MsAge7K_05"
"6158","TMEM143","MsAge7K_00"
"6159","CCDC112","MsAge7K_00"
"6160","AAAS","MsAge7K_00"
"6161","GLI3","MsAge7K_00"
"6162","NARS2","MsAge7K_00"
"6163","MAN2B2","MsAge7K_00"
"6164","TPGS1","MsAge7K_00"
"6165","TSFM","MsAge7K_00"
"6166","NSMCE1","MsAge7K_10"
"6167","FUT9","MsAge7K_02"
"6168","TPMT","MsAge7K_00"
"6169","MACROD2","MsAge7K_08"
"6170","DNAAF5","MsAge7K_00"
"6171","NECTIN1","MsAge7K_15"
"6172","U2AF1L4","MsAge7K_00"
"6173","OFD1","MsAge7K_00"
"6174","COQ8B","MsAge7K_00"
"6175","PDCD2L","MsAge7K_00"
"6176","ERMARD","MsAge7K_00"
"6177","FUOM","MsAge7K_00"
"6178","RBAK","MsAge7K_00"
"6179","SYT4","MsAge7K_00"
"6180","BHLHE22","MsAge7K_11"
"6181","TST","MsAge7K_00"
"6182","HLF","MsAge7K_02"
"6183","GPN3","MsAge7K_00"
"6184","SIRT6","MsAge7K_00"
"6185","HACL1","MsAge7K_00"
"6186","PGM2","MsAge7K_00"
"6187","KDELR2","MsAge7K_00"
"6188","KIT","MsAge7K_05"
"6189","PDIA4","MsAge7K_00"
"6190","MAP3K13","MsAge7K_00"
"6191","PKDCC","MsAge7K_00"
"6192","GABRA5","MsAge7K_00"
"6193","ARL6IP6","MsAge7K_00"
"6194","LRRC45","MsAge7K_00"
"6195","JADE2","MsAge7K_02"
"6196","ZNF516","MsAge7K_00"
"6197","KCNK1","MsAge7K_01"
"6198","HMGN3","MsAge7K_00"
"6199","HACD1","MsAge7K_01"
"6200","RAB26","MsAge7K_05"
"6201","MPLKIP","MsAge7K_00"
"6202","TVP23A","MsAge7K_00"
"6203","KCNJ4","MsAge7K_00"
"6204","GAD2","MsAge7K_06"
"6205","PAXX","MsAge7K_00"
"6206","SELENOO","MsAge7K_00"
"6207","EMX2","MsAge7K_00"
"6208","CRTAC1","MsAge7K_05"
"6209","CEP290","MsAge7K_00"
"6210","TWISTNB","MsAge7K_00"
"6211","STAT5B","MsAge7K_00"
"6212","SLC35B2","MsAge7K_01"
"6213","HSPH1","MsAge7K_00"
"6214","PRXL2B","MsAge7K_00"
"6215","SSBP1","MsAge7K_00"
"6216","SLC19A1","MsAge7K_00"
"6217","TOR3A","MsAge7K_00"
"6218","GAB2","MsAge7K_00"
"6219","GPR61","MsAge7K_00"
"6220","EFCAB2","MsAge7K_00"
"6221","PRCP","MsAge7K_00"
"6222","NR1H2","MsAge7K_00"
"6223","GPX1","MsAge7K_00"
"6224","RAP1A","MsAge7K_01"
"6225","NDUFS6","MsAge7K_10"
"6226","ADRA2C","MsAge7K_00"
"6227","MRPS21","MsAge7K_10"
"6228","ACYP2","MsAge7K_00"
"6229","SLC22A5","MsAge7K_00"
"6230","ZNF358","MsAge7K_00"
"6231","MRRF","MsAge7K_00"
"6232","PALD1","MsAge7K_00"
"6233","TMA16","MsAge7K_00"
"6234","SMYD3","MsAge7K_08"
"6235","DSEL","MsAge7K_00"
"6236","OPTN","MsAge7K_00"
"6237","MTERF4","MsAge7K_00"
"6238","EMB","MsAge7K_00"
"6239","GLB1","MsAge7K_00"
"6240","HIPK4","MsAge7K_00"
"6241","MAP3K11","MsAge7K_00"
"6242","NDUFB6","MsAge7K_00"
"6243","CBR4","MsAge7K_00"
"6244","COX10","MsAge7K_00"
"6245","TRIQK","MsAge7K_00"
"6246","CELF6","MsAge7K_05"
"6247","OCLN","MsAge7K_01"
"6248","AUTS2","MsAge7K_08"
"6249","MT-ND4","MsAge7K_00"
"6250","MSANTD3","MsAge7K_00"
"6251","CCDC148","MsAge7K_00"
"6252","CNTN2","MsAge7K_09"
"6253","TRIM56","MsAge7K_00"
"6254","STN1","MsAge7K_00"
"6255","KRTCAP2","MsAge7K_00"
"6256","PLCD4","MsAge7K_00"
"6257","UTRN","MsAge7K_03"
"6258","TRMT10A","MsAge7K_00"
"6259","RASL11B","MsAge7K_00"
"6260","NPEPL1","MsAge7K_00"
"6261","DNAJC24","MsAge7K_00"
"6262","NSUN5","MsAge7K_00"
"6263","ZNF787","MsAge7K_00"
"6264","ZNF286A","MsAge7K_00"
"6265","ZNF286B","MsAge7K_00"
"6266","SCNM1","MsAge7K_00"
"6267","SOX12","MsAge7K_00"
"6268","MAGI3","MsAge7K_00"
"6269","CAMK1G","MsAge7K_00"
"6270","SLC46A1","MsAge7K_00"
"6271","MRPL21","MsAge7K_00"
"6272","ZNF513","MsAge7K_00"
"6273","PIK3C2B","MsAge7K_00"
"6274","SMIM19","MsAge7K_00"
"6275","CCDC82","MsAge7K_00"
"6276","ATF1","MsAge7K_00"
"6277","RNF182","MsAge7K_00"
"6278","SLC25A30","MsAge7K_00"
"6279","OXNAD1","MsAge7K_00"
"6280","NATD1","MsAge7K_01"
"6281","GRHPR","MsAge7K_00"
"6282","PGAP2","MsAge7K_00"
"6283","DPH1","MsAge7K_00"
"6284","SNRPC","MsAge7K_00"
"6285","EMP2","MsAge7K_00"
"6286","OSBPL5","MsAge7K_00"
"6287","MMACHC","MsAge7K_00"
"6288","GABRB2","MsAge7K_03"
"6289","ZNF341","MsAge7K_00"
"6290","ADCK5","MsAge7K_00"
"6291","ASAP1","MsAge7K_02"
"6292","TRIL","MsAge7K_00"
"6293","GRIN3A","MsAge7K_05"
"6294","METTL27","MsAge7K_00"
"6295","CDK2AP1","MsAge7K_00"
"6296","SEC11C","MsAge7K_00"
"6297","USP35","MsAge7K_02"
"6298","SPOCK3","MsAge7K_00"
"6299","HTR1A","MsAge7K_00"
"6300","APIP","MsAge7K_00"
"6301","GAR1","MsAge7K_00"
"6302","GLRX","MsAge7K_00"
"6303","STAT2","MsAge7K_04"
"6304","MAP3K5","MsAge7K_00"
"6305","RPRD1B","MsAge7K_00"
"6306","SLC25A38","MsAge7K_00"
"6307","DCLRE1C","MsAge7K_00"
"6308","PRDM8","MsAge7K_00"
"6309","ABCA1","MsAge7K_00"
"6310","RNPEPL1","MsAge7K_00"
"6311","AP4M1","MsAge7K_00"
"6312","SF3B5","MsAge7K_00"
"6313","ZNF830","MsAge7K_00"
"6314","PML","MsAge7K_00"
"6315","ZBTB5","MsAge7K_00"
"6316","NRBP2","MsAge7K_17"
"6317","NCAN","MsAge7K_01"
"6318","POLR2J","MsAge7K_00"
"6319","GORAB","MsAge7K_00"
"6320","SNRPD1","MsAge7K_00"
"6321","C11orf24","MsAge7K_00"
"6322","KCNJ6","MsAge7K_11"
"6323","IGFBP5","MsAge7K_00"
"6324","ENTPD1","MsAge7K_00"
"6325","TTC28","MsAge7K_01"
"6326","NASP","MsAge7K_00"
"6327","RIF1","MsAge7K_00"
"6328","DTX2","MsAge7K_00"
"6329","COMMD9","MsAge7K_00"
"6330","B4GALT7","MsAge7K_00"
"6331","PGLS","MsAge7K_00"
"6332","NTNG2","MsAge7K_00"
"6333","SLX4","MsAge7K_00"
"6334","PROZ","MsAge7K_00"
"6335","AGTRAP","MsAge7K_00"
"6336","C12orf66","MsAge7K_00"
"6337","PRRG3","MsAge7K_02"
"6338","CREM","MsAge7K_00"
"6339","C19orf44","MsAge7K_00"
"6340","TMEM106C","MsAge7K_00"
"6341","TBCC","MsAge7K_00"
"6342","SETD6","MsAge7K_10"
"6343","ZC3H3","MsAge7K_00"
"6344","NGEF","MsAge7K_02"
"6345","TUNAR","MsAge7K_01"
"6346","NIPSNAP3A","MsAge7K_00"
"6347","NIPSNAP3B","MsAge7K_00"
"6348","PCID2","MsAge7K_00"
"6349","HMBS","MsAge7K_00"
"6350","RAB2B","MsAge7K_00"
"6351","ERCC8","MsAge7K_00"
"6352","RHBDD3","MsAge7K_00"
"6353","PCDH8","MsAge7K_00"
"6354","GALNT10","MsAge7K_00"
"6355","NFYA","MsAge7K_00"
"6356","VAX2","MsAge7K_00"
"6357","AMER1","MsAge7K_00"
"6358","SIPA1L3","MsAge7K_11"
"6359","TMEM81","MsAge7K_00"
"6360","PLA2G6","MsAge7K_00"
"6361","DHCR7","MsAge7K_00"
"6362","CACNG8","MsAge7K_00"
"6363","MBD6","MsAge7K_00"
"6364","POLR2H","MsAge7K_00"
"6365","TMED3","MsAge7K_00"
"6366","RPP30","MsAge7K_00"
"6367","HCN3","MsAge7K_00"
"6368","LMBR1L","MsAge7K_00"
"6369","TCEAL8","MsAge7K_00"
"6370","DPYSL2","MsAge7K_00"
"6371","SH3GL1","MsAge7K_01"
"6372","NGDN","MsAge7K_00"
"6373","RBMS2","MsAge7K_00"
"6374","HMGCLL1","MsAge7K_00"
"6375","MYLIP","MsAge7K_00"
"6376","CMPK2","MsAge7K_00"
"6377","TAF6L","MsAge7K_00"
"6378","GPATCH2","MsAge7K_00"
"6379","EPHB3","MsAge7K_00"
